vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,framediff,framestd,framestdmean
ID_05XPKX6TLC,333000.0,2575.9973,85.9,0.4568,68.53731343283582,67000.0,1955.2238805970148,67000.0,67000.0,1.0,2.7654612,21.9,21.9
ID_0655A59WYZ,369500.0,52062.863,1735.0,0.5796,1397.8333333333333,6000.0,1000.0,19666.666,19666.666,2.336,66.03603,263.0,263.0
ID_06EIT2I9OK,390000.0,2248.465,74.94,0.2905,68.97142857142858,35000.0,2542.8571428571427,35000.0,35000.0,1.0,2.2038233,16.36,16.36
ID_06NNRWUNJA,413000.0,3004.5552,100.1,0.3337,73.81818181818181,11000.0,1909.090909090909,10818.182,10818.182,1.001,3.1401644,42.78,42.78
ID_06PTI1H1L3,421000.0,35993.266,1200.0,0.5894,375.2,5000.0,1000.0,5000.0,5000.0,1.0,45.49083,267.8,267.8
ID_06TMOZ6KZG,429500.0,1533.5735,51.12,0.1608,39.833333333333336,12000.0,8666.666666666666,12000.0,12000.0,1.0,0.7880629,3.453,3.453
ID_06VAKXG4MP,441500.0,23281.002,776.0,0.403,227.66666666666666,12000.0,1333.3333333333333,11791.667,11791.667,1.004,40.411057,342.5,342.5
ID_07E8MRCO8V,460500.0,3439.7292,114.7,0.3735,156.0,26000.0,2153.846153846154,26000.0,26000.0,1.0,3.90131,17.6,17.6
ID_07LAU380WM,476500.0,14398.57,480.0,0.2693,150.5,6000.0,1000.0,19750.0,19750.0,2.78,34.52859,430.0,430.0
ID_07OABKMK9I,484000.0,62937.832,2098.0,0.4106,2211.6666666666665,9000.0,1000.0,9000.0,9000.0,1.0,133.95917,476.0,476.0
ID_07TYZNZ4EE,497500.0,3062.7373,102.06,0.4539,86.22222222222223,18000.0,1777.7777777777778,18000.0,18000.0,1.0,3.4885259,26.95,26.95
ID_086O88O49J,512500.0,21889.348,729.5,0.4333,303.25,12000.0,1000.0,12000.0,12000.0,1.0,37.400467,269.2,269.2
ID_08A1TV9HO7,520500.0,389.33475,12.98,0.2317,26.25,4000.0,1000.0,4000.0,4000.0,1.0,0.78062296,0.04666,0.04666
ID_08WQCHPIQ4,527000.0,11985.765,399.5,0.2476,114.88888888888889,9000.0,1222.2222222222222,9000.0,9000.0,1.0,22.440115,158.2,158.2
ID_09POY7QEDL,535500.0,13859.348,462.0,0.2291,104.875,8000.0,1000.0,12394.643,12394.643,1.245,27.130388,217.8,217.8
ID_09YUGR3DIN,542000.0,24933.531,831.0,0.439,40.8,5000.0,1400.0,5500.0,5500.0,1.012,35.93912,402.0,402.0
ID_0A4I38QFP2,547500.0,22160.033,738.5,0.41,113.5,6000.0,1333.3333333333333,6000.0,6000.0,1.0,22.900864,171.0,171.0
ID_0A9U6KQPWV,557500.0,2710.7112,90.4,0.325,52.857142857142854,14000.0,2000.0,14000.0,14000.0,1.0,2.5459025,26.03,26.03
ID_0AELE9C4GZ,568500.0,4845.9336,161.5,0.4895,92.875,8000.0,1750.0,10937.5,10937.5,1.164,4.4052544,24.1,24.1
ID_0AI8DFPA9I,579000.0,1695.9888,56.53,0.1923,59.76923076923077,13000.0,1923.076923076923,13000.0,13000.0,1.0,1.9577929,19.58,19.58
ID_0AJVHED82W,591500.0,2559.5496,85.3,0.4043,167.33333333333334,12000.0,2000.0,17068.182,17068.182,1.162,1.6559803,7.68,7.68
ID_0ANL1NO57H,654500.0,3530.5173,117.7,0.4326,184.140350877193,114000.0,1614.0350877192982,109884.21,109884.21,1.022,4.5191646,15.586,15.586
ID_0C24355EEI,718000.0,3465.992,115.56,0.385,140.15384615384616,13000.0,2230.769230769231,13256.41,13256.41,1.004,4.5931215,29.38,29.38
ID_0C3COWPT7B,751000.0,475.3499,15.84,0.4402,47.16981132075472,53000.0,1037.7358490566037,54427.67,54427.67,1.01,0.980504,1.138,1.138
ID_0C4AKMPAQA,780000.0,19930.766,664.5,0.437,62.4,5000.0,1400.0,17751.514,17751.516,2.646,29.69474,378.5,378.5
ID_0C5RGMVVSZ,788000.0,2750.2805,91.7,0.29,139.45454545454547,11000.0,1909.090909090909,11000.0,11000.0,1.0,3.3428986,9.95,9.95
ID_0C96UKD6QA,805000.0,511.89948,17.06,0.533,37.65217391304348,23000.0,1000.0,19018.115,19018.115,1.046,0.9530695,2.021,2.021
ID_0CIL2A4RBU,832000.0,3296.5,109.9,0.387,92.93548387096774,31000.0,1903.225806451613,31000.0,31000.0,1.0,3.6323862,26.2,26.2
ID_0CLT3K7LXD,851000.0,6036.801,201.2,0.4365,632.1428571428571,7000.0,1000.0,7000.0,7000.0,1.0,12.961065,34.4,34.4
ID_0D3MDAOI8O,892000.0,16337.466,544.5,0.3125,296.18666666666667,75000.0,1266.6666666666667,74226.664,74226.664,1.007,29.701237,211.5,211.5
ID_0D4VXYOW14,940500.0,17651.783,588.5,0.3462,224.77272727272728,22000.0,1000.0,21022.727,21022.727,1.015,27.109238,210.2,210.4
ID_0DEHDV3TB4,954500.0,25399.55,846.5,0.4697,55.166666666666664,6000.0,1000.0,6000.0,6000.0,1.0,37.641914,508.2,508.2
ID_0DYB14QGK2,963500.0,3483.8618,116.1,0.44,91.33333333333333,12000.0,2000.0,19765.152,19765.152,1.285,3.0637493,37.72,37.72
ID_0EDK8X6OV5,977500.0,10006.39,333.5,0.37,607.4375,16000.0,1000.0,15500.0,15500.0,1.012,24.575089,90.56,90.56
ID_0EGN9O0U8O,989500.0,31998.8,1067.0,0.5625,340.375,8000.0,1000.0,10125.0,10125.0,1.168,50.150333,382.0,382.0
ID_0EN5HKYC1U,997000.0,377.3287,12.58,0.4658,23.142857142857142,7000.0,1000.0,10428.571,10428.571,1.143,0.7250064,0.2063,0.2064
ID_0EXWKL21LA,1015000.0,1778.9592,59.3,0.2659,87.58620689655173,29000.0,1896.551724137931,42542.953,42542.953,1.173,2.048554,10.23,10.23
ID_0F18S7X9NK,1036000.0,2842.8313,94.75,0.277,44.30769230769231,13000.0,1769.2307692307693,13410.257,13410.257,1.011,2.5748687,28.62,28.62
ID_0FPFRD5ZD5,1047000.0,16521.416,550.5,0.3137,251.33333333333334,9000.0,1000.0,8888.889,8888.889,1.002,31.586845,264.0,264.0
ID_0G1CUPU9SG,1055500.0,15765.072,525.5,0.3333,477.5,8000.0,1000.0,12083.333,12083.333,1.299,28.946009,200.6,200.6
ID_0G567WG0A9,1062000.0,16736.092,558.0,0.2773,260.2,5000.0,1000.0,5000.0,5000.0,1.0,33.808884,363.2,363.2
ID_0GOAHEOXZ3,1069000.0,3258.6982,108.6,0.355,62.77777777777778,9000.0,1888.888888888889,13198.83,13198.83,1.246,3.211341,36.1,36.1
ID_0GUWXP6RJF,1075000.0,193.42674,6.45,0.3792,10.333333333333334,3000.0,1000.0,3000.0,3000.0,1.0,0.38035032,1.292,1.292
ID_0HKYS4RMXW,1080500.0,3733.0977,124.44,0.3738,3380.75,8000.0,3000.0,8000.0,8000.0,1.0,2.6307142,25.67,25.67
ID_0HTZ3T46I9,1091000.0,3755.913,125.2,0.3628,162.69230769230768,13000.0,1923.076923076923,12476.923,12476.923,1.013,3.9738102,27.8,27.8
ID_0J3WD9VEFW,1101000.0,19692.77,656.5,0.3237,225.57142857142858,7000.0,1000.0,7000.0,7000.0,1.0,45.28822,313.8,313.8
ID_0J48NL8M6M,1109500.0,20094.678,670.0,0.332,3183.2,10000.0,1000.0,10000.0,10000.0,1.0,32.4525,334.2,334.5
ID_0JCMRV4MZ5,1169000.0,2439.0474,81.3,0.2494,58.293577981651374,109000.0,2027.5229357798164,106093.27,106093.27,1.019,2.5433083,26.03,26.03
ID_0JICH7NYXD,1226500.0,16933.242,564.5,0.2905,112.33333333333333,6000.0,1333.3333333333333,6000.0,6000.0,1.0,37.92637,209.2,209.2
ID_0JKT5KTDIV,1232000.0,22721.266,757.5,0.454,417.0,5000.0,1000.0,5000.0,5000.0,1.0,43.721607,328.8,328.8
ID_0LOS0MGIDN,1240500.0,14624.101,487.5,0.2688,177.41666666666666,12000.0,1166.6666666666667,11694.444,11694.444,1.005,29.466356,165.9,166.0
ID_0M22AHYGFY,1252500.0,4490.732,149.8,0.4158,254.16666666666666,12000.0,2000.0,12000.0,12000.0,1.0,4.0888023,16.53,16.53
ID_0MJBM7OQOU,1262000.0,5182.2124,172.8,0.3518,607.5714285714286,7000.0,1000.0,7000.0,7000.0,1.0,11.50449,27.73,27.73
ID_0MY8DEJBF7,1273000.0,2350.2227,78.3,0.2456,98.0,15000.0,2466.6666666666665,15000.0,15000.0,1.0,2.246904,20.36,20.36
ID_0N2MPB1EKI,1283000.0,4711.1367,157.0,0.3975,276.0,5000.0,1000.0,13100.0,13100.0,1.788,9.133632,32.0,32.0
ID_0NKFQSV1ML,1296000.0,1897.2834,63.25,0.2942,156.61904761904762,21000.0,1761.904761904762,21000.0,21000.0,1.0,2.1253607,16.19,16.19
ID_0ODIR5736X,1400500.0,3460.6675,115.4,0.522,80.54255319148936,188000.0,1893.6170212765958,188000.0,188000.0,1.0,3.305946,27.98,27.98
ID_0OEH1SEIS7,1500500.0,4931.5566,164.4,0.515,118.5,12000.0,2000.0,11833.333,11833.333,1.001,4.316461,38.7,38.7
ID_0OTUKOY3Z4,1507500.0,337.7928,11.26,0.2559,35.0,2000.0,1000.0,5250.0,5250.0,1.621,0.69032997,0.07275,0.07275
ID_0P3H1H8MS0,1513000.0,1813.6923,60.47,0.1937,68.33333333333333,9000.0,1888.888888888889,13666.667,13666.667,1.282,2.6635504,19.2,19.2
ID_0PHMSQA4UR,1529500.0,8290.735,276.2,0.438,472.0416666666667,24000.0,1000.0,24000.0,24000.0,1.0,16.673279,90.44,90.44
ID_0PP09UJD5C,1667500.0,3640.1016,121.3,0.3926,137.10714285714286,252000.0,1896.8253968253969,233011.42,233011.42,1.088,4.198432,23.88,23.88
ID_0PZGZIHHSK,1800500.0,394.91415,13.164,0.2925,30.428571428571427,14000.0,1142.857142857143,14066.667,14066.667,1.033,0.7805897,2.22,2.22
ID_0Q8KML7OJ7,1811500.0,6936.6963,231.2,0.523,319.25,8000.0,1000.0,8000.0,8000.0,1.0,10.972238,63.03,63.03
ID_0QP73VONX8,1827500.0,3039.6067,101.3,0.3376,213.54166666666666,24000.0,1750.0,25055.555,25055.555,1.039,4.0612698,17.31,17.31
ID_0RHZ7LYQHQ,1849500.0,2913.1626,97.1,0.3103,138.8,20000.0,1900.0,22294.48,22294.48,1.111,2.5094664,21.88,21.88
ID_0RLNCJE6Y0,1868500.0,4689.5327,156.4,0.4795,129.88888888888889,18000.0,1777.7777777777778,17861.111,17861.111,1.001,4.824283,27.31,27.31
ID_0S773T9UTE,1882500.0,4312.1064,143.8,0.4775,47.6,10000.0,2000.0,15300.0,15300.0,1.049,3.4334204,52.8,52.8
ID_0SNLWOBOY5,1892500.0,2566.8684,85.56,0.3872,126.0,10000.0,2000.0,10000.0,10000.0,1.0,2.1791422,27.78,27.78
ID_0SWU81NVC3,1904500.0,1237.3855,41.25,0.2137,14.571428571428571,14000.0,2571.4285714285716,14000.0,14000.0,1.0,1.2438238,13.67,13.67
ID_0SYUYQRLB2,1915000.0,43040.77,1435.0,0.595,7880.428571428572,7000.0,1285.7142857142858,7000.0,7000.0,1.0,59.06699,239.6,239.6
ID_0THE5DBYOQ,1921500.0,10328.768,344.2,0.2173,2542.8333333333335,6000.0,1333.3333333333333,6000.0,6000.0,1.0,24.63257,172.5,172.5
ID_0TMKSX16TE,1930500.0,4181.6953,139.4,0.4556,104.5,12000.0,2000.0,12000.0,12000.0,1.0,3.4559875,19.77,19.77
ID_0UENGBIPWN,1942500.0,4400.2285,146.6,0.4075,124.5,12000.0,1833.3333333333333,20553.469,20553.469,1.224,4.99105,42.16,42.16
ID_0UMCZ3OLZN,1951000.0,6813.1763,227.1,0.475,285.4,5000.0,1000.0,7628.5713,7628.5713,1.305,12.316064,71.8,71.8
ID_0UZ3I1ETAT,1971500.0,13783.503,459.5,0.4287,815.0277777777778,36000.0,1000.0,36000.0,36000.0,1.0,27.971752,85.3,85.3
ID_0VJMF4E4D2,1995000.0,15457.843,515.5,0.3323,249.1818181818182,11000.0,1000.0,11000.0,11000.0,1.0,22.82925,139.6,139.6
ID_0VK4312BT3,2017000.0,1043.002,34.78,0.1473,63.57575757575758,33000.0,2454.5454545454545,38300.145,38300.145,1.09,0.954388,2.8,2.8
ID_0W5148P405,2041000.0,2140.7473,71.4,0.3398,162.0,15000.0,2466.6666666666665,15133.333,15133.333,1.001,2.1192477,3.49,3.492
ID_0WKFT6HGUU,2054500.0,16973.762,566.0,0.3826,1730.8333333333333,12000.0,1000.0,22180.555,22180.555,1.569,41.64213,241.5,241.5
ID_0WT0OZX032,2061000.0,315.0,10.5,0.318,21.0,1000.0,1000.0,1000.0,1000.0,1.0,0.6306306,1.51e-05,1.51e-05
ID_0X7VBTYO5W,2067500.0,5757.5596,191.9,0.533,71.16666666666667,12000.0,2000.0,12000.0,12000.0,1.0,4.604607,49.8,49.84
ID_0XFR1M44DF,2076000.0,15218.17,507.2,0.334,76.4,5000.0,1000.0,5000.0,5000.0,1.0,35.482185,228.4,228.4
ID_0Y23IL64RX,2082500.0,1483.5295,49.44,0.1931,44.25,8000.0,2750.0,10291.666,10291.667,1.035,1.8836704,13.44,13.44
ID_0YK4I8JGC9,2091500.0,14442.854,481.5,0.303,827.5,10000.0,1200.0,9750.0,9750.0,1.008,23.043846,130.2,130.2
ID_0YRIKZD1AH,2105500.0,22195.367,740.0,0.42,398.3888888888889,18000.0,1000.0,18484.127,18484.127,1.032,40.299286,251.1,251.0
ID_0YTZENKGWA,2119500.0,1122.224,37.4,0.378,87.0,10000.0,1000.0,12300.0,12300.0,1.1,2.3263865,6.387,6.387
ID_0Z0B0IBNCH,2129000.0,3283.4612,109.44,0.458,118.11111111111111,9000.0,1666.6666666666667,9000.0,9000.0,1.0,4.035961,26.2,26.2
ID_0Z0JI1MLT3,2136000.0,6544.122,218.1,0.127,71.2,5000.0,1000.0,5000.0,5000.0,1.0,17.980677,129.4,129.4
ID_0Z9KEQGL0G,2157000.0,449.6834,14.99,0.3843,33.16216216216216,37000.0,1054.054054054054,35037.387,35037.387,1.048,0.8724697,1.183,1.183
ID_0ZFWB3E6DJ,2191000.0,2333.9624,77.8,0.3428,120.7741935483871,31000.0,1967.741935483871,31000.0,31000.0,1.0,2.869281,13.5,13.5
ID_0ZIFBLTT1H,2209000.0,7859.816,262.0,0.4434,350.0,5000.0,1000.0,5800.0,5800.0,1.057,16.080976,65.3,65.3
ID_0ZU5K679ZL,2216000.0,13913.939,463.8,0.2302,168.33333333333334,9000.0,1000.0,8833.333,8833.333,1.003,28.18368,180.2,180.2
ID_0ZW3PVRKRW,2231500.0,20388.027,679.5,0.3308,259.04545454545456,22000.0,1090.909090909091,22000.0,22000.0,1.0,40.181732,213.5,213.5
ID_0ZWUN4HAS4,2245000.0,14703.325,490.0,0.3076,246.6,5000.0,1000.0,5000.0,5000.0,1.0,21.348658,159.1,159.0
ID_10PAPN76JY,2250000.0,14593.244,486.5,0.3008,211.0,5000.0,2200.0,5000.0,5000.0,1.0,16.76411,83.2,83.2
ID_10QD5GEK4S,2263000.0,1842.889,61.44,0.2028,265.6190476190476,21000.0,2333.3333333333335,25539.682,25539.682,1.143,1.9389814,9.87,9.87
ID_11PIV6N8H1,2278500.0,3372.4841,112.44,0.4211,62.8,10000.0,2000.0,10000.0,10000.0,1.0,2.7580292,20.92,20.92
ID_11VN7L8R6Z,2288500.0,3504.7559,116.8,0.3425,72.6,10000.0,2000.0,10000.0,10000.0,1.0,3.0853465,39.53,39.53
ID_11YKKK84G9,2296500.0,9877.161,329.2,0.1652,124.5,6000.0,1333.3333333333333,6000.0,6000.0,1.0,14.097876,54.56,54.56
ID_12166IWO0U,2304500.0,1707.6973,56.94,0.1897,61.2,10000.0,2000.0,25100.0,25100.0,2.066,1.6834701,14.19,14.19
ID_12FS3PFV0T,2320000.0,13064.89,435.5,0.2593,252.47619047619048,21000.0,1000.0,21000.0,21000.0,1.0,22.431198,123.8,123.8
ID_12GDNX30BA,2333500.0,8268.505,275.5,0.558,301.8333333333333,6000.0,1000.0,6000.0,6000.0,1.0,14.458728,67.3,67.3
ID_12P633KFPV,2417000.0,3989.813,133.0,0.4434,166.7391304347826,161000.0,1894.4099378881988,154761.48,154761.48,1.035,4.1905246,25.89,25.89
ID_12P9EJLMKR,2499000.0,372.54047,12.414,0.3762,18.0,3000.0,1000.0,3000.0,3000.0,1.0,0.6506507,1.9375,1.9375
ID_12TAHPNHSU,2506500.0,4980.183,166.0,0.5234,228.5,12000.0,1833.3333333333333,12000.0,12000.0,1.0,5.0327754,30.06,30.05
ID_12WFZO8CX3,2517500.0,4095.6858,136.5,0.3792,107.6,10000.0,2000.0,11600.0,11600.0,1.057,2.967558,25.95,25.95
ID_13DS490CA7,2525000.0,18545.56,618.0,0.403,155.4,5000.0,1000.0,13066.667,13066.667,1.794,33.625603,281.0,281.0
ID_14CJDFUR5D,2534000.0,3322.2708,110.75,0.3481,92.07692307692308,13000.0,1769.2307692307693,13000.0,13000.0,1.0,3.787618,33.66,33.66
ID_14DWGMBSG8,2547000.0,3402.1702,113.4,0.4668,287.3076923076923,13000.0,3000.0,12846.154,12846.154,1.001,2.9980702,6.242,6.242
ID_14GYFV2K7S,2561500.0,4639.322,154.6,0.4988,199.4375,16000.0,1875.0,16000.0,16000.0,1.0,4.543882,16.25,16.25
ID_14LFAMUII4,2574500.0,1144.1799,38.12,0.1271,747.2,10000.0,2000.0,10000.0,10000.0,1.0,1.053549,7.285,7.29
ID_15291PUQK9,2583500.0,28103.297,937.0,0.4465,220.875,8000.0,1000.0,8000.0,8000.0,1.0,55.43167,309.8,309.8
ID_153FHHS0WJ,2591000.0,17995.43,600.0,0.371,128.85714285714286,7000.0,1285.7142857142858,7000.0,7000.0,1.0,25.573784,288.2,288.2
ID_157DEB2GUN,2601500.0,2440.9236,81.4,0.3037,87.14285714285714,14000.0,2000.0,14000.0,14000.0,1.0,2.2700608,11.0,11.0
ID_16F9JBA1YW,2611500.0,24256.23,808.5,0.4788,83.66666666666667,6000.0,1000.0,6000.0,6000.0,1.0,33.793163,440.0,440.0
ID_16U28R27Q2,2618000.0,18208.709,607.0,0.3762,60.57142857142857,7000.0,1285.7142857142858,8238.096,8238.096,1.084,26.099442,373.2,373.2
ID_177CMD27ZI,2629000.0,340.98242,11.37,0.5166,26.666666666666668,15000.0,1000.0,14555.556,14555.556,1.019,0.6906907,0.3545,0.3545
ID_177OEPRUC4,2642000.0,2964.3052,98.8,0.3176,190.63636363636363,11000.0,2454.5454545454545,113121.21,113121.21,1.034,4.0698767,15.55,15.555
ID_17EB2UYRKA,2650500.0,58388.957,1946.0,0.3577,2432.6666666666665,6000.0,1000.0,6000.0,6000.0,1.0,133.15132,365.8,365.8
ID_185Q2394VR,2656000.0,13277.841,442.5,0.2435,32.8,5000.0,1000.0,18300.0,18300.0,2.098,27.056774,332.5,332.5
ID_1891KCJKC9,2680500.0,413.35223,13.78,0.4592,36.45454545454545,44000.0,1136.3636363636363,42897.727,42897.727,1.015,0.7437474,1.935,1.935
ID_189ORB9ZWO,2706000.0,7754.113,258.5,0.1505,117.71428571428571,7000.0,1000.0,8071.4287,8071.4287,1.068,17.802458,110.9,110.9
ID_18GRNZN223,2722000.0,1927.9722,64.25,0.2231,58.52,25000.0,1960.0,29418.096,29418.096,1.131,2.0563323,23.36,23.36
ID_19ZH7YSCZG,2737500.0,16667.836,555.5,0.361,190.33333333333334,6000.0,1333.3333333333333,6000.0,6000.0,1.0,31.63128,240.6,240.6
ID_1ABK6N4G2F,2748500.0,4775.036,159.1,0.4421,144.6875,16000.0,1875.0,16868.75,16868.75,1.054,3.8671136,37.06,37.06
ID_1AGVE9RZA9,2761000.0,19261.787,642.0,0.4153,206.33333333333334,9000.0,1000.0,8777.777,8777.777,1.006,35.19374,356.2,356.2
ID_1AP1K8655W,2766000.0,75.0,2.5,0.0893,5.0,1000.0,1000.0,1000.0,1000.0,1.0,0.15015015,3.6e-06,3.6e-06
ID_1AQO9VK0KC,2768500.0,7445.546,248.1,0.5137,358.25,4000.0,1000.0,4000.0,4000.0,1.0,14.508375,63.44,63.44
ID_1AQOZC5NML,2777000.0,10803.762,360.2,0.23,225.76923076923077,13000.0,1000.0,14692.308,14692.308,1.094,25.2035,151.1,151.1
ID_1ARBFL2UN4,2791000.0,4330.292,144.4,0.4656,196.93333333333334,15000.0,1933.3333333333333,15000.0,15000.0,1.0,4.870836,35.12,35.12
ID_1B87WPFMSR,2801000.0,10418.904,347.2,0.1744,225.0,5000.0,1000.0,6866.6665,6866.6665,1.131,22.155573,131.6,131.6
ID_1BABPWHNPX,2806500.0,8947.782,298.2,0.146,35.666666666666664,6000.0,1000.0,6000.0,6000.0,1.0,19.36937,111.2,111.1
ID_1BCJZGCAB4,2813500.0,2955.9026,98.5,0.0651,80.0,8000.0,4750.0,41312.5,41312.5,2.678,4.7145867,20.39,20.39
ID_1BEUKS3MA6,2821000.0,13614.195,453.8,0.5327,2445.285714285714,7000.0,1000.0,7000.0,7000.0,1.0,23.2805,93.9,93.9
ID_1BS4E7OJYR,2829000.0,3186.4033,106.2,0.3152,55.111111111111114,9000.0,1888.888888888889,16111.111,16111.111,1.4795,4.176111,47.84,47.84
ID_1C3NV89178,2834500.0,262.5,8.75,0.2365,17.5,2000.0,1000.0,2000.0,2000.0,1.0,0.5255255,1.24e-05,1.24e-05
ID_1C7IUNVGCL,2838000.0,8270.609,275.8,0.1697,41.2,5000.0,1400.0,5000.0,5000.0,1.0,16.858547,122.25,122.25
ID_1CJ746YHNB,2850000.0,20956.98,698.5,0.358,168.89473684210526,19000.0,1210.5263157894738,18561.404,18561.404,1.018,34.63527,289.0,289.0
ID_1CN39431WG,2868500.0,2025.2917,67.5,0.3708,167.38888888888889,18000.0,1777.7777777777778,18000.0,18000.0,1.0,2.5144765,5.715,5.715
ID_1CRTC400BJ,2888000.0,17111.621,570.5,0.3257,145.8095238095238,21000.0,1095.2380952380952,25846.037,25846.037,1.164,26.875345,243.2,243.2
ID_1CWKYQT4OT,2903500.0,3593.1006,119.75,0.4868,91.7,10000.0,1800.0,10000.0,10000.0,1.0,3.8249285,29.45,29.45
ID_1DJQGE1HGW,2911000.0,4939.9424,164.6,0.4333,209.8,5000.0,1000.0,5000.0,5000.0,1.0,11.330069,47.25,47.25
ID_1DRV8NODFV,2918500.0,2247.473,74.94,0.342,40.8,10000.0,2000.0,13066.667,13066.667,1.148,1.9078343,9.9,9.89
ID_1E4C7CK283,2929500.0,2971.0583,99.06,0.4563,88.25,12000.0,1833.3333333333333,12000.0,12000.0,1.0,2.8506777,26.77,26.77
ID_1ELVKL053R,2938000.0,23740.787,791.5,0.3938,65.6,5000.0,1000.0,6600.0,6600.0,1.158,41.116234,448.8,448.8
ID_1EPATAGZ4T,2962500.0,19361.723,645.5,0.3232,120.0,44000.0,1136.3636363636363,46481.062,46481.062,1.032,31.544088,274.0,274.0
ID_1EWVB12U08,2992500.0,8379.12,279.2,0.4343,472.3125,16000.0,1000.0,16000.0,16000.0,1.0,16.839668,51.72,51.72
ID_1FCY94EJWU,3003000.0,3026.2175,100.9,0.517,132.6,5000.0,1000.0,5000.0,5000.0,1.0,5.614125,36.0,36.0
ID_1FPCMXQYNX,3012500.0,4129.1914,137.6,0.437,338.35714285714283,14000.0,2428.5714285714284,14226.19,14226.19,1.002,4.0004478,17.61,17.62
ID_1FTLZW8QRX,3050500.0,12522.538,417.5,0.2327,199.93548387096774,62000.0,1032.258064516129,62000.0,62000.0,1.0,22.532127,172.0,172.0
ID_1G9WCYLJU9,3090500.0,2178.4778,72.6,0.3025,61.0,18000.0,2333.3333333333335,18000.0,18000.0,1.0,2.331495,17.03,17.03
ID_1GRWAYHQH5,3107000.0,3520.8457,117.4,0.341,91.8,15000.0,2466.6666666666665,15000.0,15000.0,1.0,3.7343338,39.78,39.78
ID_1H7YAG65VS,3117500.0,11909.961,397.0,0.2407,52.166666666666664,6000.0,1000.0,8027.778,8027.778,1.114,24.92943,211.1,211.1
ID_1HY5FJPB51,3123500.0,23358.32,778.5,0.3948,476.6666666666667,6000.0,1000.0,6166.6665,6166.6665,1.003,52.89671,434.0,434.0
ID_1IBNZQ9JIZ,3131000.0,2812.8472,93.75,0.3267,91.33333333333333,9000.0,1888.888888888889,9000.0,9000.0,1.0,2.5674288,27.14,27.14
ID_1IDX5J2LYM,3138500.0,15845.677,528.0,0.501,963.6666666666666,6000.0,1000.0,6000.0,6000.0,1.0,27.71098,100.4,100.3
