vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,framediff,framestd,framestdmean
ID_10LJHUMPTK,721500.0,2530.562,84.4,0.2396,59.0,10000.0,2000.0,10000.0,10000.0,1.0,2.0770094,18.77,18.77
ID_12OYY2I6Z1,727500.0,142.5,4.75,0.432,9.5,2000.0,1000.0,4250.0,4250.0,1.39,0.2852853,6.56e-06,6.6e-06
ID_12V08H6H17,735500.0,2125.929,70.9,0.3982,197.07142857142858,14000.0,1000.0,14000.0,14000.0,1.0,4.7123594,7.363,7.363
ID_13DYAY9NDA,748500.0,818.77405,27.3,0.0758,88.66666666666667,12000.0,2666.6666666666665,12000.0,12000.0,1.0,0.62725323,4.94,4.938
ID_13OO8WZSRM,759000.0,14109.051,470.2,0.2761,154.55555555555554,9000.0,1000.0,9222.223,9222.223,1.004,22.688343,266.8,266.8
ID_143CYFTTYT,767500.0,4758.6846,158.6,0.442,182.0,8000.0,1750.0,30125.0,30125.0,2.902,5.431455,29.97,29.95
ID_145MLGVQ99,774000.0,11837.063,394.5,0.232,391.0,5000.0,1000.0,5000.0,5000.0,1.0,27.698853,306.0,306.2
ID_14H05SH039,786000.0,26787.246,893.0,0.4138,1164.6315789473683,19000.0,1000.0,19000.0,19000.0,1.0,60.948948,321.0,321.0
ID_15T9OFNTPH,805000.0,14488.11,483.0,0.2908,349.36842105263156,19000.0,1000.0,18657.895,18657.895,1.009,22.784502,185.9,185.9
ID_171OXB8TU8,821000.0,1580.0542,52.66,0.1704,175.07692307692307,13000.0,1923.076923076923,13000.0,13000.0,1.0,2.1167645,22.25,22.25
ID_17DE4HZ48T,830000.0,24870.992,829.0,0.505,3486.8,5000.0,1000.0,5000.0,5000.0,1.0,28.389002,204.9,204.9
ID_17ZKS84Q97,835500.0,31581.07,1053.0,0.527,261.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,35.984844,235.4,235.4
ID_19J8I60VQA,843000.0,1934.812,64.5,0.2568,46.44444444444444,9000.0,1888.888888888889,9000.0,9000.0,1.0,1.9879572,7.133,7.133
ID_1BOJC28MWP,861500.0,295.4437,9.85,0.4282,25.714285714285715,28000.0,1000.0,27159.633,27159.633,1.084,0.58874834,0.2764,0.2764
ID_1DCHYGTLH2,878500.0,17737.385,591.0,0.399,737.0,6000.0,1000.0,6000.0,6000.0,1.0,41.773487,176.5,176.5
ID_1DDFVURJWX,886500.0,11478.278,382.5,0.2399,146.2,10000.0,1200.0,9700.0,9700.0,1.005,22.882185,209.4,209.4
ID_1DQMXFQ968,900000.0,22989.303,766.5,0.4749,226.05882352941177,17000.0,1352.9411764705883,17176.47,17176.47,1.002,37.25848,370.8,370.8
ID_1FP5WEOFI0,917500.0,16708.84,557.0,0.2825,217.27777777777777,18000.0,1000.0,17638.889,17638.889,1.011,36.54511,258.0,258.0
ID_1GK87UD5H3,931000.0,5051.457,168.4,0.4666,314.55555555555554,9000.0,1000.0,9000.0,9000.0,1.0,9.534677,19.83,19.83
ID_1GRWMPU5DU,944500.0,21553.602,718.5,0.3545,1215.7777777777778,18000.0,1222.2222222222222,18000.0,18000.0,1.0,31.71631,343.2,343.0
ID_1GZTMTPTUI,956500.0,22418.773,747.5,0.462,83.16666666666667,6000.0,1000.0,6000.0,6000.0,1.0,42.140488,371.8,371.8
ID_1HBCH0IIJN,973500.0,3219.6772,107.3,0.3577,146.96428571428572,28000.0,1928.5714285714287,28000.0,28000.0,1.0,3.069112,23.34,23.34
ID_1I2UO3JM5K,991500.0,17918.742,597.5,0.336,494.5,8000.0,1000.0,8833.333,8833.333,1.042,40.142902,255.9,255.9
ID_1I81W1GWY2,999000.0,20747.293,691.5,0.4482,214.85714285714286,7000.0,1285.7142857142858,15400.0,15400.0,1.919,35.58242,269.8,269.8
ID_1IMVUND5V6,1006000.0,17460.812,582.0,0.2996,224.28571428571428,7000.0,1285.7142857142858,7000.0,7000.0,1.0,34.17778,195.9,195.9
ID_1J6ALZ83XK,1013500.0,3885.4,129.5,0.436,174.75,8000.0,1750.0,8000.0,8000.0,1.0,4.0721316,15.4,15.4
ID_1KR7KO0UBT,1126000.0,3249.6304,108.3,0.3896,168.13824884792626,217000.0,1838.7096774193549,216388.64,216388.64,1.001,3.8759458,16.78,16.78
ID_1KS2WTL8LU,1237000.0,5775.686,192.5,0.11194,106.0,5000.0,2200.0,5200.0,5200.0,1.006,11.110672,58.44,58.44
ID_1LLW9JA8UY,1246500.0,1250.2264,41.7,0.173,41.642857142857146,14000.0,2428.5714285714284,14000.0,14000.0,1.0,1.9890783,10.38,10.38
ID_1M5ZU2YW0O,1263500.0,23900.559,796.5,0.422,513.0,20000.0,1000.0,20133.334,20133.334,1.001,44.161366,307.2,307.2
ID_1N6A5UQR69,1280500.0,3600.7336,120.0,0.3848,163.0,14000.0,2571.4285714285716,24952.38,24952.38,1.409,3.3559933,8.08,8.08
ID_1NUKBJBBON,1294500.0,5781.2485,192.8,0.4688,938.9285714285714,14000.0,1000.0,14000.0,14000.0,1.0,10.512363,56.0,56.0
ID_1NXD50O59X,1318000.0,5333.439,177.8,0.494,194.03030303030303,33000.0,1969.6969696969697,45727.273,45727.273,1.215,5.0555167,35.12,35.12
ID_1O313TAB4B,1338500.0,3002.295,100.06,0.5005,132.625,8000.0,1500.0,8000.0,8000.0,1.0,4.093493,19.97,19.97
ID_1PA6RQY35S,1345500.0,20077.943,669.5,0.3303,67.66666666666667,6000.0,1333.3333333333333,6000.0,6000.0,1.0,32.50245,234.6,234.5
ID_1R9OX6E8BY,1354500.0,8678.017,289.2,0.4878,678.8333333333334,12000.0,1000.0,12000.0,12000.0,1.0,15.751405,84.94,85.0
ID_1RDPAY3IP7,1362500.0,30236.27,1008.0,0.5493,75.75,4000.0,1500.0,4000.0,4000.0,1.0,29.55623,194.9,194.9
ID_1RZBYCJ2GG,1369000.0,14557.685,485.2,0.3096,66.77777777777777,9000.0,1000.0,13500.0,13500.0,1.396,18.417881,125.8,125.8
ID_1T0H5NN4NU,1376500.0,14812.206,493.8,0.258,77.66666666666667,6000.0,1333.3333333333333,6000.0,6000.0,1.0,29.053127,267.2,267.0
ID_1TX1Q5PI7M,1382500.0,18742.203,624.5,0.3232,57.833333333333336,6000.0,1000.0,6000.0,6000.0,1.0,37.246536,414.0,414.0
ID_1U4GS0SUE7,1472000.0,3417.7878,113.94,0.342,96.83815028901734,173000.0,2098.265895953757,157912.25,157912.25,1.076,3.094759,29.75,29.75
ID_1UZ2BEHGTB,1563000.0,1221.4952,40.72,0.1622,21.11111111111111,9000.0,2777.777777777778,9000.0,9000.0,1.0,1.5780278,11.125,11.125
ID_1V4DP5CCN3,1578000.0,20423.664,681.0,0.4456,216.1904761904762,21000.0,1095.2380952380952,24571.428,24571.428,1.171,32.22279,227.2,227.2
ID_1VHX57EWDN,1591000.0,15478.911,516.0,0.2627,200.8,5000.0,1000.0,5000.0,5000.0,1.0,24.23165,187.4,187.4
ID_1WCXTBDE41,1600000.0,23596.29,786.5,0.4917,95.84615384615384,13000.0,1000.0,13000.0,13000.0,1.0,33.833916,295.5,295.5
ID_1WEGFTFJER,1623000.0,13908.561,463.5,0.2296,241.12121212121212,33000.0,1121.2121212121212,32513.13,32513.13,1.007,28.412708,161.4,161.4
ID_1XBJR275OD,1646000.0,2529.2124,84.3,0.283,118.46153846153847,13000.0,1769.2307692307693,13000.0,13000.0,1.0,3.5874388,16.8,16.8
ID_1XWI9675MX,1661000.0,1807.8511,60.25,0.2401,74.0,17000.0,1823.5294117647059,18764.705,18764.705,1.032,2.5639613,16.05,16.05
ID_1YC70UUKH1,1674500.0,3853.7363,128.5,0.4158,114.6,10000.0,2000.0,19466.666,19466.666,1.625,3.2448304,31.14,31.14
ID_1YYYZ3VGZQ,1681500.0,561.75336,18.72,0.4568,38.75,4000.0,1000.0,4000.0,4000.0,1.0,1.1486111,0.3123,0.3123
ID_1ZTIJY3HWL,1686500.0,20230.207,674.5,0.414,583.1666666666666,6000.0,1000.0,6000.0,6000.0,1.0,34.682926,63.3,63.3
ID_20Z6ZN5LHZ,1693500.0,18483.04,616.0,0.3435,3543.375,8000.0,1000.0,10562.5,10562.5,1.201,29.68399,126.5,126.5
ID_21H0WCID1E,1701000.0,562.0255,18.73,0.4072,35.714285714285715,7000.0,1000.0,8238.096,8238.096,1.084,1.102252,2.857,2.857
ID_220FT7EZCP,1724000.0,2216.2444,73.9,0.2438,55.282051282051285,39000.0,2384.6153846153848,39000.0,39000.0,1.0,1.9031351,16.31,16.31
ID_22J17Q1PCM,1747500.0,20540.555,684.5,0.4304,278.5,8000.0,1000.0,8000.0,8000.0,1.0,31.062204,255.8,255.8
ID_23M42T83IR,1755500.0,21393.121,713.0,0.354,757.75,8000.0,1000.0,8437.5,8437.5,1.015,35.70963,303.2,303.2
ID_25VN7562JY,1765500.0,4951.504,165.0,0.5503,88.33333333333333,12000.0,6000.0,12000.0,12000.0,1.0,1.940725,38.03,38.03
ID_261ONPNM75,1776000.0,4794.8096,159.9,0.4438,183.22222222222223,9000.0,1888.888888888889,10666.667,10666.667,1.03,4.4089937,31.7,31.7
ID_26CE9L6KT5,1790500.0,3291.6946,109.75,0.3057,72.6,20000.0,2000.0,19550.0,19550.0,1.006,2.516084,32.3,32.3
ID_26MM801E76,1814000.0,23343.006,778.0,0.505,282.48148148148147,27000.0,1000.0,26944.445,26944.445,1.007,36.575188,281.5,281.5
ID_2845RFAXJL,1829500.0,5776.457,192.5,0.408,237.0,4000.0,1000.0,4000.0,4000.0,1.0,12.259053,32.53,32.53
ID_28TYXZV57O,1838000.0,2166.8713,72.25,0.3801,191.92307692307693,13000.0,2538.4615384615386,13000.0,13000.0,1.0,2.3092253,17.45,17.45
ID_29FTGJ2H7D,1846500.0,288.7425,9.625,0.385,16.75,4000.0,1000.0,4000.0,4000.0,1.0,0.5778827,0.004425,0.004425
ID_29KNU416TB,1854000.0,13913.536,463.8,0.2252,332.0,11000.0,1363.6363636363637,11000.0,11000.0,1.0,28.663649,179.8,179.8
ID_29TV4MW537,1873500.0,21980.172,732.5,0.3948,390.5,28000.0,1000.0,27589.285,27589.285,1.004,36.564026,189.5,189.5
ID_2A1M4NIP8J,1890000.0,17365.285,579.0,0.3987,772.0,5000.0,1000.0,5000.0,5000.0,1.0,37.336994,161.6,161.6
ID_2A1WCCQZP0,1895000.0,9713.3545,323.8,0.3462,306.0,5000.0,1000.0,5000.0,5000.0,1.0,22.221243,99.7,99.7
ID_2A51RH4O0I,1898000.0,525.0,17.5,0.324,35.0,1000.0,1000.0,1000.0,1000.0,1.0,1.051051,2.325e-05,2.325e-05
ID_2B02XUMTFM,1907000.0,16915.709,564.0,0.3218,476.3529411764706,17000.0,1000.0,17000.0,17000.0,1.0,30.950405,248.6,248.6
ID_2C5C8CKJZN,1921500.0,2176.7007,72.56,0.234,35.666666666666664,12000.0,2000.0,12000.0,12000.0,1.0,2.1815834,40.8,40.84
ID_2C7W2J0ZZD,1928000.0,317.95795,10.6,0.3313,25.0,1000.0,1000.0,1000.0,1000.0,1.0,0.69063056,0.2039,0.2039
ID_2CIK564O5D,1933500.0,1786.2314,59.53,0.3254,89.7,10000.0,1800.0,12000.0,12000.0,1.08,2.2675743,17.19,17.19
ID_2CPUH7O8HP,1941000.0,16778.807,559.5,0.3013,196.2,5000.0,1400.0,5000.0,5000.0,1.0,40.659523,269.5,269.5
ID_2CR6N8E0PX,1949000.0,2256.8638,75.25,0.2107,32.72727272727273,11000.0,2636.3636363636365,11000.0,11000.0,1.0,2.7866766,31.23,31.22
ID_2DGI2024G1,1958500.0,299.15137,9.97,0.525,70.75,8000.0,1250.0,8000.0,8000.0,1.0,0.48703733,0.4553,0.4553
ID_2E7ZIZGQRN,1970500.0,3130.5042,104.4,0.3455,61.875,16000.0,2000.0,16000.0,16000.0,1.0,2.6128776,15.76,15.76
ID_2F5KF8JIUQ,1984000.0,17620.885,587.5,0.3586,125.54545454545455,11000.0,1000.0,11000.0,11000.0,1.0,31.54069,280.2,280.2
ID_2FVGRRSMOF,1991500.0,31663.87,1055.0,0.715,515.0,4000.0,1000.0,4000.0,4000.0,1.0,43.86831,252.8,252.8
ID_2GCHMBCX1K,1997000.0,20027.668,667.5,0.4055,273.14285714285717,7000.0,1000.0,12214.286,12214.286,1.536,32.16063,293.8,293.8
ID_2GT706RYBZ,2004500.0,3949.4863,131.6,0.4275,328.25,8000.0,1750.0,8000.0,8000.0,1.0,4.5290146,20.08,20.08
ID_2GTLEPSV4P,2011000.0,11742.846,391.5,0.2362,68.6,5000.0,1000.0,5000.0,5000.0,1.0,20.191256,212.8,212.8
ID_2H2WRX54CI,2027500.0,3887.013,129.6,0.3926,175.0,28000.0,1928.5714285714287,27476.191,27476.191,1.006,3.645091,18.94,18.94
ID_2H5TN0FJCA,2050000.0,22706.637,757.0,0.3638,576.5294117647059,17000.0,1117.6470588235295,16509.805,16509.805,1.026,37.997112,162.5,162.5
ID_2HBXH2XVGQ,2063000.0,20385.305,679.5,0.3826,687.2222222222222,9000.0,1222.2222222222222,9000.0,9000.0,1.0,33.497578,272.5,272.5
ID_2I04T8KLCD,2079000.0,20957.65,698.5,0.4045,233.0,23000.0,1347.8260869565217,23000.0,23000.0,1.0,33.619278,281.2,281.2
ID_2ICWC3QKSB,2095000.0,3029.304,101.0,0.2852,27.22222222222222,9000.0,1888.888888888889,9000.0,9000.0,1.0,2.0712337,31.34,31.34
ID_2IXH5AB0WF,2106000.0,16734.504,558.0,0.2717,376.0,13000.0,1307.6923076923076,13000.0,13000.0,1.0,29.054497,186.0,186.0
ID_2JAC656LRL,2125000.0,3215.8606,107.2,0.3574,149.08,25000.0,1880.0,25000.0,25000.0,1.0,3.6375027,20.86,20.86
ID_2JZCVKZO34,2152500.0,3496.2407,116.56,0.3665,150.26666666666668,30000.0,2800.0,32328.889,32328.889,1.064,3.2782063,34.75,34.75
ID_2K55D3BDGB,2170500.0,30900.594,1030.0,0.58,75.16666666666667,6000.0,2000.0,7133.3335,7133.3335,1.014,22.73385,317.8,317.8
ID_2L5U333VVP,2179500.0,3505.2847,116.8,0.352,219.41666666666666,12000.0,1833.3333333333333,12000.0,12000.0,1.0,4.0969834,20.6,20.6
ID_2LX8X11J4D,2190500.0,245.08966,8.17,0.3552,18.2,10000.0,1600.0,10000.0,10000.0,1.0,0.4201529,0.136,0.136
ID_2M1S2GS7SH,2199000.0,9341.486,311.5,0.4626,499.0,7000.0,1000.0,7000.0,7000.0,1.0,17.4801,69.1,69.1
ID_2MB1KMWXEW,2210500.0,17583.805,586.0,0.3582,108.9375,16000.0,1125.0,16343.75,16343.75,1.006,29.157331,224.8,224.8
ID_2MBZY32ESZ,2238500.0,4086.8354,136.2,0.4395,166.375,40000.0,1950.0,40000.0,40000.0,1.0,4.0117397,18.92,18.92
ID_2NWXGT1I10,2261500.0,2034.1707,67.8,0.5176,108.66666666666667,6000.0,1000.0,6000.0,6000.0,1.0,3.9437084,17.25,17.25
ID_2NX6TP8JA6,2267000.0,11913.748,397.0,0.1962,47.6,5000.0,1000.0,7500.0,7500.0,1.286,22.197393,170.1,170.1
ID_2NZSKAOVL6,2274500.0,2009.981,67.0,0.3115,93.8,10000.0,2000.0,10000.0,10000.0,1.0,2.1428018,19.72,19.72
ID_2O2FSL2UD4,2282000.0,1277.7378,42.6,0.426,99.4,5000.0,1000.0,5000.0,5000.0,1.0,2.7672176,4.28,4.28
ID_2O3YFU4IDK,2286500.0,595.81287,19.86,0.4053,37.0,4000.0,1000.0,4000.0,4000.0,1.0,1.1561562,3.592,3.59
ID_2P6W6NTTEQ,2295500.0,30023.938,1001.0,0.509,408.35714285714283,14000.0,1142.857142857143,14000.0,14000.0,1.0,45.754627,350.5,350.5
ID_2PCJZVAX6V,2307000.0,3662.2302,122.06,0.3875,126.0,9000.0,2777.777777777778,9000.0,9000.0,1.0,3.0871148,26.92,26.92
ID_2PH9C2K80L,2320000.0,4875.816,162.5,0.5293,84.76470588235294,17000.0,1823.5294117647059,17000.0,17000.0,1.0,4.9115777,62.5,62.5
ID_2PHTU0HEWY,2334500.0,16631.023,554.5,0.3115,598.8333333333334,12000.0,1000.0,41958.332,41958.332,2.25,28.536816,134.9,134.9
ID_2PPBMLP5YR,2347000.0,3084.0627,102.8,0.335,86.53846153846153,13000.0,1923.076923076923,13000.0,13000.0,1.0,2.9731557,19.31,19.31
ID_2PZBQGFBCU,2364000.0,2093.453,69.8,0.3813,59.38095238095238,21000.0,1952.3809523809523,20412.7,20412.7,1.006,1.8946079,21.69,21.69
ID_2Q0SZJHRGZ,2380000.0,17824.406,594.0,0.307,151.36363636363637,11000.0,1000.0,11060.606,11060.606,1.001,32.32482,231.9,231.9
ID_2Q9A3YLOB1,2392000.0,5023.789,167.5,0.54,114.0,13000.0,1923.076923076923,12692.308,12692.308,1.01,3.922972,31.58,31.58
ID_2R3GQ4NCPU,2407500.0,2649.0774,88.3,0.248,118.66666666666667,18000.0,2000.0,18000.0,18000.0,1.0,1.9841856,31.83,31.83
ID_2RF32JN1JU,2418000.0,255.3,8.51,0.304,21.333333333333332,3000.0,1666.6666666666667,3000.0,3000.0,1.0,0.5005005,0.5166,0.5166
ID_2RFQU5UGQ0,2434500.0,4456.4487,148.5,0.4421,173.36666666666667,30000.0,2200.0,33233.332,33233.332,1.062,4.648507,32.6,32.6
ID_2S2JMUS1AW,2455000.0,312.02856,10.4,0.416,16.272727272727273,11000.0,1000.0,10590.909,10590.909,1.023,0.5350587,1.368,1.368
ID_2U0DKI2DPX,2467500.0,3899.2007,130.0,0.363,173.35714285714286,14000.0,2285.714285714286,13714.286,13714.286,1.001,3.8347833,35.5,35.47
ID_2VE8CF1CLB,2482500.0,2937.718,97.94,0.4597,94.375,16000.0,2500.0,16000.0,16000.0,1.0,2.1810548,13.234,13.234
ID_2X0J7KYYRY,2493500.0,20048.11,668.5,0.376,148.0,6000.0,1333.3333333333333,6000.0,6000.0,1.0,29.425812,392.5,392.8
ID_2XI6LM1VCW,2499000.0,28014.586,934.0,0.5537,165.4,5000.0,1400.0,5000.0,5000.0,1.0,39.307392,271.2,271.2
ID_2YG47CTQAU,2507500.0,3235.639,107.9,0.3423,67.16666666666667,12000.0,2666.6666666666665,12000.0,12000.0,1.0,2.6888475,31.7,31.7
ID_2YIKC6VZ6Z,2520500.0,14058.014,468.5,0.2318,217.57142857142858,14000.0,1428.5714285714287,14000.0,14000.0,1.0,23.68851,166.1,166.1
ID_30ISZ4F89W,2549000.0,3361.8337,112.06,0.3557,116.69767441860465,43000.0,2534.8837209302324,41662.79,41662.79,1.012,3.1536071,30.1,30.1
ID_30YXFMIFTJ,2576000.0,2801.7178,93.4,0.355,37.0,11000.0,1909.090909090909,11000.0,11000.0,1.0,3.2939117,43.12,43.12
ID_346LGSXZRW,2585500.0,5081.71,169.4,0.552,164.25,8000.0,1750.0,8000.0,8000.0,1.0,5.7119083,33.66,33.66
ID_347MZZ8PB5,2592000.0,10214.413,340.5,0.2073,137.4,5000.0,1000.0,5000.0,5000.0,1.0,23.267195,166.2,166.2
ID_35ZOQHI50L,2597500.0,5264.364,175.5,0.2612,372.5,6000.0,1000.0,6000.0,6000.0,1.0,15.121874,48.62,48.66
ID_360P35TBJR,2623500.0,14307.768,477.0,0.2878,234.43478260869566,46000.0,1000.0,45195.652,45195.652,1.012,28.669159,176.0,176.0
ID_379ZPQXOE4,2650500.0,24673.83,822.5,0.3918,102.5,8000.0,1000.0,8250.0,8250.0,1.006,36.352493,383.0,383.0
ID_38D33O56EQ,2658000.0,253.29189,8.445,0.4443,61.57142857142857,7000.0,1285.7142857142858,6785.7144,6785.7144,1.007,0.44043186,0.555,0.555
ID_38RFF2EY5R,2677500.0,18183.932,606.0,0.3584,361.21875,32000.0,1375.0,32000.0,32000.0,1.0,31.287956,219.4,219.4
ID_38SFKCQ8CE,2697000.0,24380.746,812.5,0.4465,140.28571428571428,7000.0,1285.7142857142858,26285.715,26285.715,2.783,31.933805,305.2,305.2
ID_39I09QV3DK,2705000.0,24124.406,804.0,0.4807,204.44444444444446,9000.0,1000.0,9000.0,9000.0,1.0,39.96738,236.2,236.2
ID_39NQQCWHOQ,2712000.0,7776.5586,259.2,0.48,294.4,5000.0,1000.0,5000.0,5000.0,1.0,13.185035,66.1,66.1
ID_39RD37YRZ5,2717500.0,21532.795,718.0,0.3613,672.1666666666666,6000.0,1000.0,6000.0,6000.0,1.0,40.7937,244.2,244.2
ID_39Y5DWIXAV,2731500.0,2754.5083,91.8,0.334,57.86363636363637,22000.0,1909.090909090909,22000.0,22000.0,1.0,2.7624042,24.42,24.42
ID_3ABTEECLUB,2751500.0,13630.921,454.2,0.267,129.16666666666666,18000.0,1444.4444444444443,27903.703,27903.703,1.355,21.621721,129.1,129.1
ID_3AGRRXCJZJ,2765500.0,12780.906,426.0,0.2264,231.5,10000.0,1200.0,11083.333,11083.333,1.056,25.278769,159.5,159.5
ID_3AHUVXJ0QM,2780500.0,3491.2803,116.4,0.3918,204.5,20000.0,1700.0,20000.0,20000.0,1.0,4.598013,13.58,13.57
ID_3BIB9BXF37,2793500.0,12696.358,423.2,0.208,228.33333333333334,6000.0,1000.0,16833.334,16833.334,2.377,24.207384,162.9,162.9
ID_3BUC28OAMT,2800500.0,20943.91,698.0,0.385,362.0,8000.0,1250.0,8000.0,8000.0,1.0,37.4285,224.5,224.5
