vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,framediff,framestd,framestdmean
ID_17WGJ3G2YI,753000.0,21843.352,728.0,0.391,620.5652173913044,23000.0,1260.8695652173913,22811.594,22811.594,1.0,35.232292,162.2,162.2
ID_18842WBIQ9,767000.0,209.34003,6.977,0.2908,16.2,5000.0,1000.0,5000.0,5000.0,1.0,0.5404203,3.44,3.44
ID_198ZVNQIVA,781000.0,3054.048,101.8,0.3486,84.91304347826087,23000.0,1956.5217391304348,22608.695,22608.695,1.004,2.781767,17.4,17.39
ID_1A12GLTFAJ,814500.0,23044.744,768.0,0.4392,233.25,44000.0,1045.4545454545455,42806.816,42806.816,1.017,39.519405,283.8,283.8
ID_1AWMQ74SXM,839000.0,455.02652,15.164,0.2615,43.0,5000.0,1000.0,5000.0,5000.0,1.0,0.9607505,0.1826,0.1826
ID_1CBK25HI4C,862500.0,17411.21,580.5,0.3308,351.92857142857144,42000.0,1285.7142857142858,42000.0,42000.0,1.0,32.21056,290.8,290.8
ID_1DN5XI044N,886000.0,39200.496,1307.0,0.546,847.2,5000.0,1000.0,5500.0,5500.0,1.013,59.250595,294.0,294.0
ID_1DU4GYXSHC,903500.0,24519.354,817.5,0.4243,268.43333333333334,30000.0,1000.0,39133.332,39133.332,1.118,42.67804,328.2,328.2
ID_1FMO7A6SH5,924500.0,14629.185,487.8,0.286,204.5,12000.0,1000.0,13562.5,13562.5,1.072,21.878141,227.1,227.1
ID_1GGQXUIXOE,937500.0,1439.0515,47.97,0.4402,170.42857142857142,14000.0,1000.0,14000.0,14000.0,1.0,2.9188175,2.77,2.77
ID_1GJWVYC29R,947000.0,5558.5664,185.2,0.1197,199.2,5000.0,1000.0,5000.0,5000.0,1.0,10.789889,18.45,18.45
ID_1H6H7X9J3Q,950000.0,99.9,3.33,0.8325,15.0,1000.0,1000.0,1000.0,1000.0,1.0,0.15015015,0.2124,0.2124
ID_1HDNBVFLVJ,954500.0,17293.348,576.5,0.3416,117.625,8000.0,1000.0,8000.0,8000.0,1.0,28.117802,179.2,179.2
ID_1IAUWWF9JU,963500.0,4525.174,150.9,0.4714,181.7,10000.0,1800.0,10000.0,10000.0,1.0,4.712137,32.94,32.94
ID_1JFNLIV4VA,975500.0,3405.2256,113.5,0.344,90.85714285714286,14000.0,2000.0,14000.0,14000.0,1.0,3.0896254,26.0,26.02
ID_1JX3OZVUK8,993500.0,4075.8713,135.9,0.3774,86.9090909090909,22000.0,2000.0,22863.637,22863.637,1.033,3.1782236,36.1,36.1
ID_1KCCE7RWMY,1014500.0,3089.0261,102.94,0.315,649.0,20000.0,2300.0,20000.0,20000.0,1.0,3.149877,16.02,16.02
ID_1L0WVMKA8F,1027000.0,13323.457,444.0,0.2467,337.4,5000.0,1400.0,5000.0,5000.0,1.0,27.816242,129.0,129.0
ID_1L1KTN9W77,1036500.0,3736.5994,124.56,0.4043,136.71428571428572,14000.0,2000.0,14000.0,14000.0,1.0,3.288147,22.94,22.94
ID_1L9BZ61Z2Z,1046000.0,15162.601,505.5,0.279,93.0,5000.0,1400.0,5000.0,5000.0,1.0,20.822678,184.8,184.8
ID_1LE8XTMGXW,1090500.0,2728.0417,90.94,0.3032,101.83333333333333,84000.0,2071.4285714285716,84000.0,84000.0,1.0,2.7226057,20.62,20.62
ID_1LII0CK5A4,1135500.0,10212.467,340.5,0.514,365.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,19.130848,105.3,105.3
ID_1OBS219XGH,1149000.0,3186.2146,106.2,0.4658,139.8095238095238,21000.0,1761.904761904762,21000.0,21000.0,1.0,3.6314871,22.61,22.61
ID_1PMM0JDNVW,1169500.0,1420.4194,47.34,0.1685,68.4,20000.0,1900.0,20000.0,20000.0,1.0,1.9808159,12.87,12.87
ID_1PYSADBEI3,1184000.0,3474.0715,115.8,0.3467,214.44444444444446,9000.0,4333.333333333333,9000.0,9000.0,1.0,4.068112,8.63,8.63
ID_1Q57TXEPJ0,1194500.0,2350.795,78.4,0.236,54.666666666666664,12000.0,2000.0,11666.667,11666.667,1.002,2.4222205,21.08,21.08
ID_1QM7J2Y8J4,1207500.0,22073.342,736.0,0.3562,388.35714285714283,14000.0,1000.0,14000.0,14000.0,1.0,39.360264,288.5,288.5
ID_1SOFPVI3CN,1238500.0,21609.86,720.5,0.3855,164.45833333333334,48000.0,1041.6666666666667,48000.0,48000.0,1.0,37.062897,255.9,255.9
ID_1STPMS7IO9,1280000.0,2472.6604,82.44,0.402,93.14285714285714,35000.0,2085.714285714286,36371.43,36371.43,1.015,2.3464088,10.484,10.484
ID_1T397CQCXS,1303000.0,752.5784,25.08,0.0865,36.63636363636363,11000.0,3000.0,11000.0,11000.0,1.0,0.81851333,1.66,1.66
ID_1UQNNOUZJF,1312000.0,2735.369,91.2,0.3232,110.57142857142857,7000.0,1571.4285714285713,7000.0,7000.0,1.0,3.8732338,33.6,33.6
ID_1VN7BMQHXH,1335500.0,2058.527,68.6,0.377,86.525,40000.0,2450.0,40100.0,40100.0,1.001,1.9256161,11.74,11.74
ID_1WBLNQHKXW,1356000.0,180.0,6.0,0.4,12.0,1000.0,1000.0,1000.0,1000.0,1.0,0.36036035,8.76e-06,8.76e-06
ID_1WVMXX0RP9,1360000.0,23851.748,795.0,0.455,1596.0,7000.0,1000.0,7000.0,7000.0,1.0,34.425518,178.2,178.1
ID_1XA2PQUN6Q,1368500.0,2086.216,69.56,0.305,94.8,10000.0,1800.0,10000.0,10000.0,1.0,2.7619536,8.87,8.87
ID_1XNN0UNZ57,1378000.0,2333.7488,77.8,0.3003,227.55555555555554,9000.0,1888.888888888889,9000.0,9000.0,1.0,2.4817646,41.6,41.6
ID_1Z51UCBM7E,1387500.0,1867.1385,62.25,0.295,79.5,10000.0,1800.0,10000.0,10000.0,1.0,2.1995327,22.52,22.5
ID_1ZSQBBH9VJ,1399500.0,15027.431,501.0,0.2559,142.28571428571428,14000.0,1142.857142857143,14000.0,14000.0,1.0,29.29021,297.5,297.5
ID_23IJ1Z84DS,1413000.0,16860.465,562.0,0.2812,96.15384615384616,13000.0,1153.8461538461538,13000.0,13000.0,1.0,36.63458,302.5,302.5
ID_24RQXSAFKD,1424000.0,3215.5286,107.2,0.3435,172.11111111111111,9000.0,1666.6666666666667,9000.0,9000.0,1.0,4.2723136,13.56,13.57
ID_255FJVYVPH,1439500.0,5311.2793,177.0,0.5317,113.68181818181819,22000.0,2181.818181818182,22000.0,22000.0,1.0,4.748038,33.72,33.72
ID_25HLYYYBZI,1452000.0,225.0,7.5,0.5356,15.0,3000.0,1000.0,3000.0,3000.0,1.0,0.45045045,1.04e-05,1.04e-05
ID_26A0DYL5FD,1458500.0,19657.584,655.5,0.3672,147.1,10000.0,1200.0,10000.0,10000.0,1.0,34.306007,383.5,383.5
ID_26FZ6A4PN1,1472500.0,10543.558,351.5,0.2185,183.83333333333334,18000.0,1111.111111111111,18000.0,18000.0,1.0,17.759138,167.0,167.0
ID_26WK7T6KWH,1485000.0,18520.727,617.5,0.4253,940.7142857142857,7000.0,1000.0,7000.0,7000.0,1.0,39.80259,125.5,125.5
ID_28MO6OE0GH,1490000.0,644.996,21.5,0.4387,32.0,3000.0,1000.0,3000.0,3000.0,1.0,1.1903596,4.125,4.13
ID_2D0QQY2TQG,1496500.0,2752.2068,91.75,0.3186,134.5,10000.0,3600.0,10000.0,10000.0,1.0,1.9769933,7.598,7.6
ID_2DQ7IZBEN5,1510500.0,2585.5557,86.2,0.2932,60.0,18000.0,1888.888888888889,18000.0,18000.0,1.0,2.9574194,27.55,27.55
ID_2FM0G9H0WP,1528000.0,22485.23,749.5,0.3687,252.2941176470588,17000.0,1000.0,17647.059,17647.059,1.014,33.937737,181.0,181.0
ID_2G1AW6VLQD,1539500.0,15185.397,506.2,0.3015,81.16666666666667,6000.0,1333.3333333333333,6000.0,6000.0,1.0,16.806446,148.2,148.2
ID_2G5TKCU5HG,1544500.0,11771.192,392.2,0.554,399.75,4000.0,1000.0,4000.0,4000.0,1.0,18.7893,89.25,89.25
ID_2H13SJZGMU,1555000.0,12838.738,428.0,0.2783,211.52941176470588,17000.0,1000.0,18980.393,18980.393,1.055,24.817907,172.6,172.6
ID_2H1GZC2ZQP,1566500.0,15097.183,503.2,0.2583,135.16666666666666,6000.0,1000.0,6000.0,6000.0,1.0,30.483486,205.8,205.8
ID_2HW6IJLEKC,1577000.0,4555.051,151.9,0.4673,275.93333333333334,15000.0,1666.6666666666667,14666.667,14666.667,1.002,5.662885,25.88,25.88
ID_2JATDX8ZSS,1588500.0,20746.586,691.5,0.4353,370.375,8000.0,1000.0,9312.5,9312.5,1.081,37.159218,125.0,125.0
ID_2KZO3O3MV0,1595500.0,27271.56,909.0,0.475,107.33333333333333,6000.0,1333.3333333333333,6000.0,6000.0,1.0,41.031193,276.5,276.5
ID_2L28J7L5HI,1603500.0,5764.951,192.1,0.546,141.6,10000.0,1800.0,9900.0,9900.0,1.001,6.120145,58.0,58.0
ID_2M56MIVM79,1614000.0,12957.491,432.0,0.2673,307.09090909090907,11000.0,1000.0,11000.0,11000.0,1.0,24.040356,154.8,154.8
ID_2MKZVV9G6N,1622500.0,10131.917,337.8,0.1953,182.83333333333334,6000.0,1000.0,6000.0,6000.0,1.0,25.915194,159.8,159.8
ID_2MTKBE3NU3,1628000.0,13188.772,439.5,0.2808,132.6,5000.0,1000.0,5000.0,5000.0,1.0,27.75655,246.6,246.6
ID_2OMM76U6AX,1633000.0,925.8717,30.86,0.294,182.8,5000.0,1000.0,5000.0,5000.0,1.0,2.3534586,4.688,4.688
ID_2P5AOXPVPW,1638000.0,19473.084,649.0,0.4185,207.0,5000.0,1000.0,5000.0,5000.0,1.0,35.745342,257.0,257.0
ID_2PQFCA7UAG,1645500.0,16238.3,541.5,0.3308,244.9,10000.0,1200.0,10000.0,10000.0,1.0,26.700298,166.1,166.1
ID_2PZQLQP9RZ,1655000.0,3796.7249,126.56,0.407,482.6666666666667,9000.0,1888.888888888889,8777.777,8777.777,1.002,4.09616,35.9,35.9
ID_2Q554GQ65P,1663500.0,7089.27,236.2,0.4934,305.5,8000.0,1000.0,8000.0,8000.0,1.0,14.026436,48.8,48.8
ID_2QD2S6J9KS,1675500.0,17173.592,572.5,0.2986,336.375,16000.0,1000.0,23130.209,23130.209,1.317,29.693613,166.6,166.6
ID_2QLP4SEF14,1711500.0,8927.375,297.5,0.197,62.94642857142857,56000.0,2285.714285714286,52495.24,52495.24,1.018,12.90573,91.25,91.25
ID_2SD12C14RN,1752500.0,19528.154,651.0,0.364,280.6923076923077,26000.0,1000.0,27173.076,27173.076,1.046,35.410667,209.0,209.0
ID_2SK0P4BV5H,1768500.0,14199.555,473.2,0.3076,1789.6666666666667,6000.0,1333.3333333333333,6000.0,6000.0,1.0,28.253038,202.4,202.4
ID_2T4ZZCVXR3,1773500.0,22000.889,733.5,0.4133,86.75,4000.0,1500.0,4000.0,4000.0,1.0,27.295952,189.4,189.4
ID_2T5G9XP5RL,1783500.0,4917.2695,163.9,0.5303,227.0,16000.0,2000.0,18062.5,18062.5,1.058,4.545472,16.47,16.47
ID_2TRJOYXLNY,1795000.0,9206.655,307.0,0.1571,30.0,7000.0,1285.7142857142858,7000.0,7000.0,1.0,15.089501,120.4,120.4
ID_2UF8KTXISM,1839000.0,16882.008,562.5,0.3342,258.77777777777777,81000.0,1320.9876543209878,79794.24,79794.24,1.027,30.779644,165.6,165.6
ID_2UVB8IG6WP,1881500.0,8302.699,276.8,0.1434,60.75,4000.0,1000.0,4000.0,4000.0,1.0,9.151524,155.0,155.0
ID_2UZTO8HTB1,1887500.0,3598.2573,119.94,0.0584,42.75,8000.0,1250.0,7833.3335,7833.3335,1.004,8.17539,79.4,79.3
ID_2V4SGT1U9L,1896000.0,17702.418,590.0,0.3262,317.3333333333333,9000.0,1000.0,9000.0,9000.0,1.0,26.815159,201.1,201.1
ID_2W4Z4X60MP,1905500.0,23003.09,767.0,0.4204,242.6,10000.0,1400.0,10000.0,10000.0,1.0,30.805933,288.5,288.5
ID_2WPZ8P50K0,1916500.0,7076.7803,235.9,0.5337,448.9166666666667,12000.0,1166.6666666666667,12000.0,12000.0,1.0,11.794134,25.33,25.33
ID_2WUYFOUQM0,1933500.0,8926.412,297.5,0.1841,199.27272727272728,22000.0,1090.909090909091,22000.0,22000.0,1.0,18.95328,107.3,107.3
ID_2X0C68RLUH,1948500.0,21336.11,711.0,0.382,168.875,8000.0,1000.0,8000.0,8000.0,1.0,43.2097,250.5,250.5
ID_2XE30PCKE3,1957000.0,16538.713,551.5,0.31,318.44444444444446,9000.0,1000.0,9000.0,9000.0,1.0,34.06657,266.5,266.5
ID_2XU4BTMPVV,1964000.0,11693.864,389.8,0.5405,367.6,5000.0,1000.0,5000.0,5000.0,1.0,20.196167,114.75,114.75
ID_2ZX85TFF13,1971500.0,12281.87,409.5,0.2295,137.3,10000.0,1200.0,35533.336,35533.332,3.21,24.445942,311.2,311.0
ID_30P8ERVMBV,1981000.0,2713.4133,90.44,0.27,45.333333333333336,9000.0,1888.888888888889,9000.0,9000.0,1.0,2.4252748,24.22,24.22
ID_31MKTXO7K2,1988500.0,7387.279,246.2,0.342,410.6666666666667,6000.0,1000.0,6000.0,6000.0,1.0,19.209644,41.3,41.3
ID_31S4HVH0KL,1995500.0,37948.875,1265.0,0.5796,791.375,8000.0,1000.0,8750.0,8750.0,1.059,58.950306,407.2,407.2
ID_32O8AO49N9,2008500.0,3218.038,107.25,0.346,497.8333333333333,18000.0,1888.888888888889,18000.0,18000.0,1.0,3.3533175,33.8,33.8
ID_32YY07MP02,2026000.0,3970.3064,132.4,0.4214,70.23529411764706,17000.0,2294.1176470588234,22745.098,22745.098,1.242,3.2047577,26.88,26.86
ID_340POE1H42,2037000.0,5334.8,177.9,0.4832,291.4,5000.0,1000.0,5000.0,5000.0,1.0,10.144217,15.28,15.27
ID_34MDKID5YE,2044000.0,2065.198,68.8,0.2776,113.0,9000.0,1444.4444444444443,9000.0,9000.0,1.0,4.2483125,13.4,13.4
ID_34VLZCRZ7E,2053500.0,2673.7966,89.1,0.3792,110.5,10000.0,1800.0,10000.0,10000.0,1.0,2.8023329,17.22,17.2
ID_34ZXH2WG7E,2062500.0,212.63634,7.086,0.2362,35.5,8000.0,1000.0,8000.0,8000.0,1.0,0.4241366,1.657,1.657
ID_35ZFYBRKYX,2071000.0,14197.22,473.2,0.2416,96.44444444444444,9000.0,1000.0,9000.0,9000.0,1.0,23.872257,221.2,221.2
ID_367Q9KLC9Z,2080000.0,31318.008,1044.0,0.536,94.44444444444444,9000.0,1222.2222222222222,9000.0,9000.0,1.0,29.43482,244.8,244.6
ID_368PN0430J,2089500.0,4536.202,151.2,0.431,187.6,10000.0,2000.0,10000.0,10000.0,1.0,4.3699574,27.36,27.36
ID_37DQ4L5W5I,2097000.0,27072.287,902.5,0.5273,31.6,5000.0,1400.0,5000.0,5000.0,1.0,27.747086,374.5,374.5
ID_37Y5PQ41RC,2104000.0,17172.682,572.5,0.3494,58.44444444444444,9000.0,1444.4444444444443,9000.0,9000.0,1.0,28.4873,304.2,304.2
ID_38MVR1ESZ0,2111500.0,7054.8125,235.1,0.5166,345.6666666666667,6000.0,1000.0,8166.6665,8166.6665,1.206,11.580535,24.95,24.95
ID_38Q2PLK9HN,2118000.0,51812.184,1727.0,0.4363,1763.142857142857,7000.0,1000.0,7000.0,7000.0,1.0,108.28161,491.0,491.0
ID_38RTISTHF6,2126500.0,15451.618,515.0,0.2505,26.0,10000.0,1000.0,10000.0,10000.0,1.0,25.690369,363.5,363.5
ID_39PTNDJGIS,2135500.0,2772.335,92.44,0.298,91.875,8000.0,1500.0,8250.0,8250.0,1.006,4.0522714,36.06,36.06
ID_3AMRDT09PC,2145000.0,4139.937,138.0,0.4614,120.54545454545455,11000.0,1909.090909090909,11000.0,11000.0,1.0,3.8278186,23.39,23.39
ID_3B0JDLMNNF,2153000.0,17785.596,593.0,0.2922,584.8,5000.0,1000.0,5000.0,5000.0,1.0,35.643715,113.9,113.9
ID_3E48HALIUQ,2160500.0,4812.9976,160.4,0.5347,197.4,10000.0,1800.0,10000.0,10000.0,1.0,5.126632,36.44,36.44
ID_3E4VELB53X,2170500.0,2598.102,86.6,0.3281,170.8,10000.0,2000.0,10000.0,10000.0,1.0,2.5725913,5.023,5.023
ID_3EOMTNJ8W3,2209500.0,3622.5964,120.75,0.3896,144.4558823529412,68000.0,2176.470588235294,72014.7,72014.7,1.071,3.5279937,20.72,20.72
ID_3EWFPG4HF6,2246000.0,20977.018,699.0,0.3975,89.8,5000.0,1400.0,5000.0,5000.0,1.0,20.45244,214.5,214.6
ID_3F07HNV6TJ,2251500.0,20180.121,672.5,0.3586,113.83333333333333,6000.0,1000.0,6000.0,6000.0,1.0,38.97755,218.9,218.9
ID_3F646PFH27,2263000.0,477.09912,15.91,0.482,33.64705882352941,17000.0,1000.0,16137.255,16137.255,1.038,0.9397262,0.4307,0.4307
ID_3FANUZ8KZI,2276500.0,5414.7573,180.5,0.4985,282.4,10000.0,1000.0,10000.0,10000.0,1.0,10.26865,33.34,33.34
ID_3H2N16NHE1,2284500.0,7221.2954,240.8,0.4585,429.0,6000.0,1000.0,6000.0,6000.0,1.0,14.545938,33.56,33.56
ID_3IF4X58OTT,2292000.0,3859.9302,128.6,0.429,117.44444444444444,9000.0,1888.888888888889,9000.0,9000.0,1.0,3.8357372,27.8,27.8
ID_3IJ3OGEQ4R,2297000.0,645.0,21.5,0.384,43.0,1000.0,1000.0,1000.0,1000.0,1.0,1.2912912,3.105e-05,3.105e-05
ID_3IYXEP7360,2301000.0,627.4727,20.92,0.445,29.571428571428573,7000.0,1000.0,7000.0,7000.0,1.0,1.179704,3.625,3.625
ID_3JINYW2E7P,2307000.0,8930.415,297.8,0.1964,99.4,5000.0,1000.0,5000.0,5000.0,1.0,20.755993,86.44,86.44
ID_3M7P8PFC3Y,2312500.0,4459.702,148.6,0.4187,109.0,6000.0,1333.3333333333333,6000.0,6000.0,1.0,7.596444,39.28,39.28
ID_3MU69YKX2C,2320000.0,22454.535,748.5,0.4417,389.44444444444446,9000.0,1000.0,8888.889,8888.889,1.002,32.882504,187.4,187.4
ID_3MXZXYUXSL,2328500.0,441.1359,14.7,0.258,22.5,8000.0,1000.0,8000.0,8000.0,1.0,0.9680664,6.613,6.613
ID_3O1F2HT0N6,2368500.0,2633.2573,87.75,0.3203,74.76388888888889,72000.0,2055.5555555555557,70694.445,70694.445,1.012,2.4566848,15.44,15.44
ID_3OQ8O2488X,2405000.0,240.0,8.0,0.32,16.0,1000.0,1000.0,1000.0,1000.0,1.0,0.4804805,1.08e-05,1.08e-05
ID_3OVRYDXC5W,2408500.0,9458.2295,315.2,0.1694,26.666666666666668,6000.0,3000.0,6000.0,6000.0,1.0,17.832558,252.0,252.0
ID_3QUSBQMLAO,2418000.0,1987.7137,66.25,0.457,293.9230769230769,13000.0,1000.0,16769.23,16769.23,1.212,3.844068,8.54,8.54
ID_3RYLZC1HG6,2480000.0,15379.298,512.5,0.291,347.4234234234234,111000.0,1054.054054054054,107666.664,107666.664,1.038,31.921526,203.8,203.8
ID_3RZCDRSOOO,2541000.0,1884.6775,62.8,0.1945,53.36363636363637,11000.0,1909.090909090909,11272.728,11272.728,1.002,2.3626704,15.81,15.81
ID_3SJ9CBPW0L,2550500.0,34404.598,1147.0,0.706,342.875,8000.0,1000.0,8000.0,8000.0,1.0,45.753487,426.0,426.2
ID_3U19B3PG1N,2567000.0,31615.436,1054.0,0.5137,301.04,25000.0,1160.0,25000.0,25000.0,1.0,44.02986,356.5,356.5
ID_3WGF7OO724,2584000.0,4645.204,154.9,0.4932,111.55555555555556,9000.0,1666.6666666666667,9000.0,9000.0,1.0,4.8645062,27.86,27.86
ID_3YTRD22154,2594000.0,1459.8092,48.66,0.1627,21.454545454545453,11000.0,1909.090909090909,11000.0,11000.0,1.0,1.3883991,15.64,15.64
ID_3YZSI1EUEK,2603000.0,17792.586,593.0,0.3386,600.0,7000.0,1000.0,7214.2856,7214.2856,1.009,29.272554,164.1,164.1
ID_3ZGMR72SY7,2611000.0,11072.836,369.0,0.239,99.44444444444444,9000.0,1000.0,9722.223,9722.223,1.017,14.697384,130.1,130.1
