vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,framediff,framestd,framestdmean
ID_069BEYE7JH,387500.0,1208.4193,40.28,0.1865,100.0,20000.0,2400.0,21000.0,21000.0,1.015,1.3285187,3.105,3.105
ID_06SDU2U0CW,400000.0,20123.049,671.0,0.3655,513.0,5000.0,1000.0,5000.0,5000.0,1.0,38.339966,127.44,127.44
ID_06ZPWT91HA,407000.0,3702.1624,123.4,0.561,56.111111111111114,9000.0,1888.888888888889,9000.0,9000.0,1.0,3.1266367,28.95,28.95
ID_076K8WIOVO,416000.0,399.60895,13.32,0.325,29.22222222222222,9000.0,1222.2222222222222,9240.741,9240.741,1.054,0.7707507,0.2065,0.2065
ID_077SZBW7K9,424000.0,17946.63,598.0,0.3735,708.8571428571429,7000.0,1000.0,11357.143,11357.143,1.288,30.409105,187.9,187.9
ID_085N96UW6B,499000.0,3715.6663,123.9,0.4114,129.020979020979,143000.0,2076.923076923077,138107.22,138107.22,1.023,3.767765,31.19,31.19
ID_08F5NEPLFN,587500.0,3207.064,106.9,0.3552,149.7058823529412,34000.0,1764.7058823529412,32734.314,32734.314,1.033,4.13191,24.38,24.38
ID_08K5SFD804,615500.0,15693.801,523.0,0.293,8166.5,22000.0,1090.909090909091,22000.0,22000.0,1.0,27.711576,202.6,202.6
ID_095S3TVGBG,629000.0,13097.791,436.5,0.4644,568.8,5000.0,1000.0,5000.0,5000.0,1.0,25.362751,153.1,153.1
ID_096SFP7XJO,641000.0,8125.453,270.8,0.179,72.6842105263158,19000.0,1315.7894736842106,18982.457,18982.457,1.012,12.639357,81.94,81.94
ID_09REIQTFPJ,653500.0,14273.365,475.8,0.3147,257.0,6000.0,1000.0,6000.0,6000.0,1.0,27.172361,290.2,290.2
ID_0ATSN6Y4W5,659000.0,964.6066,32.16,0.4019,169.0,5000.0,1000.0,5000.0,5000.0,1.0,2.1140058,2.809,2.809
ID_0AZCUNT5UF,673500.0,7323.4956,244.1,0.4624,285.0416666666667,24000.0,1000.0,24625.0,24625.0,1.013,13.5205145,60.8,60.8
ID_0BW446TLEN,689000.0,12248.657,408.2,0.2268,191.42857142857142,7000.0,1000.0,8785.714,8785.714,1.107,19.451035,57.28,57.28
ID_0C8VQDWVXQ,695000.0,21544.633,718.0,0.4475,53.6,5000.0,1000.0,5000.0,5000.0,1.0,35.78972,521.0,521.0
ID_0C9N8JHEPI,745500.0,3472.3604,115.75,0.3794,124.58333333333333,96000.0,1770.8333333333333,94387.16,94387.16,1.009,3.9426873,24.92,24.92
ID_0CO2NR7F87,798000.0,21767.287,725.5,0.3464,288.1111111111111,9000.0,1222.2222222222222,19759.26,19759.26,1.691,37.843586,329.2,329.2
ID_0DL7YW0RP3,808000.0,22409.287,747.0,0.3743,154.36363636363637,11000.0,1000.0,11000.0,11000.0,1.0,33.65729,217.6,217.6
ID_0DP2VBV3M2,827500.0,12920.557,430.8,0.2231,281.5357142857143,28000.0,1071.4285714285713,26482.143,26482.143,1.03,26.068394,144.9,144.9
ID_0DPLLT74ZB,844000.0,24273.686,809.0,0.6113,676.0,5000.0,1000.0,5000.0,5000.0,1.0,38.98982,192.0,192.0
ID_0E5D63XL96,849500.0,16435.72,548.0,0.2869,199.0,6000.0,1000.0,7250.0,7250.0,1.096,27.877007,140.2,140.2
ID_0E606ZUGG0,855500.0,15297.532,510.0,0.3345,225.0,6000.0,1333.3333333333333,11095.238,11095.238,1.199,28.047121,229.5,229.5
ID_0EDGUVXTU0,874000.0,17613.389,587.0,0.2964,239.93548387096774,31000.0,1064.516129032258,31000.0,31000.0,1.0,32.21708,253.1,253.1
ID_0EGZXLOMEL,894500.0,3167.2585,105.56,0.2966,80.6,10000.0,1800.0,10000.0,10000.0,1.0,4.500014,57.25,57.25
ID_0EY4E7T1ZI,904000.0,3165.3083,105.5,0.3005,124.77777777777777,9000.0,1888.888888888889,9000.0,9000.0,1.0,3.0742521,14.7,14.7
ID_0F6268XQUG,913500.0,2354.1953,78.5,0.2422,35.6,10000.0,2000.0,10000.0,10000.0,1.0,2.0739646,22.89,22.89
ID_0F732N7EVZ,923000.0,30192.746,1006.5,0.4856,130.77777777777777,9000.0,1222.2222222222222,9000.0,9000.0,1.0,39.91119,261.2,261.2
ID_0FLO2P3YLN,930000.0,5653.132,188.5,0.4675,291.2,5000.0,1000.0,5000.0,5000.0,1.0,11.162808,21.28,21.28
ID_0FNE7RWL95,939500.0,11711.276,390.5,0.2378,141.64285714285714,14000.0,1142.857142857143,14500.0,14500.0,1.022,20.32066,94.06,94.06
ID_0FNSBD6DEN,952000.0,14293.523,476.5,0.274,151.45454545454547,11000.0,1000.0,11500.0,11500.0,1.023,22.350554,134.8,134.8
ID_0FP5OJ2SNG,970000.0,3957.3386,131.9,0.3665,294.28,25000.0,1880.0,35373.332,35373.332,1.3,4.364366,15.375,15.375
ID_0FYJP19YR0,994000.0,2432.8188,81.1,0.4504,217.43478260869566,23000.0,1000.0,23000.0,23000.0,1.0,4.7738247,10.18,10.17
ID_0GECM2AVWH,1008500.0,13120.786,437.2,0.2468,201.0,6000.0,1000.0,10805.556,10805.556,1.579,25.66558,132.9,132.9
ID_0GMIQYCV0D,1014500.0,9224.0205,307.5,0.427,476.0,6000.0,1000.0,6000.0,6000.0,1.0,18.50768,38.22,38.2
ID_0GRS1IW729,1023500.0,19201.273,640.0,0.3206,448.75,12000.0,1166.6666666666667,12000.0,12000.0,1.0,35.890324,305.2,305.2
ID_0I0JIXSC4D,1033000.0,21940.44,731.5,0.3545,332.14285714285717,7000.0,1000.0,9321.429,9321.429,1.133,38.51045,184.5,184.5
ID_0IJ10LTG6H,1038500.0,26676.75,889.0,0.504,75.25,4000.0,1000.0,4000.0,4000.0,1.0,26.906696,115.06,115.06
ID_0J681YKA6F,1045500.0,3044.9656,101.5,0.3142,46.2,10000.0,2800.0,10333.333,10333.333,1.004,2.6021771,24.61,24.61
ID_0JG6U4H4NE,1054500.0,13537.1455,451.2,0.288,159.75,8000.0,1000.0,8125.0,8125.0,1.002,18.389378,131.1,131.1
ID_0KF29FGTJL,1060500.0,303.75,10.125,0.4219,20.25,4000.0,1000.0,4000.0,4000.0,1.0,0.6081081,1.48e-05,1.48e-05
ID_0KTTBWBCNP,1075000.0,1352.1484,45.06,0.236,49.44,25000.0,2280.0,24336.889,24336.889,1.005,1.5675375,11.195,11.195
ID_0L2YQXXPAS,1092500.0,1501.4319,50.06,0.2139,46.4,10000.0,1800.0,10000.0,10000.0,1.0,2.1553776,7.215,7.21
ID_0L3KK78LY3,1102000.0,13756.677,458.5,0.2466,236.44444444444446,9000.0,1000.0,9000.0,9000.0,1.0,28.310146,174.5,174.5
ID_0L53ZVEXKB,1120500.0,17797.488,593.5,0.3347,307.5,28000.0,1285.7142857142858,28000.0,28000.0,1.0,33.80599,212.0,212.0
ID_0LCLY7UQLV,1138500.0,15484.451,516.0,0.2876,96.125,8000.0,1000.0,8833.333,8833.333,1.042,29.324009,140.8,140.8
ID_0M2W7ZTCLF,1148000.0,19779.186,659.5,0.4114,146.8181818181818,11000.0,1181.8181818181818,11000.0,11000.0,1.0,30.92084,269.8,269.8
ID_0MA60JB4YV,1156000.0,19169.953,639.0,0.386,72.6,5000.0,1000.0,6266.6665,6266.6665,1.059,26.6726,229.0,228.9
ID_0MI7F382NW,1181000.0,1829.2719,60.97,0.4482,158.0,45000.0,1000.0,45000.0,45000.0,1.0,3.617686,5.203,5.203
ID_0N83Q353PK,1209000.0,2578.9712,85.94,0.4597,102.27272727272727,11000.0,1909.090909090909,11000.0,11000.0,1.0,2.8062496,20.56,20.56
ID_0NICF32HQO,1218500.0,5415.578,180.5,0.4814,257.0,8000.0,1000.0,8000.0,8000.0,1.0,9.891788,33.3,33.3
ID_0NKC35YMLY,1227000.0,17377.748,579.5,0.3281,148.55555555555554,9000.0,1000.0,8777.777,8777.777,1.006,33.49684,295.8,295.8
ID_0NS2Z3O4TO,1235000.0,13622.625,454.0,0.2808,84.57142857142857,7000.0,1000.0,7000.0,7000.0,1.0,21.50929,137.6,137.6
ID_0O14HPIB7O,1244000.0,16436.525,548.0,0.3494,140.0,11000.0,1000.0,10727.272,10727.272,1.009,30.185146,293.0,293.0
ID_0O1A85OZ04,1252500.0,29362.883,979.0,0.4712,1878.5,6000.0,1000.0,6000.0,6000.0,1.0,43.321857,225.6,225.6
ID_0O4RWEMVKZ,1259500.0,32509.965,1084.0,0.5444,96.0,8000.0,1250.0,8875.0,8875.0,1.045,46.429455,250.1,250.1
ID_0O8FHGHS30,1266500.0,19749.703,658.5,0.4197,142.16666666666666,6000.0,1000.0,6500.0,6500.0,1.012,36.955357,426.5,426.5
ID_0O9DH5OEK2,1279000.0,2817.5474,93.94,0.3088,179.05263157894737,19000.0,1842.1052631578948,19000.0,19000.0,1.0,3.6749783,18.97,18.97
ID_0PF93F31GO,1302500.0,19224.238,641.0,0.419,84.39285714285714,28000.0,1071.4285714285713,28467.262,28467.262,1.069,28.432367,222.2,222.2
ID_0PLG0MCOJO,1320500.0,3427.8755,114.25,0.3809,55.25,8000.0,3000.0,8000.0,8000.0,1.0,2.2120733,41.03,41.03
ID_0PR4N5DQYT,1325500.0,270.0,9.0,0.36,19.5,2000.0,1000.0,2000.0,2000.0,1.0,0.5405405,1.3e-05,1.3e-05
ID_0PRDFE0T6I,1340000.0,2172.8108,72.44,0.2683,2603.185185185185,27000.0,1962.962962962963,25740.74,25740.74,1.019,2.2500885,26.2,26.2
ID_0Q4PW7ZUHZ,1369000.0,14896.588,496.5,0.3145,153.90322580645162,31000.0,1064.516129032258,29940.86,29940.86,1.025,26.85826,199.6,199.6
ID_0QQL4B1YL3,1386500.0,16853.096,562.0,0.3486,87.5,4000.0,1500.0,4875.0,4875.0,1.014,33.44425,404.8,404.8
ID_0RIA9LELHD,1393000.0,3981.1323,132.8,0.431,54.888888888888886,9000.0,1888.888888888889,9000.0,9000.0,1.0,3.542371,62.47,62.44
ID_0RLIROHX89,1402500.0,2858.1445,95.25,0.3904,62.6,10000.0,2800.0,10000.0,10000.0,1.0,2.788368,22.62,22.62
ID_0S4U32G6CI,1410500.0,16816.191,560.5,0.3145,258.8333333333333,6000.0,1000.0,6000.0,6000.0,1.0,30.00806,216.2,216.2
ID_0S9CF5JRQV,1440000.0,2905.9177,96.9,0.3574,124.11320754716981,53000.0,1905.6603773584907,53000.0,53000.0,1.0,3.020259,22.55,22.55
ID_0SCWV4WXEH,1469000.0,20897.062,696.5,0.3901,88.8,5000.0,1000.0,5000.0,5000.0,1.0,28.797205,172.9,172.9
ID_0SECHNFO8X,1475000.0,19853.648,662.0,0.3564,40.0,7000.0,1571.4285714285713,7380.952,7380.952,1.021,18.437695,436.0,436.0
ID_0SM9N1S8IR,1482500.0,8577.157,286.0,0.1405,159.0,8000.0,1000.0,8000.0,8000.0,1.0,13.665073,110.6,110.6
ID_0ST8NWLR9W,1489500.0,5702.0454,190.1,0.5137,316.3333333333333,6000.0,1000.0,6000.0,6000.0,1.0,10.41259,30.47,30.47
ID_0T4XYPC5O2,1493000.0,119.97,3.998,0.0869,8.0,1000.0,1000.0,1000.0,1000.0,1.0,0.23999977,0.006718,0.006718
ID_0TA37PYYH4,1500500.0,1794.5629,59.8,0.22,45.142857142857146,14000.0,2571.4285714285716,14000.0,14000.0,1.0,1.7918533,16.92,16.92
ID_0TLXL20MOO,1512500.0,5737.6577,191.2,0.625,3501.2,10000.0,4400.0,10000.0,10000.0,1.0,2.0622964,31.75,31.75
ID_0U4CAVKOGP,1520500.0,3275.8096,109.2,0.3489,105.83333333333333,6000.0,2333.3333333333335,8990.079,8990.079,1.043,3.2856228,10.04,10.04
ID_0UXCCVB4CZ,1532000.0,2820.2432,94.0,0.3135,64.52941176470588,17000.0,1941.1764705882354,17525.21,17525.21,1.016,2.5485773,18.64,18.64
ID_0V00OONKOG,1545000.0,660.96796,22.03,0.11017,29.444444444444443,9000.0,1888.888888888889,9111.111,9111.111,1.001,0.71666926,4.996,4.996
ID_0V24G7FE27,1556000.0,8198.193,273.2,0.4092,429.0,13000.0,1000.0,13000.0,13000.0,1.0,15.843318,79.0,79.0
ID_0VZ78XKVSM,1583000.0,1775.6714,59.2,0.3218,185.4390243902439,41000.0,1780.4878048780488,41000.0,41000.0,1.0,2.3331366,7.52,7.52
ID_0W13ANKCHN,1605500.0,255.0,8.5,0.2236,17.0,4000.0,1000.0,4500.0,4500.0,1.031,0.5105105,1.2e-05,1.2e-05
ID_0W7GH28B7X,1613000.0,15205.222,506.8,0.318,411.0,11000.0,1000.0,10727.272,10727.272,1.009,27.834517,279.8,279.8
ID_0W8S1KTD3U,1621000.0,15407.311,513.5,0.4473,657.8,5000.0,1000.0,5000.0,5000.0,1.0,30.683657,61.8,61.78
ID_0WKEWRWEL3,1630500.0,23430.918,781.0,0.4802,207.78571428571428,14000.0,1857.142857142857,14000.0,14000.0,1.0,27.259903,153.6,153.6
ID_0WTTCZWNO9,1644500.0,3973.0012,132.4,0.374,156.57142857142858,14000.0,1857.142857142857,14000.0,14000.0,1.0,4.4317245,25.47,25.47
ID_0X3NNYC6TJ,1662000.0,14745.516,491.5,0.2886,321.1904761904762,21000.0,1095.2380952380952,24349.207,24349.207,1.04,23.94325,113.56,113.56
ID_0X5W55OD6T,1704500.0,3460.809,115.4,0.3315,143.3125,64000.0,2093.75,64686.383,64686.383,1.017,3.892079,21.89,21.89
ID_0X741DMXZK,1749500.0,20177.768,672.5,0.3625,197.57692307692307,26000.0,1000.0,34472.277,34472.277,1.18,31.032793,228.1,228.1
ID_0XP0U897PF,1770500.0,4912.8857,163.8,0.4548,171.75,16000.0,2000.0,16125.0,16125.0,1.0,4.6025567,19.97,19.97
ID_0Y4THA6VXX,1789000.0,1983.1581,66.1,0.2634,35.04761904761905,21000.0,2238.095238095238,21000.0,21000.0,1.0,2.1655886,31.1,31.11
ID_0YJFLC50AF,1810500.0,2489.7285,83.0,0.2568,58.18181818181818,22000.0,2727.2727272727275,22000.0,22000.0,1.0,1.9097787,19.75,19.75
ID_0YY3Q1EN6C,1823500.0,23665.78,789.0,0.5,101.25,4000.0,1000.0,20142.857,20142.857,2.963,34.968536,328.5,328.5
ID_0Z0VVGVJ63,1835000.0,3270.454,109.0,0.3027,63.421052631578945,19000.0,1947.3684210526317,18789.473,18789.475,1.063,2.9576259,40.9,40.9
ID_0Z20I93GB0,1851500.0,2853.9521,95.1,0.3716,92.42857142857143,14000.0,2000.0,14000.0,14000.0,1.0,2.4630325,22.78,22.78
ID_0Z2OB6OJAZ,1868500.0,3834.5298,127.8,0.3838,110.95,20000.0,1800.0,20200.0,20200.0,1.001,4.25,25.05,25.05
ID_0Z8PIFH06V,1884500.0,2315.3162,77.2,0.3257,69.41666666666667,12000.0,1833.3333333333333,12000.0,12000.0,1.0,2.7204332,18.45,18.45
ID_0ZAOPQ0SMK,1903000.0,17754.107,592.0,0.2832,188.96,25000.0,1080.0,23800.0,23800.0,1.028,29.224253,182.5,182.5
ID_0ZB67OC95Q,1920000.0,691.9876,23.06,0.4272,49.55555555555556,9000.0,1000.0,9000.0,9000.0,1.0,1.350867,3.936,3.938
ID_0ZONTPB9MI,1927500.0,1626.7853,54.22,0.3328,201.66666666666666,6000.0,1000.0,13250.0,13250.0,1.813,3.3882082,6.117,6.117
ID_0ZUVEYVW42,1933500.0,12082.961,402.8,0.2207,364.6666666666667,6000.0,1000.0,8333.333,8333.333,1.227,31.38842,114.3,114.3
ID_10EE4FKXK9,1939000.0,17880.596,596.0,0.3645,1526.6,5000.0,1000.0,7400.0,7400.0,1.247,30.462122,172.9,172.9
ID_10HM2FQ320,1953000.0,4251.1245,141.8,0.4585,198.6086956521739,23000.0,1956.5217391304348,23217.39,23217.39,1.001,3.9123182,19.23,19.23
ID_10O27CF1D2,1977500.0,2265.5618,75.5,0.2383,71.92307692307692,26000.0,2307.6923076923076,27115.385,27115.385,1.017,1.4342374,8.734,8.734
ID_10TA6Z0GNM,1993000.0,27082.89,903.0,0.4683,244.0,5000.0,1000.0,5000.0,5000.0,1.0,34.666035,307.8,307.5
ID_11HNLRK6VQ,2003000.0,4380.404,146.0,0.4282,129.46666666666667,15000.0,1933.3333333333333,15000.0,15000.0,1.0,4.3609133,39.66,39.66
ID_11O7WFS2VB,2011500.0,663.13654,22.11,0.425,73.0,2000.0,1000.0,7750.0,7750.0,2.225,1.5915916,6.418,6.418
ID_11WZRB67SE,2017000.0,4090.5256,136.4,0.3787,94.66666666666667,9000.0,1666.6666666666667,10629.63,10629.63,1.044,5.5428805,41.72,41.72
ID_12CBFV1LYG,2026000.0,3865.496,128.9,0.4065,207.11111111111111,9000.0,1222.2222222222222,15962.963,15962.963,1.467,6.575688,9.72,9.72
ID_12L3RXD6BZ,2043500.0,2025.7542,67.5,0.4116,202.1153846153846,26000.0,1000.0,26346.154,26346.154,1.004,4.115288,3.402,3.402
ID_12MCQO3IA1,2061000.0,2998.3064,99.94,0.2776,127.22222222222223,9000.0,2777.777777777778,9000.0,9000.0,1.0,3.5479653,17.14,17.14
ID_139AQBAO2X,2067000.0,408.26907,13.61,0.3403,35.333333333333336,3000.0,1000.0,3000.0,3000.0,1.0,0.5497991,1.902,1.902
ID_13HESZWXJW,2075000.0,16165.901,539.0,0.346,149.84615384615384,13000.0,1153.8461538461538,13051.282,13051.282,1.0,28.529371,211.0,211.0
ID_13J9E1F9QU,2083000.0,289.71432,9.66,0.284,15.0,3000.0,1000.0,3000.0,3000.0,1.0,0.8607607,10.41,10.41
ID_13ZJD5NGSX,2088500.0,3603.4,120.1,0.379,150.75,8000.0,1750.0,8000.0,8000.0,1.0,4.6552277,23.1,23.11
ID_14DAHKXCYW,2140500.0,3846.3591,128.2,0.436,153.13541666666666,96000.0,1958.3333333333333,96000.0,96000.0,1.0,3.8901489,20.38,20.38
ID_14P4L9GCNS,2193500.0,1755.349,58.5,0.236,154.2,10000.0,2800.0,10000.0,10000.0,1.0,1.8257176,15.32,15.32
ID_14ZOFM80D6,2202000.0,262.13104,8.734,0.3972,170.85714285714286,7000.0,1000.0,8285.714,8285.714,1.089,0.5748606,0.7314,0.7314
ID_15PS69O6CI,2207000.0,1132.7272,37.75,0.3596,74.0,3000.0,1000.0,3000.0,3000.0,1.0,2.2219517,4.3,4.3
ID_15Q3EQ7GSA,2216500.0,1771.617,59.06,0.1641,66.0,16000.0,2375.0,17187.5,17187.5,1.024,2.6378162,9.555,9.555
ID_161A8OOWBE,2228500.0,180.44244,6.016,0.4626,15.0,8000.0,1000.0,8000.0,8000.0,1.0,0.37150005,0.03717,0.03717
ID_16PW0CGGPG,2247500.0,4143.297,138.1,0.425,119.46666666666667,30000.0,2000.0,29523.81,29523.809,1.015,3.5286605,40.9,40.9
ID_16RZAWMXWE,2284000.0,4144.076,138.1,0.3838,120.16279069767442,43000.0,1883.7209302325582,38488.26,38488.26,1.079,4.026409,32.34,32.34
ID_16SBV5L8P5,2306500.0,666.4146,22.22,0.5166,33.0,2000.0,1000.0,2000.0,2000.0,1.0,1.2162162,5.266,5.266
ID_16X7RN7Y0A,2322000.0,395.15543,13.17,0.2352,22.896551724137932,29000.0,1000.0,29000.0,29000.0,1.0,0.88002986,3.355,3.355
ID_172GK1SX32,2339000.0,37491.504,1250.0,0.5967,53.2,5000.0,1400.0,5000.0,5000.0,1.0,41.862244,444.8,444.8
ID_17B9T2HQKV,2350500.0,2560.9573,85.4,0.3647,53.0,18000.0,2000.0,17200.0,17200.0,1.026,2.0794039,21.03,21.03
ID_17EY2K3AJ7,2361000.0,779.97,26.0,0.51,52.0,3000.0,1000.0,9583.333,9583.333,2.271,1.5599985,0.0403,0.0403
ID_17MG9VL1I0,2365000.0,13326.383,444.2,0.256,60.6,5000.0,1000.0,5100.0,5100.0,1.001,24.966263,183.9,183.9
ID_17OTK8O6GL,2378500.0,1693.6532,56.47,0.1675,66.54545454545455,22000.0,2272.7272727272725,22865.152,22865.152,1.039,1.8374269,10.15,10.15
ID_17RQ85YM1F,2396000.0,5765.175,192.1,0.5127,558.5384615384615,13000.0,1000.0,15153.846,15153.846,1.1045,10.951987,28.14,28.14
ID_180IDPZUQL,2406000.0,8264.109,275.5,0.4517,398.2857142857143,7000.0,1000.0,7214.2856,7214.2856,1.004,15.41691,26.75,26.75
ID_187LVDG4KT,2412500.0,19469.137,649.0,0.3682,258.3333333333333,6000.0,1333.3333333333333,6000.0,6000.0,1.0,33.82038,269.8,269.8
ID_18CR41N0Z1,2420500.0,4698.321,156.6,0.4849,143.6,10000.0,2000.0,10000.0,10000.0,1.0,4.1739783,31.08,31.08
ID_18QYLP1MUI,2430000.0,7022.7485,234.1,0.5522,326.8888888888889,9000.0,1000.0,9000.0,9000.0,1.0,12.497091,57.22,57.22
ID_19CV5MPPH6,2465000.0,17113.064,570.5,0.292,258.8032786885246,61000.0,1032.7868852459017,61000.0,61000.0,1.0,38.689903,222.0,222.0
ID_1AGNTB7NET,2502000.0,4145.398,138.1,0.3838,127.92307692307692,13000.0,1923.076923076923,15115.385,15115.385,1.067,4.287986,22.52,22.52
ID_1AKSOH5URL,2511500.0,7729.391,257.8,0.3933,456.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,18.05399,76.6,76.6
ID_1AOZZ7KBIO,2517000.0,18848.412,628.5,0.3225,198.6,5000.0,1400.0,5000.0,5000.0,1.0,34.32371,241.8,241.8
ID_1ASANDOE8Y,2524000.0,3529.4175,117.6,0.3665,117.11111111111111,9000.0,1666.6666666666667,10703.704,10703.704,1.106,4.418689,22.27,22.27
ID_1BF9V1WVQC,2533500.0,2317.1746,77.25,0.2925,150.1,10000.0,1800.0,10000.0,10000.0,1.0,2.5116348,6.645,6.645
ID_1BWOIRPGZ7,2542000.0,12537.023,418.0,0.2695,154.28571428571428,7000.0,1000.0,7571.4287,7571.4287,1.025,26.289146,156.1,156.1
ID_1C4R94ZSXW,2571000.0,3212.964,107.1,0.4678,92.3529411764706,51000.0,1784.313725490196,51000.0,51000.0,1.0,3.7133443,26.12,26.12
ID_1CH8RA1E71,2598500.0,196.57594,6.55,0.345,18.5,4000.0,1000.0,4000.0,4000.0,1.0,0.4129129,0.0613,0.0613
ID_1CJ3BNDBEG,2605500.0,2292.744,76.44,0.245,55.4,10000.0,2800.0,25333.334,25333.334,1.457,1.9598488,20.3,20.3
ID_1CJYXHY7ME,2614000.0,22028.68,734.5,0.4385,383.0,7000.0,1000.0,7000.0,7000.0,1.0,40.438335,323.2,323.2
ID_1CKDCOGKOE,2626000.0,15421.287,514.0,0.3076,375.11764705882354,17000.0,1588.235294117647,20921.568,20921.568,1.169,26.59839,235.2,235.2
ID_1CX8U46KLS,2638500.0,22094.373,736.5,0.489,122.25,8000.0,1000.0,8000.0,8000.0,1.0,38.44,393.8,393.8
ID_1D0GBRKPWI,2660000.0,2461.6262,82.06,0.2646,52.2,35000.0,1857.142857142857,38742.855,38742.855,1.115,2.567748,19.31,19.31
ID_1D9S24FZH3,2689500.0,5010.408,167.0,0.553,196.04166666666666,24000.0,2833.3333333333335,22670.635,22670.635,1.034,4.025672,13.516,13.516
ID_1DNJ7MBJKS,2706000.0,4105.7173,136.9,0.4072,70.55555555555556,9000.0,1888.888888888889,9111.111,9111.111,1.001,3.9001408,36.8,36.8
ID_1E55A8TMOF,2735500.0,1354.0946,45.12,0.198,90.72,50000.0,2120.0,52868.0,52868.0,1.085,1.5169007,10.17,10.17
ID_1EAT2RF3RZ,2785500.0,15227.374,507.5,0.2751,368.62,50000.0,1080.0,53110.85,53110.85,1.07,30.17015,169.6,169.6
ID_1ELQR8TCWM,2831000.0,2973.806,99.1,0.42,146.85365853658536,41000.0,2073.170731707317,41000.0,41000.0,1.0,3.1823387,19.1,19.1
