vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,framediff,framestd,framestdmean
ID_0AED3QXUP6,190500.0,1838.1498,61.28,0.3003,63.714285714285715,14000.0,2000.0,14000.0,14000.0,1.0,1.7921547,11.16,11.16
ID_0AG2U4T0MD,202000.0,4496.3105,149.9,0.4668,73.11111111111111,9000.0,2777.777777777778,9000.0,9000.0,1.0,3.745023,28.38,28.38
ID_0AIZRL0NQF,214000.0,3537.1162,117.9,0.4368,77.13333333333334,15000.0,1800.0,15000.0,15000.0,1.0,3.9017038,35.6,35.6
ID_0AN5FJR4LR,226500.0,16853.826,562.0,0.3137,134.4,10000.0,1200.0,10000.0,10000.0,1.0,22.449982,182.2,182.1
ID_0BK632UXT6,232000.0,840.0,28.0,0.5,56.0,1000.0,1000.0,1000.0,1000.0,1.0,1.6816816,3.98e-05,3.98e-05
ID_0CO885QO6A,235000.0,12717.178,424.0,0.634,2940.0,5000.0,1000.0,5000.0,5000.0,1.0,19.217464,140.0,140.1
ID_0CTEARA0NG,240000.0,894.6833,29.83,0.3823,57.2,5000.0,1000.0,5000.0,5000.0,1.0,1.831411,2.953,2.953
ID_0DSE6NVZ29,256500.0,21835.975,728.0,0.4111,348.32142857142856,28000.0,1214.2857142857142,36738.094,36738.094,1.184,29.956192,231.4,231.4
ID_0E2NJSBJR1,275500.0,5139.9395,171.4,0.5713,2895.3,10000.0,1800.0,10000.0,10000.0,1.0,4.6155677,54.9,54.9
ID_0E6LO7INK6,298500.0,3503.3494,116.75,0.3245,85.05555555555556,36000.0,1888.888888888889,35388.89,35388.89,1.007,3.3900096,43.2,43.2
ID_0EKXSW7AA3,366000.0,2893.5386,96.44,0.3237,119.1010101010101,99000.0,1161.6161616161617,98898.99,98898.99,1.01,4.9475994,30.02,30.02
ID_0F11A1QRDM,422500.0,4254.9067,141.9,0.4604,195.28571428571428,14000.0,1857.142857142857,14000.0,14000.0,1.0,5.033189,21.94,21.94
ID_0FVB62NRHC,432000.0,17967.281,599.0,0.3027,35.0,5000.0,1000.0,5000.0,5000.0,1.0,29.728924,255.1,255.2
ID_0GRKZ7SJ5J,441500.0,955.69354,31.86,0.1584,44.285714285714285,14000.0,2000.0,14000.0,14000.0,1.0,1.0995766,8.125,8.12
ID_0I83Z9KNFG,453000.0,6916.612,230.5,0.59,385.1111111111111,9000.0,1000.0,9000.0,9000.0,1.0,11.638062,25.61,25.6
ID_0IW6FGIGX7,459500.0,1676.561,55.88,0.4507,147.5,4000.0,1000.0,4000.0,4000.0,1.0,3.697173,5.58,5.58
ID_0KESTGOYR2,467500.0,21798.48,726.5,0.3728,187.91666666666666,12000.0,1333.3333333333333,12000.0,12000.0,1.0,36.68574,301.8,301.8
ID_0KH0M11XQ1,479500.0,1493.7574,49.78,0.1765,48.416666666666664,12000.0,1833.3333333333333,12000.0,12000.0,1.0,2.116597,21.19,21.19
ID_0LN1OLD5F2,492000.0,19071.281,635.5,0.4045,136.53846153846155,13000.0,1153.8461538461538,13000.0,13000.0,1.0,28.740213,227.5,227.5
ID_0LNG7FCH4J,506000.0,22096.922,736.5,0.3723,858.1333333333333,15000.0,1133.3333333333333,15080.0,15080.0,1.0,38.169376,278.8,278.8
ID_0NF9DHCJJX,521000.0,22775.123,759.0,0.4006,167.46666666666667,15000.0,1133.3333333333333,15000.0,15000.0,1.0,32.129143,386.2,386.2
ID_0NGEEVGRTY,532000.0,7083.354,236.1,0.1484,14.142857142857142,7000.0,1000.0,7000.0,7000.0,1.0,9.450828,205.9,206.0
ID_0PFDBKUX3O,540000.0,23309.424,777.0,0.4011,405.8888888888889,9000.0,1222.2222222222222,16888.889,16888.889,1.691,38.56192,306.8,306.8
ID_0PS5P7UDKD,547500.0,24805.758,827.0,0.4783,70.33333333333333,6000.0,1000.0,6083.3335,6083.3335,1.001,38.79836,312.5,312.5
ID_0PZFSVV20Y,555500.0,111125.56,3704.0,0.473,2098.8,10000.0,1000.0,10000.0,10000.0,1.0,211.99498,1298.0,1299.0
ID_0QII6I7N0T,583500.0,16264.4375,542.0,0.2817,317.9130434782609,46000.0,1043.4782608695652,45788.043,45788.043,1.001,26.706078,149.8,149.8
ID_0QJI9OAMX7,615500.0,18678.113,622.5,0.369,187.55555555555554,18000.0,1111.111111111111,25046.297,25046.297,1.235,27.860992,245.4,245.4
ID_0RNDXQH6VD,633500.0,16353.573,545.0,0.2725,206.22222222222223,18000.0,1000.0,18000.0,18000.0,1.0,29.48172,206.1,206.1
ID_0ROZ28GX21,647500.0,4341.298,144.8,0.461,156.6,10000.0,2000.0,10000.0,10000.0,1.0,4.153637,40.94,40.97
ID_0S2GCD2LBT,654000.0,694.4027,23.14,0.3857,37.666666666666664,3000.0,1000.0,3000.0,3000.0,1.0,1.6511807,5.125,5.125
ID_0SA6PIMIPV,662000.0,1261.2451,42.03,0.2113,153.15384615384616,13000.0,2538.4615384615386,13000.0,13000.0,1.0,1.5858928,5.363,5.36
ID_0SEJMQV03L,683000.0,3008.3315,100.25,0.2786,156.9655172413793,29000.0,2172.4137931034484,28218.39,28218.39,1.017,3.2834208,21.4,21.4
ID_0SJTNRLBTH,703000.0,4255.617,141.9,0.459,202.36363636363637,11000.0,2636.3636363636365,14363.637,14363.637,1.157,4.045788,15.93,15.92
ID_0TNHGTR3WO,710000.0,187.71872,6.258,0.272,17.333333333333332,3000.0,1000.0,3000.0,3000.0,1.0,0.4904404,3.322,3.322
ID_0UW56CDWGZ,718000.0,2827.5334,94.25,0.3271,63.61538461538461,13000.0,1769.2307692307693,12743.59,12743.59,1.003,2.6146057,14.8,14.8
ID_0V4LXH8QHX,727000.0,6227.3145,207.6,0.439,266.6,5000.0,1000.0,5000.0,5000.0,1.0,11.706872,54.16,54.2
ID_0V7Y0SVQMC,732500.0,5712.582,190.4,0.4534,468.6666666666667,6000.0,1000.0,6000.0,6000.0,1.0,11.562924,13.42,13.43
ID_0W3IXGLBMB,739500.0,28177.688,939.5,0.477,58.875,8000.0,1000.0,8000.0,8000.0,1.0,40.453304,368.5,368.5
ID_0X7LMPY9JF,749500.0,3765.22,125.5,0.4048,97.91666666666667,12000.0,1833.3333333333333,13000.0,13000.0,1.016,3.7910433,29.52,29.52
ID_0ZWEQT147V,758000.0,11490.396,383.0,0.2253,319.8,5000.0,1000.0,5000.0,5000.0,1.0,30.4058,290.2,290.2
ID_10JFTIDX5M,767500.0,1020.97504,34.03,0.183,493.57142857142856,14000.0,2000.0,13500.0,13500.0,1.011,0.85754997,3.525,3.525
ID_11FZEGN0D2,778000.0,16553.74,552.0,0.3262,109.42857142857143,7000.0,1285.7142857142858,7000.0,7000.0,1.0,33.357815,210.9,210.9
ID_12PLVG71WM,785500.0,3790.096,126.3,0.4102,161.375,8000.0,1750.0,8000.0,8000.0,1.0,4.8211007,22.83,22.83
ID_131LZ7XZ7R,792500.0,24479.742,816.0,0.413,485.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,42.20383,329.5,329.5
ID_13GDZUHNGN,798500.0,12747.706,425.0,0.5117,550.5,6000.0,1000.0,6000.0,6000.0,1.0,23.814941,50.2,50.2
ID_147MWPIQNK,816500.0,13141.769,438.0,0.2458,256.3,30000.0,1333.3333333333333,30000.0,30000.0,1.0,20.676712,126.6,126.7
ID_149OSBBVZ7,861500.0,3428.8296,114.3,0.4097,70.38333333333334,60000.0,1966.6666666666667,60000.0,60000.0,1.0,3.4848678,28.3,28.3
ID_14KHOQM5G4,895500.0,21144.455,705.0,0.3816,366.125,8000.0,1000.0,8000.0,8000.0,1.0,33.462196,168.8,168.8
ID_15S7LJAD3V,904500.0,2354.2349,78.5,0.3115,48.6,10000.0,2000.0,10000.0,10000.0,1.0,1.5521222,12.59,12.59
ID_163G26GC4O,915500.0,4673.975,155.8,0.5195,61.0,12000.0,2000.0,14766.667,14766.667,1.111,3.5036874,47.9,47.9
ID_19YH829A7K,922000.0,405.0,13.5,0.2874,27.0,1000.0,1000.0,1000.0,1000.0,1.0,0.8108108,1.94e-05,1.94e-05
ID_1AMO1K67WG,928500.0,1008.6128,33.62,0.382,86.41666666666667,12000.0,1000.0,18875.0,18875.0,1.459,2.0839057,1.866,1.866
ID_1AP4JDSDHR,944000.0,28158.203,938.5,0.5107,476.7894736842105,19000.0,1105.2631578947369,23368.422,23368.422,1.177,40.803852,304.0,304.0
ID_1B2FVPK1P9,956000.0,538.60986,17.95,0.4854,42.4,5000.0,1000.0,5000.0,5000.0,1.0,0.98471445,7.66,7.66
ID_1B6JIWS6DN,960500.0,10477.304,349.2,0.5366,353.0,4000.0,1000.0,4000.0,4000.0,1.0,18.617094,74.06,74.06
ID_1BIFJZN95A,989500.0,4287.5625,142.9,0.4763,166.2037037037037,54000.0,2000.0,54000.0,54000.0,1.0,4.811671,28.67,28.67
ID_1BUBGHHJ2I,1029500.0,1226.9761,40.9,0.1649,55.42307692307692,26000.0,2153.846153846154,26000.0,26000.0,1.0,1.4821444,3.863,3.863
ID_1CY9NHY2L9,1046500.0,9516.807,317.2,0.2003,77.25,8000.0,1250.0,8000.0,8000.0,1.0,14.342108,94.25,94.25
ID_1D8MJJVG4B,1053000.0,5180.1655,172.6,0.436,375.0,5000.0,1000.0,5000.0,5000.0,1.0,10.171409,5.754,5.754
ID_1DBO9G4PVH,1059000.0,580.3286,19.34,0.3335,55.857142857142854,7000.0,1000.0,7000.0,7000.0,1.0,1.0810295,3.13,3.129
ID_1F9CQTEAED,1065500.0,13722.224,457.5,0.2646,280.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,21.304066,70.6,70.6
ID_1FY44KTUVC,1070000.0,181.77605,6.06,0.551,21.0,3000.0,1000.0,3000.0,3000.0,1.0,0.36036035,0.4968,0.497
ID_1H8VLEAZK8,1076000.0,3050.8389,101.7,0.3447,87.77777777777777,9000.0,1888.888888888889,9000.0,9000.0,1.0,3.4215505,31.1,31.1
ID_1IT2T5HLWS,1085000.0,1809.4211,60.3,0.437,164.44444444444446,9000.0,1000.0,9000.0,9000.0,1.0,3.8303936,6.6,6.6
ID_1KCTV17EER,1097000.0,2860.012,95.3,0.3264,134.6,15000.0,1800.0,16466.666,16466.666,1.036,3.3297718,19.16,19.16
ID_1LAHNXSHLF,1109500.0,1901.0503,63.38,0.2505,60.6,10000.0,1800.0,10000.0,10000.0,1.0,2.401676,16.2,16.2
ID_1LPQN7NJWJ,1119500.0,2412.2356,80.44,0.313,98.6,10000.0,2000.0,11066.667,11066.667,1.029,2.8964853,28.28,28.28
ID_1LQS3VJRU9,1128000.0,18816.43,627.0,0.3032,308.85714285714283,7000.0,1000.0,7000.0,7000.0,1.0,42.371506,271.2,271.2
ID_1LR9Y1Q7X6,1138500.0,176.68243,5.89,0.3271,14.142857142857142,14000.0,1000.0,15071.429,15071.429,1.079,0.3645602,0.02904,0.02904
ID_1N8DWEJ2DG,1163500.0,2528.5315,84.3,0.2866,83.38888888888889,36000.0,4611.111111111111,36009.258,36009.258,1.0,1.8929113,18.23,18.23
ID_1P6AONGWZH,1184500.0,6174.88,205.9,0.1312,149.83333333333334,6000.0,1000.0,6000.0,6000.0,1.0,25.772324,168.1,168.1
ID_1PED8IIF6B,1199500.0,1390.1666,46.34,0.2329,184.875,24000.0,2166.6666666666665,24000.0,24000.0,1.0,1.4070592,5.81,5.81
ID_1PQPLQJNJP,1216500.0,2123.785,70.8,0.236,65.1,10000.0,1800.0,10000.0,10000.0,1.0,3.1623058,22.52,22.52
ID_1PUTERO6WG,1225500.0,2337.5303,77.94,0.3193,158.75,8000.0,1750.0,8000.0,8000.0,1.0,3.537186,10.88,10.88
ID_1PYK6A6G5T,1233000.0,13067.407,435.5,0.2666,1221.7142857142858,7000.0,1571.4285714285713,7000.0,7000.0,1.0,20.749279,106.9,106.9
ID_1Q28M73AD1,1243000.0,317.3939,10.58,0.252,31.153846153846153,13000.0,1000.0,19150.64,19150.64,1.335,0.66945904,0.8516,0.8516
ID_1QUN7K8IMS,1256000.0,373.27304,12.445,0.389,35.76923076923077,13000.0,1000.0,12730.77,12730.77,1.007,0.76900184,1.015,1.015
ID_1RYKSTF3QG,1267000.0,3655.278,121.8,0.429,102.44444444444444,9000.0,1888.888888888889,9000.0,9000.0,1.0,4.1326084,37.56,37.56
ID_1SWIS5XLVA,1281000.0,2354.8928,78.5,0.2864,66.6842105263158,19000.0,1842.1052631578948,19000.0,19000.0,1.0,2.885977,15.62,15.62
ID_1TWCI043FJ,1299500.0,23448.059,781.5,0.3948,356.94444444444446,18000.0,1000.0,18000.0,18000.0,1.0,38.248756,275.8,275.8
ID_1TWHY4TYB5,1318000.0,3655.7673,121.9,0.3918,66.10526315789474,19000.0,2368.4210526315787,19684.21,19684.21,1.009,3.339317,41.88,41.88
ID_1UJ6G6TLRB,1331000.0,24622.047,820.5,0.3975,169.14285714285714,7000.0,1285.7142857142858,9571.429,9571.429,1.227,30.662249,181.1,181.1
ID_1UQKID1T1B,1337500.0,10968.523,365.5,0.4688,453.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,19.286814,105.4,105.4
ID_1V0SC795EX,1343500.0,581.4389,19.38,0.3523,38.333333333333336,6000.0,1000.0,6000.0,6000.0,1.0,1.1957704,4.305,4.305
ID_1W1T1KSTR5,1353500.0,251.41742,8.38,0.4656,30.428571428571427,14000.0,1000.0,14000.0,14000.0,1.0,0.53408194,0.408,0.408
ID_1WAKMU4YHF,1365500.0,271.094,9.04,0.4106,22.3,10000.0,1000.0,10000.0,10000.0,1.0,0.5493181,0.208,0.2081
ID_1WVSRI4BRM,1376000.0,16356.17,545.0,0.2886,147.9090909090909,11000.0,1000.0,11363.637,11363.637,1.008,31.74991,232.1,232.1
ID_1XEZZDZAP5,1386500.0,961.26746,32.03,0.09,74.2,10000.0,2000.0,10000.0,10000.0,1.0,1.0227034,1.165,1.165
ID_1XO8NUYEDJ,1396000.0,461.79462,15.39,0.405,37.22222222222222,9000.0,1666.6666666666667,9000.0,9000.0,1.0,0.667157,2.084,2.084
ID_1YIV1FHUTW,1403000.0,16199.364,540.0,0.3035,797.8,5000.0,1000.0,5000.0,5000.0,1.0,36.37444,144.5,144.5
ID_1Z4027BBGB,1409500.0,30236.852,1008.0,0.608,207.25,8000.0,1250.0,17500.0,17500.0,1.882,35.905064,269.5,269.5
ID_1Z56NMQZKY,1416000.0,21169.104,705.5,0.426,66.6,5000.0,1000.0,5000.0,5000.0,1.0,30.341627,323.8,323.8
ID_1ZX6W60K0T,1423000.0,19421.459,647.5,0.472,1056.3333333333333,9000.0,1000.0,9000.0,9000.0,1.0,36.863926,137.2,137.2
ID_20RXPQXZ3S,1435500.0,19020.094,634.0,0.3684,483.6875,16000.0,1000.0,16416.666,16416.666,1.008,28.447405,131.4,131.5
ID_21XEY8CGY1,1447000.0,12439.863,414.8,0.22,312.42857142857144,7000.0,1000.0,7000.0,7000.0,1.0,19.24441,74.8,74.8
ID_229X7P70PD,1455000.0,2507.3137,83.56,0.2769,124.0,9000.0,1888.888888888889,9000.0,9000.0,1.0,2.7669823,18.16,18.16
ID_23A4D2SIDZ,1465500.0,3601.3145,120.06,0.399,136.5,12000.0,2000.0,12000.0,12000.0,1.0,3.4596145,18.34,18.34
ID_23CVN9WGFG,1544000.0,3434.985,114.5,0.3694,153.57931034482758,145000.0,2034.4827586206898,139289.66,139289.66,1.028,3.2667146,14.64,14.64
ID_23WHH80WQ2,1621000.0,2211.858,73.75,0.365,92.77777777777777,9000.0,1888.888888888889,9000.0,9000.0,1.0,2.0061004,13.48,13.48
ID_28772IOMQQ,1628500.0,10076.448,336.0,0.1941,506.1666666666667,6000.0,1333.3333333333333,6000.0,6000.0,1.0,21.755629,77.9,77.9
ID_28OALU4CY7,1638500.0,25268.738,842.5,0.4072,85.14285714285714,14000.0,1142.857142857143,13678.571,13678.571,1.01,42.77236,350.2,350.2
ID_29RD5E93OY,1651000.0,4009.06,133.6,0.415,248.0909090909091,11000.0,1545.4545454545455,11000.0,11000.0,1.0,5.9307194,17.77,17.77
ID_2A8ABWBFDD,1680500.0,3659.139,122.0,0.4011,101.3125,48000.0,1958.3333333333333,45916.668,45916.668,1.022,3.1787512,26.95,26.95
ID_2AQBR8TBC8,1707500.0,25255.652,842.0,0.425,55.666666666666664,6000.0,1000.0,9444.444,9444.444,1.371,37.21152,353.2,353.2
ID_2AY1D65TSW,1738000.0,21718.52,724.0,0.3682,224.85454545454544,55000.0,1036.3636363636363,54545.453,54545.453,1.007,39.368813,279.5,279.5
ID_2B0SNUI6X7,1770500.0,5311.04,177.0,0.5903,73.4,10000.0,2000.0,10000.0,10000.0,1.0,4.2048683,33.8,33.8
ID_2BMARINQJ0,1780000.0,19918.639,664.0,0.409,452.55555555555554,9000.0,1000.0,9000.0,9000.0,1.0,32.87727,171.0,171.0
ID_2BN6JHJ02Z,1787000.0,8639.803,288.0,0.3962,348.0,5000.0,1000.0,5000.0,5000.0,1.0,18.329676,71.2,71.2
ID_2C1O2X2LML,1804000.0,2950.8276,98.4,0.2817,63.3448275862069,29000.0,1827.5862068965516,29000.0,29000.0,1.0,3.6281202,22.12,22.12
ID_2CW1K2Q8MY,1821500.0,23766.35,792.0,0.527,55.666666666666664,6000.0,1666.6666666666667,7444.4443,7444.4443,1.067,28.792965,211.1,211.2
ID_2D2F2TI5YU,1825000.0,615.0,20.5,0.488,41.0,1000.0,1000.0,1000.0,1000.0,1.0,1.2312312,2.92e-05,2.92e-05
ID_2D879ALOMX,1830500.0,14875.715,495.8,0.2922,64.9,10000.0,1200.0,10000.0,10000.0,1.0,21.482723,162.6,162.8
ID_2DTWX44AD0,1862500.0,7735.982,257.8,0.4749,454.2962962962963,54000.0,1000.0,54000.0,54000.0,1.0,14.403294,51.72,51.72
ID_2EHJQ2WGJF,1896000.0,23304.95,777.0,0.419,246.84615384615384,13000.0,1000.0,16307.692,16307.692,1.181,38.784054,251.5,251.5
ID_2EOXO1C86H,1906000.0,22503.965,750.0,0.4006,362.14285714285717,7000.0,1571.4285714285713,7000.0,7000.0,1.0,25.934305,269.8,269.8
ID_2FNHKV8NR0,1927500.0,3461.929,115.4,0.371,183.83333333333334,36000.0,1833.3333333333333,36370.37,36370.37,1.002,4.0811534,19.4,19.4
ID_2GSZU1F97O,1963000.0,2291.7507,76.4,0.3938,113.82857142857142,35000.0,1800.0,34700.0,34700.0,1.003,2.7411687,8.836,8.836
ID_2H0OKGWUXQ,1985000.0,3769.4346,125.6,0.07214,48.333333333333336,9000.0,1888.888888888889,9148.148,9148.148,1.002,7.3101964,39.0,39.0
ID_2H6W5UTILD,2003500.0,1485.1316,49.5,0.2404,125.25,28000.0,1714.2857142857142,27678.572,27678.572,1.002,2.1830463,7.414,7.414
ID_2HYZYBVVIO,2022500.0,690.91547,23.03,0.0745,44.4,10000.0,2800.0,11500.0,11500.0,1.031,0.7529061,4.76,4.76
ID_2I3HBP9QBJ,2030500.0,567.44434,18.92,0.4204,37.833333333333336,6000.0,1000.0,6166.6665,6166.6665,1.003,1.1311312,0.03384,0.0338
ID_2JR73LX2T6,2042000.0,2727.4573,90.94,0.4268,66.58823529411765,17000.0,1941.1764705882354,17000.0,17000.0,1.0,2.5676386,30.39,30.39
ID_2JY9B20DWC,2064000.0,12999.462,433.2,0.2544,133.0,27000.0,1000.0,37777.06,37777.06,1.188,19.960018,147.1,147.1
ID_2JYEWV7F87,2083500.0,3096.6182,103.25,0.333,86.33333333333333,12000.0,2000.0,20104.166,20104.166,1.452,2.687555,30.47,30.47
ID_2L4IIJBLKA,2092000.0,7640.2915,254.6,0.531,336.8,5000.0,1000.0,5000.0,5000.0,1.0,13.391902,43.72,43.72
ID_2LY40CZVNY,2099500.0,2154.542,71.8,0.2883,41.0,10000.0,4400.0,10000.0,10000.0,1.0,1.8175341,18.7,18.7
ID_2MTTIII7D7,2107000.0,12898.374,430.0,0.2422,68.2,5000.0,1000.0,5000.0,5000.0,1.0,22.142725,196.0,196.0
ID_2NE8OTU9F3,2112000.0,23999.486,800.0,0.4521,189.4,5000.0,1000.0,5000.0,5000.0,1.0,33.565716,293.2,293.2
ID_2NRZP9QBX0,2128500.0,4097.352,136.6,0.4553,162.85714285714286,28000.0,1857.142857142857,29642.857,29642.857,1.024,3.7200284,27.67,27.67
ID_2O8EGAXZMZ,2169000.0,294.53888,9.82,0.4675,48.528301886792455,53000.0,1000.0,53000.0,53000.0,1.0,0.6104654,0.4944,0.4944
ID_2SC9HWAHHR,2204500.0,3714.6206,123.8,0.3547,221.22222222222223,18000.0,1555.5555555555557,18185.186,18185.186,1.011,5.617266,27.25,27.25
ID_2SFXOXTPHG,2220000.0,13586.958,453.0,0.271,259.3076923076923,13000.0,1153.8461538461538,13115.385,13115.385,1.001,27.375727,147.9,147.9
ID_2ST345CEUO,2242000.0,4433.1772,147.8,0.4675,108.61290322580645,31000.0,1967.741935483871,31860.215,31860.215,1.028,3.9436696,44.9,44.9
ID_2UQKDNMH8Y,2266000.0,3224.9412,107.5,0.2986,139.94117647058823,17000.0,2294.1176470588234,22529.412,22529.412,1.101,4.4601297,31.02,31.02
ID_2V68WPVB5X,2277500.0,8175.248,272.5,0.568,570.3333333333334,6000.0,1000.0,6000.0,6000.0,1.0,13.982962,48.72,48.72
ID_2VBV2YO9U0,2283000.0,23872.738,796.0,0.3398,1224.6,5000.0,1000.0,5000.0,5000.0,1.0,56.972935,164.6,164.8
ID_2W1UCH4DBL,2288000.0,31282.268,1043.0,0.5015,559.0,5000.0,1000.0,5933.3335,5933.3335,1.072,52.334496,448.0,448.0
ID_2W59RO1IOK,2298000.0,1589.317,52.97,0.2172,36.13333333333333,15000.0,1933.3333333333333,15000.0,15000.0,1.0,1.9292045,17.69,17.69
ID_2WJCO0GSHY,2311500.0,1207.5778,40.25,0.1616,40.5,12000.0,2000.0,12000.0,12000.0,1.0,1.2624266,13.15,13.15
ID_2WTAUHJA2P,2322500.0,17195.615,573.0,0.2769,501.9,10000.0,1200.0,10000.0,10000.0,1.0,24.374804,239.8,239.8
ID_2X59HHMMHR,2339000.0,2144.7644,71.5,0.2299,254.34782608695653,23000.0,1956.5217391304348,22275.363,22275.363,1.006,3.876595,8.84,8.84
ID_2XXTFGEJMA,2355000.0,1805.067,60.16,0.1947,73.11111111111111,9000.0,2777.777777777778,9000.0,9000.0,1.0,2.6143224,11.17,11.17
ID_2Z3KV122IC,2361000.0,526.4055,17.55,0.3733,27.0,3000.0,1666.6666666666667,3000.0,3000.0,1.0,0.9409109,2.818,2.818
ID_2Z5IK6HFKP,2367500.0,14748.487,491.5,0.2744,102.4,10000.0,1000.0,11900.0,11900.0,1.112,23.326008,149.2,149.2
ID_2ZR7NG4RRK,2376500.0,2991.5034,99.7,0.3562,99.625,8000.0,1500.0,8000.0,8000.0,1.0,4.9806957,42.56,42.56
ID_304QLC9CMV,2395500.0,17539.771,584.5,0.301,183.13333333333333,30000.0,1066.6666666666667,30000.0,30000.0,1.0,31.413763,203.5,203.5
ID_319ZE4WXBV,2417500.0,4666.4824,155.5,0.4321,86.42857142857143,14000.0,1857.142857142857,14023.81,14023.81,1.008,4.280181,39.8,39.8
ID_31GN14HHP1,2427000.0,20052.797,668.5,0.3748,124.0,5000.0,1000.0,5000.0,5000.0,1.0,31.717567,174.0,174.0
ID_31NTXYVGVR,2433000.0,44003.582,1467.0,0.5366,5001.714285714285,7000.0,1000.0,7000.0,7000.0,1.0,74.5793,316.5,316.5
ID_31V366RBP3,2455500.0,33989.73,1133.0,0.4666,1255.2368421052631,38000.0,1000.0,37162.28,37162.28,1.011,64.59978,288.0,288.0
ID_33MZP1WOZF,2478000.0,14152.665,471.8,0.478,541.4285714285714,7000.0,1000.0,9500.0,9500.0,1.219,26.011864,94.75,94.8
ID_33PMMGRLJ5,2493500.0,16717.248,557.0,0.3354,219.08333333333334,24000.0,1333.3333333333333,24000.0,24000.0,1.0,30.379568,169.8,169.8
ID_33XK6CDWRS,2511500.0,3866.566,128.9,0.4211,124.0,12000.0,1833.3333333333333,12000.0,12000.0,1.0,4.4441285,42.94,42.94
ID_35BRTBHHUX,2520500.0,16810.441,560.5,0.2957,39.833333333333336,6000.0,1000.0,6583.3335,6583.3335,1.03,25.41018,228.4,228.4
ID_35DHZSZAM9,2526000.0,26944.635,898.0,0.55,187.8,5000.0,1000.0,5000.0,5000.0,1.0,47.93218,268.8,268.8
ID_38AQ686TUV,2532000.0,11121.932,370.8,0.2045,83.85714285714286,7000.0,1000.0,7000.0,7000.0,1.0,26.21898,129.9,129.9
ID_38FXAVWND3,2542500.0,3259.2227,108.6,0.362,701.1428571428571,14000.0,1857.142857142857,14228.571,14228.571,1.002,3.5756798,14.3,14.305
ID_38L02JLPTS,2561500.0,2967.8525,98.94,0.5127,120.79166666666667,24000.0,1666.6666666666667,24000.0,24000.0,1.0,3.578511,21.64,21.64
ID_38R328XUZN,2577500.0,8729.498,291.0,0.1616,281.625,8000.0,1250.0,8416.667,8416.667,1.013,15.12263,71.9,71.9
ID_3A0RERSDQJ,2584000.0,13387.666,446.2,0.2966,99.4,5000.0,1000.0,5000.0,5000.0,1.0,30.083778,128.5,128.5
ID_3A662PPP4Y,2606500.0,2001.2367,66.7,0.2253,117.9,40000.0,2150.0,39325.0,39325.0,1.008,2.248225,7.793,7.793
ID_3AST7UP8ME,2635500.0,30363.906,1012.0,0.3865,1077.6666666666667,18000.0,1000.0,18000.0,18000.0,1.0,68.20251,415.5,415.5
ID_3C4O5HI7D9,2658000.0,10819.546,360.8,0.4536,725.1481481481482,27000.0,1000.0,27000.0,27000.0,1.0,20.792034,95.25,95.25
