vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_frac,v_vol
ID_0H4TSVF7NW,317000.0,2301.5645,76.75,0.3635,102.14814814814815,27000.0,1592.5925925925926,29444.443,29444.445,1.064,135.1,3.151206406572611,0.1111111111111111,0.926,25000.0
ID_0HW7AT7VV6,333500.0,489.55383,16.31,0.3794,32.666666666666664,6000.0,1000.0,6000.0,6000.0,1.0,32.8,1.0622649016203705,0.6666666666666666,1.0,6000.0
ID_0KHATNWMWH,342500.0,5369.548,179.0,0.5967,135.58333333333334,12000.0,1833.3333333333333,12000.0,12000.0,1.0,249.4,4.97692790645205,0.08333333333333333,1.0,12000.0
ID_0LMJVJ407Q,394500.0,3465.5212,115.5,0.3943,159.77173913043478,92000.0,2086.9565217391305,92000.0,92000.0,1.0,186.4,2.4095460848535084,0.06521739130434782,1.0,92000.0
ID_0M0BIVYOFO,445500.0,3246.8887,108.25,0.449,65.8,10000.0,2000.0,10000.0,10000.0,1.0,160.1,5.815366466484975,0.0,1.0,10000.0
ID_0NO3T9KH5B,456000.0,21647.291,721.5,0.4685,139.27272727272728,11000.0,1000.0,13954.546,13954.546,1.183,1177.0,12.18232806260751,0.0,0.9546,10500.0
ID_0NT9JMKTDO,464000.0,26322.752,877.5,0.503,444.6,5000.0,1000.0,5000.0,5000.0,1.0,1504.0,8.46960993053207,0.0,1.0,5000.0
ID_0O2V6FGN5K,471000.0,3747.641,124.94,0.3499,79.66666666666667,9000.0,1666.6666666666667,9000.0,9000.0,1.0,180.9,3.455293930737055,0.1111111111111111,1.0,9000.0
ID_0O6MBIH328,481500.0,23647.152,788.0,0.5093,178.66666666666666,12000.0,1166.6666666666667,12777.777,12777.777,1.025,1159.0,39.0098981277755,0.0,0.9585,11500.0
ID_0PED6TQ2OK,492000.0,26456.201,882.0,0.4966,132.55555555555554,9000.0,1222.2222222222222,9000.0,9000.0,1.0,1271.0,21.62619337927562,0.0,1.0,9000.0
ID_0PPMOOJT7K,499000.0,382.33252,12.74,0.3354,29.0,5000.0,1000.0,5000.0,5000.0,1.0,26.8,1.0709633649932158,0.6,1.0,5000.0
ID_0R49S8EDHR,510500.0,22700.836,756.5,0.421,190.22222222222223,18000.0,1000.0,17805.555,17805.555,1.003,1239.0,16.477524550825994,0.05555555555555555,0.972,17500.0
ID_0RHIYBMA17,521500.0,10959.859,365.2,0.4827,493.75,4000.0,1000.0,4000.0,4000.0,1.0,701.0,1.4530652982283416,0.0,1.0,4000.0
ID_0RI665QXL1,526000.0,18339.412,611.5,0.3735,73.6,5000.0,1000.0,5000.0,5000.0,1.0,1122.0,17.99736386158091,0.0,1.0,5000.0
ID_0SGG9QEC25,535000.0,915.10034,30.5,0.1277,53.15384615384615,13000.0,1923.076923076923,13961.538,13961.538,1.041,54.22,1.2841871197362842,0.3076923076923077,0.8076,10500.0
ID_0USZLDBDX2,552500.0,21814.893,727.0,0.4504,184.04545454545453,22000.0,2000.0,21136.363,21136.363,1.027,1166.0,14.079460177426014,0.045454545454545456,0.9546,21000.0
ID_0W7NKRT8GZ,564500.0,116.665985,3.889,0.389,11.0,2000.0,1000.0,2000.0,2000.0,1.0,10.0,0.9226428952991452,0.0,1.0,2000.0
ID_0WMZ5KDFOG,568000.0,6493.0234,216.4,0.1345,200.6,5000.0,1000.0,5000.0,5000.0,1.0,748.0,3.143956031632967,0.4,1.0,5000.0
ID_0WTZ1N9B9E,579000.0,16665.637,555.5,0.4785,1011.1176470588235,17000.0,1000.0,17000.0,17000.0,1.0,1052.0,1.244980281728686,0.058823529411764705,1.0,17000.0
ID_0XDFR7KNHK,588500.0,684.40045,22.81,0.4563,58.5,2000.0,1000.0,2000.0,2000.0,1.0,50.0,0.875,0.5,1.0,2000.0
ID_0XUT21CHR4,593500.0,14320.152,477.2,0.257,305.875,8000.0,1000.0,8000.0,8000.0,1.0,862.5,6.825858066325976,0.25,1.0,8000.0
ID_0YLPO1LNC8,644000.0,23240.908,774.5,0.3962,2697.569892473118,93000.0,1215.0537634408602,90520.734,90520.734,1.022,1252.0,13.314823596586352,0.11827956989247312,0.9546,88783.336
ID_0ZIV6MAGP8,703500.0,3581.634,119.4,0.3662,134.96153846153845,26000.0,1846.1538461538462,26000.0,26000.0,1.0,193.0,2.6730908791118346,0.0,1.0,26000.0
ID_10LJHUMPTK,721500.0,2530.562,84.4,0.2396,59.0,10000.0,2000.0,10000.0,10000.0,1.0,119.4,1.908082158767595,0.3,1.0,10000.0
ID_12OYY2I6Z1,727500.0,142.5,4.75,0.432,9.5,2000.0,1000.0,4250.0,4250.0,1.39,9.5,1.0,1.0,0.75,1500.0
ID_12V08H6H17,735500.0,2125.929,70.9,0.3982,197.07142857142858,14000.0,1000.0,14000.0,14000.0,1.0,156.9,0.9404029247261846,0.07142857142857142,1.0,14000.0
ID_13DYAY9NDA,748500.0,818.77405,27.3,0.0758,88.66666666666667,12000.0,2666.6666666666665,12000.0,12000.0,1.0,35.38,0.9632250933400446,0.08333333333333333,1.0,12000.0
ID_13OO8WZSRM,759000.0,14109.051,470.2,0.2761,154.55555555555554,9000.0,1000.0,9222.223,9222.223,1.004,755.5,19.63434217644038,0.3333333333333333,0.9443,8500.0
ID_143CYFTTYT,767500.0,4758.6846,158.6,0.442,182.0,8000.0,1750.0,30125.0,30125.0,2.902,249.0,1.4407621768465018,0.125,0.875,7000.0
ID_145MLGVQ99,774000.0,11837.063,394.5,0.232,391.0,5000.0,1000.0,5000.0,5000.0,1.0,922.5,51.97102451504342,0.0,1.0,5000.0
ID_14H05SH039,786000.0,26787.246,893.0,0.4138,1164.6315789473683,19000.0,1000.0,19000.0,19000.0,1.0,2058.0,2.346648228437777,0.0,1.0,19000.0
ID_15T9OFNTPH,805000.0,14488.11,483.0,0.2908,349.36842105263156,19000.0,1000.0,18657.895,18657.895,1.009,772.0,12.54515320278553,0.2631578947368421,0.9736,18500.0
ID_171OXB8TU8,821000.0,1580.0542,52.66,0.1704,175.07692307692307,13000.0,1923.076923076923,13000.0,13000.0,1.0,89.0,5.134609794248032,0.15384615384615385,1.0,13000.0
ID_17DE4HZ48T,830000.0,24870.992,829.0,0.505,3486.8,5000.0,1000.0,5000.0,5000.0,1.0,1059.0,12.747038586901471,0.0,1.0,5000.0
ID_17ZKS84Q97,835500.0,31581.07,1053.0,0.527,261.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,1565.0,50.58488784877674,0.16666666666666666,1.0,6000.0
ID_19J8I60VQA,843000.0,1934.812,64.5,0.2568,46.44444444444444,9000.0,1888.888888888889,9000.0,9000.0,1.0,96.2,4.469576177821754,0.2222222222222222,1.0,9000.0
ID_1BOJC28MWP,861500.0,295.4437,9.85,0.4282,25.714285714285715,28000.0,1000.0,27159.633,27159.633,1.084,19.75,0.8938166479943571,0.42857142857142855,0.8574,24007.576
ID_1DCHYGTLH2,878500.0,17737.385,591.0,0.399,737.0,6000.0,1000.0,6000.0,6000.0,1.0,1406.0,2.3985554209931634,0.0,1.0,6000.0
ID_1DDFVURJWX,886500.0,11478.278,382.5,0.2399,146.2,10000.0,1200.0,9700.0,9700.0,1.005,797.5,16.44745193507167,0.1,0.8667,8666.667
ID_1DQMXFQ968,900000.0,22989.303,766.5,0.4749,226.05882352941177,17000.0,1352.9411764705883,17176.47,17176.47,1.002,1307.0,30.825970054364088,0.0,0.9707,16500.0
ID_1FP5WEOFI0,917500.0,16708.84,557.0,0.2825,217.27777777777777,18000.0,1000.0,17638.889,17638.889,1.011,1217.0,9.47639196954759,0.2222222222222222,0.972,17500.0
ID_1GK87UD5H3,931000.0,5051.457,168.4,0.4666,314.55555555555554,9000.0,1000.0,9000.0,9000.0,1.0,322.2,1.3097469619713715,0.2222222222222222,1.0,9000.0
ID_1GRWMPU5DU,944500.0,21553.602,718.5,0.3545,1215.7777777777778,18000.0,1222.2222222222222,18000.0,18000.0,1.0,1062.0,17.323846959910952,0.035333333333333335,1.0,18000.0
ID_1GZTMTPTUI,956500.0,22418.773,747.5,0.462,83.16666666666667,6000.0,1000.0,6000.0,6000.0,1.0,1405.0,37.30233804182868,0.0,1.0,6000.0
ID_1HBCH0IIJN,973500.0,3219.6772,107.3,0.3577,146.96428571428572,28000.0,1928.5714285714287,28000.0,28000.0,1.0,152.6,2.9177915403354495,0.07142857142857142,1.0,28000.0
ID_1I2UO3JM5K,991500.0,17918.742,597.5,0.336,494.5,8000.0,1000.0,8833.333,8833.333,1.042,1342.0,29.061780644920766,0.0,0.9165,7333.3335
ID_1I81W1GWY2,999000.0,20747.293,691.5,0.4482,214.85714285714286,7000.0,1285.7142857142858,15400.0,15400.0,1.919,1211.0,11.183074524525887,0.0,0.893,6250.0
ID_1IMVUND5V6,1006000.0,17460.812,582.0,0.2996,224.28571428571428,7000.0,1285.7142857142858,7000.0,7000.0,1.0,1184.0,11.767163188612725,0.0,1.0,7000.0
ID_1J6ALZ83XK,1013500.0,3885.4,129.5,0.436,174.75,8000.0,1750.0,8000.0,8000.0,1.0,192.6,1.1308580751849326,0.125,1.0,8000.0
ID_1KR7KO0UBT,1126000.0,3249.6304,108.3,0.3896,168.13824884792626,217000.0,1838.7096774193549,216388.64,216388.64,1.001,168.4,1.6086918354187254,0.10138248847926268,0.9956,216000.0
ID_1KS2WTL8LU,1237000.0,5775.686,192.5,0.11194,106.0,5000.0,2200.0,5200.0,5200.0,1.006,382.5,2.204600632029216,0.2,0.9,4500.0
ID_1LLW9JA8UY,1246500.0,1250.2264,41.7,0.173,41.642857142857146,14000.0,2428.5714285714284,14000.0,14000.0,1.0,79.44,3.350733272896142,0.21428571428571427,1.0,14000.0
ID_1M5ZU2YW0O,1263500.0,23900.559,796.5,0.422,513.0,20000.0,1000.0,20133.334,20133.334,1.001,1471.0,12.944555552415865,0.05,0.95,19000.0
ID_1N6A5UQR69,1280500.0,3600.7336,120.0,0.3848,163.0,14000.0,2571.4285714285716,24952.38,24952.38,1.409,174.0,5.862791121145781,0.07142857142857142,0.857,12000.0
ID_1NUKBJBBON,1294500.0,5781.2485,192.8,0.4688,938.9285714285714,14000.0,1000.0,14000.0,14000.0,1.0,354.5,1.2881652912197794,0.0,1.0,14000.0
ID_1NXD50O59X,1318000.0,5333.439,177.8,0.494,194.03030303030303,33000.0,1969.6969696969697,45727.273,45727.273,1.215,260.2,2.1060910386402316,0.06060606060606061,0.909,30000.0
ID_1O313TAB4B,1338500.0,3002.295,100.06,0.5005,132.625,8000.0,1500.0,8000.0,8000.0,1.0,155.4,2.807418524427092,0.25,1.0,8000.0
ID_1PA6RQY35S,1345500.0,20077.943,669.5,0.3303,67.66666666666667,6000.0,1333.3333333333333,6000.0,6000.0,1.0,1127.0,18.9757868889298,0.0,1.0,6000.0
ID_1R9OX6E8BY,1354500.0,8678.017,289.2,0.4878,678.8333333333334,12000.0,1000.0,12000.0,12000.0,1.0,530.0,1.4664374518150765,0.16666666666666666,1.0,12000.0
ID_1RDPAY3IP7,1362500.0,30236.27,1008.0,0.5493,75.75,4000.0,1500.0,4000.0,4000.0,1.0,1442.0,25.178988378757005,0.0,1.0,4000.0
ID_1RZBYCJ2GG,1369000.0,14557.685,485.2,0.3096,66.77777777777777,9000.0,1000.0,13500.0,13500.0,1.396,733.5,20.735490369557866,0.1111111111111111,0.8887,8000.0
ID_1T0H5NN4NU,1376500.0,14812.206,493.8,0.258,77.66666666666667,6000.0,1333.3333333333333,6000.0,6000.0,1.0,969.0,19.535077107785312,0.16666666666666666,1.0,6000.0
ID_1TX1Q5PI7M,1382500.0,18742.203,624.5,0.3232,57.833333333333336,6000.0,1000.0,6000.0,6000.0,1.0,1240.0,63.17912709389888,0.0,1.0,6000.0
ID_1U4GS0SUE7,1472000.0,3417.7878,113.94,0.342,96.83815028901734,173000.0,2098.265895953757,157912.25,157912.25,1.076,160.9,4.208653668678584,0.1379306358381503,0.874,151212.12
ID_1UZ2BEHGTB,1563000.0,1221.4952,40.72,0.1622,21.11111111111111,9000.0,2777.777777777778,9000.0,9000.0,1.0,64.06,4.396404149247196,0.0,1.0,9000.0
ID_1V4DP5CCN3,1578000.0,20423.664,681.0,0.4456,216.1904761904762,21000.0,1095.2380952380952,24571.428,24571.428,1.171,1097.0,17.503762960298506,0.047619047619047616,0.9287,19500.0
ID_1VHX57EWDN,1591000.0,15478.911,516.0,0.2627,200.8,5000.0,1000.0,5000.0,5000.0,1.0,872.0,17.866262953779643,0.4,1.0,5000.0
ID_1WCXTBDE41,1600000.0,23596.29,786.5,0.4917,95.84615384615384,13000.0,1000.0,13000.0,13000.0,1.0,1150.0,23.00096413336856,0.07692307692307693,1.0,13000.0
ID_1WEGFTFJER,1623000.0,13908.561,463.5,0.2296,241.12121212121212,33000.0,1121.2121212121212,32513.13,32513.13,1.007,957.5,10.605703172113492,0.15151515151515152,0.947,31250.0
ID_1XBJR275OD,1646000.0,2529.2124,84.3,0.283,118.46153846153847,13000.0,1769.2307692307693,13000.0,13000.0,1.0,146.0,1.6769646405057437,0.3076923076923077,1.0,13000.0
ID_1XWI9675MX,1661000.0,1807.8511,60.25,0.2401,74.0,17000.0,1823.5294117647059,18764.705,18764.705,1.032,105.8,2.2049247525608937,0.23529411764705882,0.863,14666.667
ID_1YC70UUKH1,1674500.0,3853.7363,128.5,0.4158,114.6,10000.0,2000.0,19466.666,19466.666,1.625,179.4,2.0592485398414686,0.1,0.8667,8666.667
ID_1YYYZ3VGZQ,1681500.0,561.75336,18.72,0.4568,38.75,4000.0,1000.0,4000.0,4000.0,1.0,38.25,0.9865131578947368,0.5,1.0,4000.0
ID_1ZTIJY3HWL,1686500.0,20230.207,674.5,0.414,583.1666666666666,6000.0,1000.0,6000.0,6000.0,1.0,1155.0,26.710870503778395,0.3333333333333333,0.9165,5500.0
ID_20Z6ZN5LHZ,1693500.0,18483.04,616.0,0.3435,3543.375,8000.0,1000.0,10562.5,10562.5,1.201,1026.0,10.37203140214228,0.125,0.9375,7500.0
ID_21H0WCID1E,1701000.0,562.0255,18.73,0.4072,35.714285714285715,7000.0,1000.0,8238.096,8238.096,1.084,36.72,1.2474942008053223,0.42857142857142855,0.9287,6500.0
ID_220FT7EZCP,1724000.0,2216.2444,73.9,0.2438,55.282051282051285,39000.0,2384.6153846153848,39000.0,39000.0,1.0,104.06,1.8293100372009745,0.1282051282051282,1.0,39000.0
ID_22J17Q1PCM,1747500.0,20540.555,684.5,0.4304,278.5,8000.0,1000.0,8000.0,8000.0,1.0,1042.0,16.014157134754075,0.25,1.0,8000.0
ID_23M42T83IR,1755500.0,21393.121,713.0,0.354,757.75,8000.0,1000.0,8437.5,8437.5,1.015,1218.0,11.857917093308696,0.125,0.9375,7500.0
ID_25VN7562JY,1765500.0,4951.504,165.0,0.5503,88.33333333333333,12000.0,6000.0,12000.0,12000.0,1.0,193.6,4.010023847416662,0.0,1.0,12000.0
ID_261ONPNM75,1776000.0,4794.8096,159.9,0.4438,183.22222222222223,9000.0,1888.888888888889,10666.667,10666.667,1.03,218.0,2.542886873845799,0.4444444444444444,0.7407,6666.6665
ID_26CE9L6KT5,1790500.0,3291.6946,109.75,0.3057,72.6,20000.0,2000.0,19550.0,19550.0,1.006,143.4,2.2955438639400283,0.1,0.95,19000.0
ID_26MM801E76,1814000.0,23343.006,778.0,0.505,282.48148148148147,27000.0,1000.0,26944.445,26944.445,1.007,1218.0,14.974575256984563,0.0,0.963,26000.0
ID_2845RFAXJL,1829500.0,5776.457,192.5,0.408,237.0,4000.0,1000.0,4000.0,4000.0,1.0,408.2,2.0814118518571645,0.0,1.0,4000.0
ID_28TYXZV57O,1838000.0,2166.8713,72.25,0.3801,191.92307692307693,13000.0,2538.4615384615386,13000.0,13000.0,1.0,113.2,3.96313594473866,0.0,1.0,13000.0
ID_29FTGJ2H7D,1846500.0,288.7425,9.625,0.385,16.75,4000.0,1000.0,4000.0,4000.0,1.0,19.25,1.166366185897436,0.5,1.0,4000.0
ID_29KNU416TB,1854000.0,13913.536,463.8,0.2252,332.0,11000.0,1363.6363636363637,11000.0,11000.0,1.0,962.0,9.669053744250688,0.2727272727272727,1.0,11000.0
ID_29TV4MW537,1873500.0,21980.172,732.5,0.3948,390.5,28000.0,1000.0,27589.285,27589.285,1.004,1269.0,14.402651037731186,0.07142857142857142,0.9644,27000.0
ID_2A1M4NIP8J,1890000.0,17365.285,579.0,0.3987,772.0,5000.0,1000.0,5000.0,5000.0,1.0,1291.0,1.7697090954549175,0.0,1.0,5000.0
ID_2A1WCCQZP0,1895000.0,9713.3545,323.8,0.3462,306.0,5000.0,1000.0,5000.0,5000.0,1.0,745.0,2.7005584606061306,0.0,1.0,5000.0
ID_2A51RH4O0I,1898000.0,525.0,17.5,0.324,35.0,1000.0,1000.0,1000.0,1000.0,1.0,35.0,1.0,1.0,1.0,1000.0
ID_2B02XUMTFM,1907000.0,16915.709,564.0,0.3218,476.3529411764706,17000.0,1000.0,17000.0,17000.0,1.0,1034.0,20.333953615263418,0.058823529411764705,1.0,17000.0
ID_2C5C8CKJZN,1921500.0,2176.7007,72.56,0.234,35.666666666666664,12000.0,2000.0,12000.0,12000.0,1.0,116.1,3.4510975952900087,0.16666666666666666,1.0,12000.0
ID_2C7W2J0ZZD,1928000.0,317.95795,10.6,0.3313,25.0,1000.0,1000.0,1000.0,1000.0,1.0,23.0,0.92,0.0,1.0,1000.0
ID_2CIK564O5D,1933500.0,1786.2314,59.53,0.3254,89.7,10000.0,1800.0,12000.0,12000.0,1.08,98.0,1.6618818454005115,0.0,0.9,9000.0
ID_2CPUH7O8HP,1941000.0,16778.807,559.5,0.3013,196.2,5000.0,1400.0,5000.0,5000.0,1.0,1358.0,23.459861763691528,0.0,1.0,5000.0
ID_2CR6N8E0PX,1949000.0,2256.8638,75.25,0.2107,32.72727272727273,11000.0,2636.3636363636365,11000.0,11000.0,1.0,120.25,3.8404960426036565,0.18181818181818182,1.0,11000.0
ID_2DGI2024G1,1958500.0,299.15137,9.97,0.525,70.75,8000.0,1250.0,8000.0,8000.0,1.0,17.61,0.6568211635607725,0.5,1.0,8000.0
ID_2E7ZIZGQRN,1970500.0,3130.5042,104.4,0.3455,61.875,16000.0,2000.0,16000.0,16000.0,1.0,143.8,3.2312150808732842,0.1875,1.0,16000.0
ID_2F5KF8JIUQ,1984000.0,17620.885,587.5,0.3586,125.54545454545455,11000.0,1000.0,11000.0,11000.0,1.0,1050.0,12.528594078365629,0.09090909090909091,1.0,11000.0
ID_2FVGRRSMOF,1991500.0,31663.87,1055.0,0.715,515.0,4000.0,1000.0,4000.0,4000.0,1.0,1461.0,3.3411098101381556,0.0,1.0,4000.0
ID_2GCHMBCX1K,1997000.0,20027.668,667.5,0.4055,273.14285714285717,7000.0,1000.0,12214.286,12214.286,1.536,1071.0,23.347116229784728,0.2857142857142857,0.9287,6500.0
ID_2GT706RYBZ,2004500.0,3949.4863,131.6,0.4275,328.25,8000.0,1750.0,8000.0,8000.0,1.0,206.2,0.9455292419181027,0.125,1.0,8000.0
ID_2GTLEPSV4P,2011000.0,11742.846,391.5,0.2362,68.6,5000.0,1000.0,5000.0,5000.0,1.0,672.5,21.58543448036149,0.4,1.0,5000.0
ID_2H2WRX54CI,2027500.0,3887.013,129.6,0.3926,175.0,28000.0,1928.5714285714287,27476.191,27476.191,1.006,186.1,1.5674611364482012,0.10714285714285714,0.9644,27000.0
ID_2H5TN0FJCA,2050000.0,22706.637,757.0,0.3638,576.5294117647059,17000.0,1117.6470588235295,16509.805,16509.805,1.026,1389.0,5.481829404499144,0.11764705882352941,0.9707,16500.0
ID_2HBXH2XVGQ,2063000.0,20385.305,679.5,0.3826,687.2222222222222,9000.0,1222.2222222222222,9000.0,9000.0,1.0,1115.0,18.499900054847004,0.0,1.0,9000.0
ID_2I04T8KLCD,2079000.0,20957.65,698.5,0.4045,233.0,23000.0,1347.8260869565217,23000.0,23000.0,1.0,1132.0,11.756405546530099,0.043478260869565216,1.0,23000.0
ID_2ICWC3QKSB,2095000.0,3029.304,101.0,0.2852,27.22222222222222,9000.0,1888.888888888889,9000.0,9000.0,1.0,128.8,4.38747434737784,0.2222222222222222,1.0,9000.0
ID_2IXH5AB0WF,2106000.0,16734.504,558.0,0.2717,376.0,13000.0,1307.6923076923076,13000.0,13000.0,1.0,1060.0,,0.3076153846153846,1.0,13000.0
ID_2JAC656LRL,2125000.0,3215.8606,107.2,0.3574,149.08,25000.0,1880.0,25000.0,25000.0,1.0,166.9,1.444932438108739,0.04,1.0,25000.0
ID_2JZCVKZO34,2152500.0,3496.2407,116.56,0.3665,150.26666666666668,30000.0,2800.0,32328.889,32328.889,1.064,173.5,1.8794451094931044,0.06666666666666667,0.8887,26666.666
ID_2K55D3BDGB,2170500.0,30900.594,1030.0,0.58,75.16666666666667,6000.0,2000.0,7133.3335,7133.3335,1.014,1274.0,74.47948952681779,0.0,0.6665,4000.0
ID_2L5U333VVP,2179500.0,3505.2847,116.8,0.352,219.41666666666666,12000.0,1833.3333333333333,12000.0,12000.0,1.0,186.4,2.368661948865003,0.0,1.0,12000.0
ID_2LX8X11J4D,2190500.0,245.08966,8.17,0.3552,18.2,10000.0,1600.0,10000.0,10000.0,1.0,15.72,0.9218799345999054,0.5,1.0,10000.0
ID_2M1S2GS7SH,2199000.0,9341.486,311.5,0.4626,499.0,7000.0,1000.0,7000.0,7000.0,1.0,582.0,1.216570850542851,0.0,1.0,7000.0
ID_2MB1KMWXEW,2210500.0,17583.805,586.0,0.3582,108.9375,16000.0,1125.0,16343.75,16343.75,1.006,1014.0,12.043358126105126,0.0625,0.9375,15000.0
ID_2MBZY32ESZ,2238500.0,4086.8354,136.2,0.4395,166.375,40000.0,1950.0,40000.0,40000.0,1.0,199.9,1.642703326926094,0.075,1.0,40000.0
ID_2NWXGT1I10,2261500.0,2034.1707,67.8,0.5176,108.66666666666667,6000.0,1000.0,6000.0,6000.0,1.0,131.4,1.2625996716697936,0.3333333333333333,1.0,6000.0
ID_2NX6TP8JA6,2267000.0,11913.748,397.0,0.1962,47.6,5000.0,1000.0,7500.0,7500.0,1.286,743.0,13.42644283041583,0.0,0.9,4500.0
ID_2NZSKAOVL6,2274500.0,2009.981,67.0,0.3115,93.8,10000.0,2000.0,10000.0,10000.0,1.0,107.4,6.101052375745387,0.1,1.0,10000.0
ID_2O2FSL2UD4,2282000.0,1277.7378,42.6,0.426,99.4,5000.0,1000.0,5000.0,5000.0,1.0,92.1,0.9831235712024109,0.0,1.0,5000.0
ID_2O3YFU4IDK,2286500.0,595.81287,19.86,0.4053,37.0,4000.0,1000.0,4000.0,4000.0,1.0,38.5,1.0566583953680726,0.5,1.0,4000.0
ID_2P6W6NTTEQ,2295500.0,30023.938,1001.0,0.509,408.35714285714283,14000.0,1142.857142857143,14000.0,14000.0,1.0,1610.0,17.501618223894024,0.0,1.0,14000.0
ID_2PCJZVAX6V,2307000.0,3662.2302,122.06,0.3875,126.0,9000.0,2777.777777777778,9000.0,9000.0,1.0,174.9,1.5510180767946795,0.0,1.0,9000.0
ID_2PH9C2K80L,2320000.0,4875.816,162.5,0.5293,84.76470588235294,17000.0,1823.5294117647059,17000.0,17000.0,1.0,235.5,3.9845825697966957,0.0,1.0,17000.0
ID_2PHTU0HEWY,2334500.0,16631.023,554.5,0.3115,598.8333333333334,12000.0,1000.0,41958.332,41958.332,2.25,973.0,25.465236642710604,0.08333333333333333,0.7637,9166.667
ID_2PPBMLP5YR,2347000.0,3084.0627,102.8,0.335,86.53846153846153,13000.0,1923.076923076923,13000.0,13000.0,1.0,150.9,4.465967354898348,0.07692307692307693,1.0,13000.0
ID_2PZBQGFBCU,2364000.0,2093.453,69.8,0.3813,59.38095238095238,21000.0,1952.3809523809523,20412.7,20412.7,1.006,99.6,2.4322082221717736,0.0,0.8887,18666.666
ID_2Q0SZJHRGZ,2380000.0,17824.406,594.0,0.307,151.36363636363637,11000.0,1000.0,11060.606,11060.606,1.001,1081.0,14.421161881112113,0.09090909090909091,0.9546,10500.0
ID_2Q9A3YLOB1,2392000.0,5023.789,167.5,0.54,114.0,13000.0,1923.076923076923,12692.308,12692.308,1.01,225.5,4.677067525552932,0.0,0.9614,12500.0
ID_2R3GQ4NCPU,2407500.0,2649.0774,88.3,0.248,118.66666666666667,18000.0,2000.0,18000.0,18000.0,1.0,112.0,1.8441279909315256,0.2777777777777778,1.0,18000.0
ID_2RF32JN1JU,2418000.0,255.3,8.51,0.304,21.333333333333332,3000.0,1666.6666666666667,3000.0,3000.0,1.0,18.22,0.9978036099715787,0.25933333333333336,1.0,3000.0
