vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_frac,v_vol
ID_1SY5BCD249,1888500.0,15762.438,525.5,0.2854,303.0,18000.0,1000.0,19129.629,19129.629,1.031,941.5,10.617742237693594,0.2222222222222222,0.963,17333.334
ID_1UY1CM44N9,1905000.0,3827.6086,127.56,0.3901,362.06666666666666,15000.0,1533.3333333333333,15000.0,15000.0,1.0,233.4,4.052485781829304,0.2,1.0,15000.0
ID_1W9NSJHE8N,1931000.0,4502.127,150.1,0.4888,145.67567567567568,37000.0,2189.189189189189,37000.0,37000.0,1.0,205.4,2.5346178176170064,0.10810810810810811,1.0,37000.0
ID_1YPK5SNIYC,1954000.0,2608.9255,86.94,0.4602,83.77777777777777,9000.0,2777.777777777778,9000.0,9000.0,1.0,123.5,7.8407137321360105,0.0,1.0,9000.0
ID_1YUKH3Y7Q2,1967500.0,3276.6956,109.25,0.3457,166.0,18000.0,3333.3333333333335,18000.0,18000.0,1.0,162.4,0.9865868268994885,0.0,1.0,18000.0
ID_1ZCM0DQZR3,1980000.0,13675.704,455.8,0.2487,239.28571428571428,7000.0,1000.0,7000.0,7000.0,1.0,828.5,6.1445915667854445,0.2857142857142857,1.0,7000.0
ID_1ZPJD3HC8Q,1999000.0,2191.8464,73.06,0.2262,62.32258064516129,31000.0,2161.2903225806454,30032.258,30032.258,1.027,113.0,1.6421788794403847,0.21419354838709678,0.968,30000.0
ID_228SB6R86Z,2017500.0,151.39998,5.047,0.2294,25.333333333333332,6000.0,1333.3333333333333,8777.777,8777.777,1.18,11.74,0.9505605522949274,0.3333333333333333,0.8335,5000.0
ID_239LJ9SRLV,2024000.0,4931.2,164.4,0.4395,278.7142857142857,7000.0,1000.0,7000.0,7000.0,1.0,353.2,1.2967033951122175,0.14285714285714285,1.0,7000.0
ID_24WK8RXJZM,2029000.0,337.43207,11.25,0.511,31.666666666666668,3000.0,1000.0,3000.0,3000.0,1.0,22.66,0.7748507112184647,0.0,1.0,3000.0
ID_266RRD6D7F,2040500.0,3131.5588,104.4,0.29,120.6,20000.0,2000.0,20000.0,20000.0,1.0,163.8,1.5148553734469294,0.05,1.0,20000.0
ID_26BDB0DPAS,2063000.0,4174.6797,139.1,0.3887,86.36,25000.0,2280.0,25000.0,25000.0,1.0,207.5,4.092944755563082,0.04,1.0,25000.0
ID_26X2GXKW7S,2077000.0,478.58804,15.95,0.4312,32.333333333333336,3000.0,1000.0,3000.0,3000.0,1.0,36.34,1.3545454545454547,0.3333333333333333,1.0,3000.0
ID_26ZY52L7Z4,2081500.0,12314.573,410.5,0.266,98.5,6000.0,1000.0,6000.0,6000.0,1.0,736.0,15.200154593771714,0.0,1.0,6000.0
ID_27170ETQDV,2087500.0,20047.93,668.5,0.3247,400.1666666666667,6000.0,1333.3333333333333,6000.0,6000.0,1.0,974.5,43.83374994184302,0.0,1.0,6000.0
ID_27JTY7601U,2093000.0,31947.89,1065.0,0.559,149.2,5000.0,1400.0,5000.0,5000.0,1.0,1478.0,22.816925363986048,0.0,1.0,5000.0
ID_28FOC2C8PI,2100500.0,4430.224,147.6,0.4734,116.7,10000.0,1800.0,10000.0,10000.0,1.0,225.4,3.4424787760119564,0.0,1.0,10000.0
ID_28N6I3OTIY,2126000.0,511.46036,17.05,0.4607,48.926829268292686,41000.0,1048.780487804878,39707.316,39707.316,1.019,34.0,0.8462674756869614,0.4634146341463415,0.9473,38833.332
ID_29JFF2BIIS,2150000.0,17792.613,593.0,0.3748,68.42857142857143,7000.0,1285.7142857142858,7000.0,7000.0,1.0,878.0,40.476653269842735,0.14285714285714285,1.0,7000.0
ID_2AG8QGSZED,2167000.0,16385.457,546.0,0.5063,717.4444444444445,27000.0,1000.0,26018.518,26018.518,1.016,1053.0,2.0060098599086253,0.0,0.9443,25500.0
ID_2BNXFJUG8S,2183500.0,15089.7705,503.0,0.333,324.3333333333333,6000.0,1333.3333333333333,6000.0,6000.0,1.0,803.5,3.767859134056123,0.16666666666666666,1.0,6000.0
ID_2BSRIKDL6Z,2190500.0,8332.834,277.8,0.1805,73.5,8000.0,1250.0,8000.0,8000.0,1.0,675.5,14.57899967654158,0.125,1.0,8000.0
ID_2CN5A5BLRW,2202000.0,128.95546,4.297,0.43,48.46666666666667,15000.0,1133.3333333333333,15000.0,15000.0,1.0,9.01,0.7782000691389278,0.43633333333333335,1.0,15000.0
ID_2D5L93YJ5A,2214000.0,50932.52,1698.0,0.4717,1260.5555555555557,9000.0,1222.2222222222222,9000.0,9000.0,1.0,3196.0,3.880744230005315,0.0,1.0,9000.0
ID_2DJJXMLBT4,2223500.0,5413.724,180.5,0.564,261.2,10000.0,1800.0,10000.0,10000.0,1.0,259.5,1.260558484082606,0.2,1.0,10000.0
ID_2E5CP1U4VV,2233500.0,2611.0198,87.06,0.2515,27.0,10000.0,2000.0,10600.0,10600.0,1.008,113.06,4.786948357964141,0.0,0.8,8000.0
ID_2GTJ7MJGF2,2241000.0,13845.319,461.5,0.2372,99.4,5000.0,1000.0,5000.0,5000.0,1.0,673.5,9.807823202876145,0.2,1.0,5000.0
ID_2GUZMJAA20,2246500.0,22052.648,735.0,0.4106,337.0,6000.0,1000.0,6000.0,6000.0,1.0,1220.0,37.74725853226159,0.0,1.0,6000.0
ID_2HN23FBHZM,2255000.0,4515.035,150.5,0.4778,226.45454545454547,11000.0,2636.3636363636365,11000.0,11000.0,1.0,210.5,1.327265557056086,0.09090909090909091,1.0,11000.0
ID_2IQSE0GR37,2263500.0,22897.182,763.0,0.3699,83.0,6000.0,3000.0,10000.0,10000.0,1.444,1101.0,,0.0,0.9165,5500.0
ID_2J9YIWNXAE,2274000.0,21074.064,702.5,0.446,232.2,15000.0,1266.6666666666667,14622.223,14622.223,1.014,1229.0,18.434811310892318,0.0,0.9556,14333.333
ID_2KIPTZKNF6,2285000.0,6285.5347,209.5,0.10693,30.428571428571427,7000.0,1285.7142857142858,7000.0,7000.0,1.0,331.5,11.71883877840909,0.2857142857142857,1.0,7000.0
ID_2LKWWB373C,2293000.0,1612.7777,53.75,0.225,51.0,9000.0,1888.888888888889,9000.0,9000.0,1.0,77.5,1.8671618483428858,0.2222222222222222,1.0,9000.0
ID_2M39Y7WKHA,2299000.0,305.0,10.164,0.4236,29.0,3000.0,1000.0,3000.0,3000.0,1.0,20.33,0.8300653594771241,0.6666666666666666,1.0,3000.0
ID_2MDTMRHGJH,2311500.0,4671.5127,155.8,0.519,99.63636363636364,22000.0,1909.090909090909,22000.0,22000.0,1.0,224.9,5.781748575463775,0.0,1.0,22000.0
ID_2MP0LRNY3W,2326500.0,2231.4763,74.4,0.2479,34.0,8000.0,2000.0,8000.0,8000.0,1.0,100.8,3.6097233977141205,0.25,1.0,8000.0
ID_2MW0PFCJJX,2335000.0,4932.615,164.4,0.532,203.55555555555554,9000.0,1666.6666666666667,15000.0,15000.0,1.389,253.8,2.900065809318054,0.0,0.8887,8000.0
ID_2N5UVV2KZ7,2349500.0,3049.2422,101.6,0.3389,47.0,20000.0,2000.0,20000.0,20000.0,1.0,151.4,5.0454045426131,0.1,1.0,20000.0
ID_2NFDV1UE11,2364500.0,4298.4937,143.2,0.525,75.9,10000.0,1800.0,10000.0,10000.0,1.0,212.0,4.6213080429544,0.1,1.0,10000.0
ID_2NMS6XO6I2,2375000.0,1146.8646,38.22,0.1892,61.0,11000.0,1909.090909090909,11000.0,11000.0,1.0,64.4,1.0635755177336708,0.18181818181818182,1.0,11000.0
ID_2O21Z1WRE7,2384500.0,17219.688,574.0,0.3054,1044.0,8000.0,1250.0,8000.0,8000.0,1.0,1119.0,3.79844311817642,0.0,1.0,8000.0
ID_2Q3NT1MF3D,2393000.0,18717.375,624.0,0.3865,347.22222222222223,9000.0,1000.0,9222.223,9222.223,1.004,1180.0,14.536368806087133,0.0,0.9443,8500.0
ID_2QMWRPDCHW,2406500.0,23132.088,771.0,0.4617,309.77777777777777,18000.0,1000.0,18000.0,18000.0,1.0,1245.0,14.508272005419592,0.16666666666666666,1.0,18000.0
ID_2QREI2L45H,2422000.0,663.73047,22.12,0.10846,43.07692307692308,13000.0,5615.384615384615,13000.0,13000.0,1.0,41.28,1.7111295285471213,0.07692307692307693,1.0,13000.0
ID_2R8P36VR4P,2430500.0,437.61353,14.586,0.3394,24.0,4000.0,1000.0,4000.0,4000.0,1.0,28.25,1.1592857142857143,0.5,1.0,4000.0
ID_2RDHRRVAAD,2439000.0,4158.2275,138.6,0.513,69.46153846153847,13000.0,1923.076923076923,13000.0,13000.0,1.0,181.1,5.416995283936486,0.07692307692307693,1.0,13000.0
ID_2RV658FVP5,2464500.0,14844.503,494.8,0.3052,262.7105263157895,38000.0,1210.5263157894738,43581.58,43581.58,1.087,902.5,,0.15789473684210525,0.9146,34750.0
