vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_frac,v_vol
ID_067QLM1F3D,315000.0,3043.957,101.44,0.3274,113.58823529411765,17000.0,1941.1764705882354,17000.0,17000.0,1.0,165.6,2.7172043245880007,0.17647058823529413,1.0,17000.0
ID_06DYD4Y9L5,326000.0,43208.555,1440.0,0.578,1206.4,5000.0,1000.0,7200.0,7200.0,1.242,2454.0,2.552193015934695,0.0,0.9,4500.0
ID_07SNYLS2HW,335000.0,19223.514,641.0,0.3472,322.53846153846155,13000.0,1153.8461538461538,13000.0,13000.0,1.0,1239.0,16.196853991716857,0.0,1.0,13000.0
ID_087L04ZQD9,355500.0,2046.5618,68.2,0.3552,70.75,28000.0,1928.5714285714287,28000.0,28000.0,1.0,92.75,2.2473984272347987,0.14285714285714285,1.0,28000.0
ID_0889HCEELY,383500.0,2734.4087,91.1,0.3027,100.5,28000.0,2000.0,27428.572,27428.572,1.008,135.9,2.8859105910344316,0.14285714285714285,0.9644,27000.0
ID_088PFIUQTH,418000.0,952.60004,31.75,0.397,109.0,41000.0,1000.0,41000.0,41000.0,1.0,67.56,0.862346736704431,0.2926829268292683,1.0,41000.0
ID_08J7ISA4FN,444000.0,1473.9447,49.12,0.1748,59.09090909090909,11000.0,3363.6363636363635,10909.091,10909.091,1.0,79.4,,0.18,0.7573,8333.333
ID_08L1G2FB4Z,453500.0,16542.166,551.5,0.2993,61.5,8000.0,1000.0,8833.333,8833.333,1.042,881.0,15.02120971669652,0.25,0.9375,7500.0
ID_08X6HMQHHP,463000.0,18701.627,623.5,0.5244,497.8181818181818,11000.0,1000.0,11000.0,11000.0,1.0,1103.0,2.917285591718115,0.09090909090909091,1.0,11000.0
ID_099X0SJT8N,471000.0,25584.14,853.0,0.4216,82.8,5000.0,1000.0,5000.0,5000.0,1.0,1411.0,28.661787985865725,0.2,1.0,5000.0
ID_09B8QL076C,477000.0,22375.156,746.0,0.3777,239.0,7000.0,1857.142857142857,21952.38,21952.38,2.717,1070.0,9.127063480740253,0.14285714285714285,0.9287,6500.0
ID_09TSTSWFDU,491000.0,23051.82,768.5,0.4668,79.0952380952381,21000.0,1190.4761904761904,20571.428,20571.428,1.015,1083.0,26.22425750716174,0.047619047619047616,0.976,20500.0
ID_0A1VAETBBZ,511500.0,3349.6968,111.7,0.3533,129.5,20000.0,2500.0,26500.0,26500.0,1.195,173.5,3.7032347508178036,0.1,0.7783,15571.429
ID_0ABV8EL3HQ,522500.0,450.0,15.0,0.3333,30.0,2000.0,1000.0,2000.0,2000.0,1.0,30.0,1.0,1.0,1.0,2000.0
ID_0AFMGZ5WH4,528000.0,13796.766,460.0,0.2201,92.33333333333333,9000.0,1000.0,9000.0,9000.0,1.0,947.0,16.698185454115375,0.2222222222222222,1.0,9000.0
ID_0CGUK1QEHW,536000.0,23634.492,788.0,0.4077,166.14285714285714,7000.0,1000.0,7000.0,7000.0,1.0,1572.0,53.998369559125734,0.0,1.0,7000.0
ID_0CPL6OTM2N,540000.0,684.3671,22.81,0.507,48.0,1000.0,1000.0,1000.0,1000.0,1.0,46.0,0.9583333333333334,0.0,1.0,1000.0
ID_0CRRZ7FD12,542500.0,7709.8354,257.0,0.1703,117.5,4000.0,1000.0,4000.0,4000.0,1.0,578.5,10.928869245801181,0.25,1.0,4000.0
ID_0D78IO3J40,548000.0,7431.3555,247.8,0.516,279.85714285714283,7000.0,1000.0,7285.7144,7285.7144,1.008,458.2,1.9702821272757889,0.0,0.9287,6500.0
ID_0DAP8HQGHU,554000.0,22659.89,755.5,0.3716,36.2,5000.0,1000.0,5000.0,5000.0,1.0,1111.0,428.5494646464647,0.2,1.0,5000.0
ID_0DCRRT056K,559000.0,23207.121,773.5,0.396,80.4,5000.0,1000.0,5000.0,5000.0,1.0,1788.0,29.074990398517244,0.0,1.0,5000.0
ID_0DG933YK2L,567000.0,1159.9442,38.66,0.1482,59.72727272727273,11000.0,2272.7272727272725,11507.576,11507.576,1.018,71.25,1.1193955867407808,0.36363636363636365,0.894,9833.333
ID_0DIQ70BOJY,579500.0,2223.4849,74.1,0.21,123.85714285714286,14000.0,2571.4285714285716,15557.143,15557.143,1.068,115.9,4.513358764185297,0.07142857142857142,0.8335,11666.667
ID_0DW3L8QW31,589000.0,112543.54,3752.0,0.5166,2164.2,5000.0,1000.0,5000.0,5000.0,1.0,5480.0,3.7968940806200755,0.0,1.0,5000.0
ID_0EEH1U2XBS,597000.0,2047.2896,68.25,0.2625,72.9090909090909,11000.0,2636.3636363636365,13230.303,13230.303,1.094,101.6,1.4181175579570675,0.09090909090909091,0.697,7666.6665
ID_0EO55VNTKE,606500.0,15088.605,503.0,0.27,148.75,8000.0,1000.0,8000.0,8000.0,1.0,844.5,24.716438931053457,0.125,1.0,8000.0
ID_0EW4BQR407,616000.0,1664.2744,55.47,0.1545,54.63636363636363,11000.0,1909.090909090909,10977.272,10977.272,1.022,95.75,5.377366740818642,0.18181818181818182,0.7197,7916.6665
ID_0F5A1XJ9EN,625000.0,37597.836,1253.0,0.652,250.42857142857142,7000.0,1285.7142857142858,7000.0,7000.0,1.0,1729.0,28.820874698854094,0.0,1.0,7000.0
ID_0F9Z8IPQT1,634000.0,28586.049,953.0,0.548,48.90909090909091,11000.0,1181.8181818181818,12090.909,12090.909,1.048,1193.0,48.64534981870669,0.09090909090909091,0.9546,10500.0
ID_0FBY6PLRYL,656000.0,2607.5713,86.94,0.2966,80.18181818181819,33000.0,2393.939393939394,33189.03,33189.03,1.006,134.1,4.294080854088198,0.12121212121212122,0.8584,28333.334
ID_0FHNMAH6NH,681000.0,16513.191,550.5,0.3384,146.88235294117646,17000.0,1000.0,17000.0,17000.0,1.0,1018.0,18.447866749570615,0.058823529411764705,1.0,17000.0
ID_0FQHKTR0CE,696500.0,2968.1865,98.94,0.361,74.71428571428571,14000.0,1857.142857142857,14000.0,14000.0,1.0,148.0,2.706333311655748,0.0,1.0,14000.0
ID_0FW8SLYNAX,708000.0,25555.842,852.0,0.4607,631.7777777777778,9000.0,1000.0,9000.0,9000.0,1.0,1593.0,8.53843909176583,0.0,1.0,9000.0
ID_0FYBI8H2CS,717500.0,2517.0518,83.9,0.4348,60.0,10000.0,1800.0,22133.334,22133.334,1.673,125.1,2.5932276970810806,0.0,0.75,7500.0
ID_0G2E1ZRQJW,726000.0,30244.639,1008.0,0.565,767.8571428571429,7000.0,1285.7142857142858,7000.0,7000.0,1.0,1589.0,6.9476576668924075,0.0,1.0,7000.0
ID_0G7OTLDX9U,748500.0,2587.5405,86.25,0.2837,106.05263157894737,38000.0,1894.7368421052631,38000.0,38000.0,1.0,138.5,2.1313107537566793,0.2631578947368421,1.0,38000.0
ID_0GB1VVF7WX,770000.0,5624.7036,187.5,0.504,393.2,5000.0,1000.0,5800.0,5800.0,1.034,365.0,1.2442650919836897,0.0,0.8,4000.0
ID_0GDYTXD6YG,775500.0,14787.588,493.0,0.307,10767.0,6000.0,1333.3333333333333,6333.3335,6333.3335,1.012,899.5,5.578936856843091,0.16666666666666666,0.9165,5500.0
ID_0GVTE9PF63,799500.0,13326.681,444.2,0.253,300.57142857142856,42000.0,1285.7142857142858,40440.477,40440.477,1.021,857.5,9.842624730687564,0.09523809523809523,0.9287,39000.0
ID_0GYH6M6GRT,824000.0,7340.58,244.6,0.3691,679.5714285714286,7000.0,1000.0,7000.0,7000.0,1.0,545.0,1.1410735900353224,0.0,1.0,7000.0
ID_0H22TB86WR,835000.0,3461.8313,115.4,0.376,157.2,15000.0,1933.3333333333333,14766.667,14766.667,1.004,194.1,1.85170370100247,0.13333333333333333,0.967,14500.0
ID_0H4Y0S621O,848000.0,284.78986,9.49,0.3516,23.818181818181817,11000.0,1000.0,14219.835,14219.835,1.115,17.9,1.0771520600003972,0.6363636363636364,0.75,8250.0
ID_0HCVVMQ9LQ,864500.0,1726.43,57.56,0.2998,77.54545454545455,22000.0,1818.1818181818182,22000.0,22000.0,1.0,92.3,1.7039957217371526,0.13636363636363635,1.0,22000.0
ID_0I0USWVPDU,880500.0,3330.667,111.0,0.37,117.1,10000.0,1800.0,10000.0,10000.0,1.0,183.9,3.9222991838821275,0.0,1.0,10000.0
ID_0I0XIDZCFI,888000.0,19132.568,638.0,0.3538,157.0,5000.0,1000.0,5000.0,5000.0,1.0,1184.0,31.012390367452177,0.0,1.0,5000.0
ID_0INGMGTBXF,897500.0,5956.5957,198.5,0.6074,194.71428571428572,14000.0,1857.142857142857,19285.715,19285.715,1.166,264.0,5.482210170618562,0.0,0.857,12000.0
ID_0IRFNR0DA7,907000.0,4210.9414,140.4,0.424,219.6,5000.0,1000.0,5000.0,5000.0,1.0,303.5,1.4981984409628073,0.0,1.0,5000.0
ID_0IXG0CEKDR,913000.0,26139.707,871.5,0.4402,116.57142857142857,7000.0,1571.4285714285713,7000.0,7000.0,1.0,1451.0,20.191982114670136,0.0,1.0,7000.0
ID_0JF6HK0SQ5,919000.0,8712.216,290.5,0.179,48.0,5000.0,1000.0,6440.0,6440.0,1.136,412.2,23.451581861426288,0.2,0.9,4500.0
ID_0JPT4VVEQ6,923500.0,17692.146,589.5,0.3232,152.5,4000.0,1000.0,4000.0,4000.0,1.0,1351.0,46.60997913473003,0.0,1.0,4000.0
ID_0KI031GJD6,928000.0,24958.588,832.0,0.462,570.8,5000.0,1400.0,18866.666,18866.666,2.041,1308.0,9.348018700612126,0.0,0.7,3500.0
ID_0KWQS5R072,939000.0,2770.6526,92.4,0.2869,289.5882352941176,17000.0,1941.1764705882354,22851.541,22851.541,1.205,146.8,0.9390863990595427,0.11764705882352941,0.794,13500.0
ID_0L0XL822J3,952500.0,21700.936,723.5,0.402,192.2,10000.0,1200.0,10050.0,10050.0,1.0,1150.0,17.070294959651303,0.1,0.95,9500.0
ID_0LISS3RM08,968500.0,4696.4243,156.5,0.4348,197.72727272727272,22000.0,1727.2727272727273,20820.346,20820.346,1.012,245.0,2.4445298559774797,0.09090909090909091,0.75,16500.0
ID_0LLPGS7P4Y,987500.0,4593.79,153.1,0.502,133.125,16000.0,2000.0,138306.25,138306.25,1.129,217.8,2.7004931233346645,0.0,0.4136,6619.048
ID_0LR0LMX062,999000.0,1456.2804,48.53,0.4414,165.0,7000.0,1000.0,7000.0,7000.0,1.0,102.6,0.9866882690214737,0.0,1.0,7000.0
ID_0LZBCUIDMS,1027000.0,4148.804,138.2,0.384,110.26530612244898,49000.0,1979.591836734694,44094.023,44094.023,1.043,196.6,3.7046442168102236,0.14285714285714285,0.797,39041.668
ID_0M9M7O848M,1052500.0,375.0,12.5,0.379,25.0,2000.0,1000.0,2000.0,2000.0,1.0,25.0,1.0,1.0,1.0,2000.0
ID_0MNSQFO0EP,1062500.0,14009.959,467.0,0.2451,219.38888888888889,18000.0,1444.4444444444443,16194.444,16194.444,1.036,858.0,13.179999918766354,0.16061111111111112,0.815,14666.667
ID_0MT1IU7ZK1,1076500.0,14220.334,474.0,0.2622,118.1,10000.0,1200.0,10000.0,10000.0,1.0,717.0,9.498681485504905,0.4,1.0,10000.0
ID_0O9TNN7MKX,1084000.0,506.8938,16.89,0.4023,37.6,5000.0,1000.0,5000.0,5000.0,1.0,34.2,0.9651430744199208,0.4,1.0,5000.0
ID_0OG2P2Z355,1100500.0,2434.2468,81.1,0.369,102.35714285714286,28000.0,1857.142857142857,28000.0,28000.0,1.0,130.5,2.3992680008393465,0.0,1.0,28000.0
ID_0OJ6KV6IF9,1119500.0,2403.7466,80.1,0.3105,53.0,10000.0,2000.0,10000.0,10000.0,1.0,118.7,2.2660170606233967,0.1,1.0,10000.0
ID_0OJEYF9OF8,1127500.0,6603.5425,220.1,0.452,758.6666666666666,6000.0,1000.0,6000.0,6000.0,1.0,423.2,1.0887571434198509,0.0,1.0,6000.0
ID_0OTNTBHF0M,1134000.0,7410.3228,247.0,0.1593,452.2857142857143,7000.0,1000.0,7000.0,7000.0,1.0,493.8,3.3940153452149207,0.42857142857142855,1.0,7000.0
ID_0OTRODMT7O,1143500.0,5619.398,187.4,0.4683,320.1666666666667,12000.0,1000.0,12000.0,12000.0,1.0,374.8,1.3482171515249461,0.0,1.0,12000.0
ID_0OVDP6D4N8,1154000.0,1529.1516,50.97,0.1782,16.88888888888889,9000.0,2777.777777777778,9000.0,9000.0,1.0,86.2,6.073224186140505,0.0,1.0,9000.0
ID_0PO66N4LUS,1179500.0,3228.3828,107.6,0.33,170.71428571428572,42000.0,2095.2380952380954,42000.0,42000.0,1.0,164.1,1.3649168928248645,0.14285714285714285,1.0,42000.0
ID_0Q34J1DKGV,1202000.0,575.2599,19.17,0.355,15.333333333333334,3000.0,1000.0,3000.0,3000.0,1.0,28.0,1.7916666666666667,0.6666666666666666,1.0,3000.0
ID_0Q5I9VQ7EO,1207500.0,16372.464,545.5,0.2961,373.375,8000.0,1000.0,8000.0,8000.0,1.0,984.0,11.019227638052039,0.125,1.0,8000.0
ID_0QC5AV36CH,1218000.0,12318.611,410.5,0.2172,83.84615384615384,13000.0,1307.6923076923076,13000.0,13000.0,1.0,843.5,37.17291442106019,0.15384615384615385,1.0,13000.0
ID_0QF33UYNAA,1229500.0,6107.2573,203.6,0.5654,111.2,10000.0,1800.0,10000.0,10000.0,1.001,304.0,3.7420587155686422,0.0,0.8,8000.0
ID_0QHRWWUHKB,1248000.0,16050.857,535.0,0.3105,187.44444444444446,27000.0,1148.148148148148,26493.828,26493.828,1.019,1054.0,23.591069037896148,0.07407407407407407,0.975,26333.334
ID_0QO7TFNOME,1267000.0,22088.506,736.5,0.4316,419.09090909090907,11000.0,1545.4545454545455,11000.0,11000.0,1.0,1097.0,9.294058254026586,0.0,1.0,11000.0
ID_0QWBOT0NEE,1285000.0,1959.1226,65.3,0.3474,34.36,25000.0,2200.0,25000.0,25000.0,1.0,101.8,,0.11996,1.0,25000.0
ID_0QWNV239MM,1300000.0,11932.518,397.8,0.4355,601.8,5000.0,1000.0,4800.0,4800.0,1.008,736.0,1.6599531608708167,0.0,0.9,4500.0
ID_0R36X9KSW3,1304500.0,927.3091,30.9,0.507,88.25,4000.0,1000.0,4000.0,4000.0,1.0,61.0,0.7532504245999821,0.0,1.0,4000.0
ID_0RNRE30OVX,1309000.0,16372.977,546.0,0.3,51.2,5000.0,1000.0,5000.0,5000.0,1.0,956.0,39.66654584221749,0.2,1.0,5000.0
ID_0RYIPYCQSP,1314500.0,16485.752,549.5,0.341,168.66666666666666,6000.0,1000.0,6000.0,6000.0,1.0,895.0,11.628368143614793,0.16666666666666666,1.0,6000.0
ID_0S2GGST38K,1321500.0,3611.8242,120.4,0.4934,178.0,8000.0,1750.0,8000.0,8000.0,1.0,188.5,1.1600249430978598,0.0,1.0,8000.0
ID_0S3M3OUVDD,1329000.0,17243.432,575.0,0.4268,655.1428571428571,7000.0,1000.0,7000.0,7000.0,1.0,1110.0,1.7625951748273083,0.0,1.0,7000.0
ID_0SE682HL4U,1335000.0,14443.3125,481.5,0.4585,935.4,5000.0,1000.0,5700.0,5700.0,1.046,980.5,1.0634933248569611,0.4,0.9,4500.0
ID_0SXR8336NL,1342000.0,1910.3346,63.7,0.2123,61.44444444444444,9000.0,1888.888888888889,9000.0,9000.0,1.0,95.06,1.5298961542209353,0.3333333333333333,1.0,9000.0
ID_0T1AL5M4M8,1349500.0,10102.748,336.8,0.1835,237.66666666666666,6000.0,1000.0,6000.0,6000.0,1.0,569.0,2.965941698511483,0.16666666666666666,1.0,6000.0
ID_0TD4DNAK86,1355500.0,21812.846,727.0,0.3735,134.33333333333334,6000.0,1000.0,6000.0,6000.0,1.0,1287.0,17.486104449075793,0.0,1.0,6000.0
ID_0TDJZ1QYK8,1367500.0,3301.4749,110.06,0.367,105.77777777777777,18000.0,2000.0,18000.0,18000.0,1.0,168.1,2.6648465504061827,0.05555555555555555,1.0,18000.0
ID_0TGV31T9KE,1378000.0,1800.2832,60.0,0.4958,115.66666666666667,3000.0,1000.0,3000.0,3000.0,1.0,115.6,1.0087740384615385,0.3333333333333333,1.0,3000.0
ID_0TJ0G1R7JK,1382000.0,23051.605,768.5,0.441,1179.8,5000.0,1000.0,13450.0,13450.0,2.209,1348.0,22.097736483128887,0.0,0.8667,4333.3335
ID_0U25LIWA0I,1387000.0,22685.26,756.0,0.4282,200.2,5000.0,1000.0,5400.0,5400.0,1.019,1130.0,12.907725849731664,0.0,0.9,4500.0
ID_0U4HU019OA,1392500.0,24719.389,824.0,0.4473,266.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,1550.0,18.381708316452993,0.0,1.0,6000.0
ID_0UBNM7SGL7,1397000.0,228.0143,7.6,0.3618,21.666666666666668,3000.0,1000.0,3000.0,3000.0,1.0,15.33,1.059385660331384,0.3333333333333333,1.0,3000.0
ID_0UFGWDKUL4,1459000.0,3396.3533,113.2,0.4778,241.62809917355372,121000.0,1033.0578512396694,120822.31,120822.31,1.0,219.1,1.0349021337189641,0.1487603305785124,0.996,120500.0
ID_0UK3GVP9KK,1523500.0,28362.977,945.5,0.4753,298.125,8000.0,1000.0,12416.667,12416.667,1.213,1551.0,33.16469138215807,0.125,0.7915,6333.3335
ID_0USD2ETQYM,1535000.0,7080.855,236.0,0.422,497.06666666666666,15000.0,1133.3333333333333,14733.333,14733.333,1.006,498.8,1.2881007158886293,0.0426,0.967,14500.0
ID_0UWNE1UCMC,1547000.0,3267.7969,108.94,0.389,61.666666666666664,9000.0,2777.777777777778,9000.0,9000.0,1.0,163.4,17.514767293028324,0.0013333333333333333,1.0,9000.0
ID_0VED6HCZU8,1559500.0,17298.117,576.5,0.2874,226.8125,16000.0,1250.0,23812.5,23812.5,1.276,887.5,8.32091877671148,0.25,0.8647,13833.333
ID_0VI9V2JGFV,1570500.0,13254.068,441.8,0.2324,158.5,6000.0,1000.0,8850.0,8850.0,1.293,1080.0,26.771356489536533,0.0,0.8887,5333.3335
ID_0VTRFXL6ZT,1579000.0,4596.9414,153.2,0.4958,86.45454545454545,11000.0,1909.090909090909,11000.0,11000.0,1.0,224.6,10.596431842050077,0.0,1.0,11000.0
ID_0W4RTZRK6K,1588000.0,3087.825,102.94,0.4766,103.42857142857143,7000.0,1857.142857142857,7000.0,7000.0,1.0,168.8,2.3738586425014017,0.0,1.0,7000.0
ID_0WK2EMEELZ,1594500.0,6767.8447,225.6,0.564,362.3333333333333,6000.0,1000.0,9333.333,9333.333,1.356,395.0,1.2287542912231275,0.16666666666666666,0.8057,4833.3335
ID_0X79B85MCU,1615500.0,15290.118,509.8,0.2551,184.36111111111111,36000.0,1111.111111111111,35750.0,35750.0,1.002,1057.0,18.701352634667654,0.1388888888888889,0.9863,35500.0
ID_0YA4MM63H9,1667500.0,21771.709,725.5,0.3923,1027.985294117647,68000.0,1058.8235294117646,71197.23,71197.23,1.036,1203.0,18.142368399426193,0.058823529411764705,0.856,58200.0
ID_0Z31FU9700,1706000.0,4371.544,145.8,0.4539,161.33333333333334,9000.0,1888.888888888889,9000.0,9000.0,1.0,239.2,2.2652365500266205,0.1111111111111111,1.0,9000.0
ID_0ZMU9EWZ2T,1725000.0,11319.056,377.2,0.228,121.65517241379311,29000.0,1275.8620689655172,29000.0,29000.0,1.0,764.5,38.05767950775206,0.0,1.0,29000.0
ID_0ZYAK9WBCJ,1743000.0,3749.4368,125.0,0.4165,156.28571428571428,7000.0,1857.142857142857,7000.0,7000.0,1.0,189.1,2.2235501111675107,0.14285714285714285,1.0,7000.0
ID_10XHTFC4CR,1748000.0,505.0,16.83,0.2903,33.666666666666664,3000.0,1000.0,3000.0,3000.0,1.0,33.66,1.0,1.0,1.0,3000.0
ID_113R6EM38B,1753500.0,3077.625,102.56,0.342,157.75,8000.0,1750.0,8000.0,8000.0,1.0,176.0,1.2370774312763992,0.125,1.0,8000.0
ID_11EYHWTCP3,1763000.0,3710.3904,123.7,0.4124,182.63636363636363,11000.0,1909.090909090909,10818.182,10818.182,1.001,195.4,2.167080916524049,0.0,0.909,10000.0
ID_11VITRGS6R,1773500.0,2632.227,87.75,0.3848,57.4,10000.0,2000.0,10000.0,10000.0,1.0,115.25,2.1361952402107303,0.1,1.0,10000.0
ID_11ZFQVQ6JT,1783500.0,14305.888,476.8,0.2861,165.0,10000.0,1000.0,10600.0,10600.0,1.02,972.0,29.21208483670498,0.1,0.95,9500.0
ID_12Q5H282O9,1792000.0,9967.549,332.2,0.2065,149.28571428571428,7000.0,1000.0,15285.714,15285.714,1.809,672.5,6.454364594620768,0.2857142857142857,0.798,5583.3335
ID_12SRFGPOG3,1810000.0,2344.8757,78.2,0.319,83.58620689655173,29000.0,2034.4827586206898,29000.0,29000.0,1.0,130.6,1.6802461181511734,0.13793103448275862,1.0,29000.0
ID_12T13NO74G,1828500.0,16583.191,553.0,0.3594,197.125,8000.0,1000.0,8000.0,8000.0,1.0,904.0,7.603572655026,0.0,1.0,8000.0
ID_130XQ4FYOH,1834000.0,329.975,11.0,0.275,20.333333333333332,3000.0,1000.0,38740.74,38740.742,7.008,20.33,1.0632183908045976,0.3333333333333333,0.5835,1750.0
ID_139TW0HZVO,1887000.0,1704.7699,56.8,0.2644,47.70873786407767,103000.0,2126.21359223301,101035.6,101035.6,1.007,89.9,3.4065323142230146,0.13592233009708737,0.961,99000.0
ID_13YN67MZPO,1942000.0,17057.09,568.5,0.3335,158.28571428571428,7000.0,1000.0,9228.571,9228.571,1.188,911.5,7.676393828242406,0.0,0.905,6333.3335
ID_148WTGP50O,1948000.0,22524.377,751.0,0.4763,47.0,5000.0,1400.0,5100.0,5100.0,1.001,924.5,41.280297136483355,0.0,0.9,4500.0
ID_14ZUX346R8,1952000.0,325.20288,10.84,0.1807,28.666666666666668,3000.0,1000.0,3000.0,3000.0,1.0,20.66,0.8973023504273504,0.6666666666666666,1.0,3000.0
ID_15QR16YV10,1979000.0,2572.7747,85.75,0.359,5970.333333333333,51000.0,1901.9607843137255,50071.895,50071.895,1.006,122.3,1.4500331123520203,0.13725490196078433,0.961,49000.0
ID_15TTY70VZW,2010000.0,2667.129,88.9,0.4558,107.0909090909091,11000.0,1909.090909090909,15969.696,15969.697,1.264,128.5,1.7657775566095812,0.09090909090909091,0.909,10000.0
ID_16I2VX9GQH,2018500.0,11002.27,366.8,0.1881,68.33333333333333,6000.0,1333.3333333333333,6000.0,6000.0,1.0,897.5,16.653059409193098,0.0,1.0,6000.0
ID_16QKJNY2HP,2036500.0,3612.0503,120.4,0.3896,209.33333333333334,30000.0,1800.0,28008.889,28008.889,1.035,186.1,1.9062956897032015,0.13333333333333333,0.872,26166.666
ID_170X7AW0C7,2065000.0,3865.0933,128.9,0.3682,154.14814814814815,27000.0,2555.5555555555557,27000.0,27000.0,1.0,191.5,3.2220523000691994,0.037037037037037035,1.0,27000.0
ID_1744ZBVVVL,2079000.0,664.3052,22.14,0.452,55.0,1000.0,1000.0,1000.0,1000.0,1.0,48.94,0.8897727272727273,0.0,1.0,1000.0
ID_1775KFQL43,2085500.0,2671.5117,89.06,0.2998,163.33333333333334,12000.0,2666.6666666666665,12000.0,12000.0,1.0,132.4,0.818762353349204,0.16666666666666666,1.0,12000.0
ID_17FLQPQ0XD,2093500.0,16694.375,556.5,0.3347,72.75,4000.0,1000.0,4000.0,4000.0,1.0,1124.0,41.940949675324674,0.25,1.0,4000.0
ID_17FU7HCJ94,2097500.0,27662.332,922.0,0.4321,1099.25,4000.0,1000.0,4000.0,4000.0,1.0,1856.0,2.108646300374568,0.0,1.0,4000.0
ID_17H8ZDVWY9,2102000.0,7843.566,261.5,0.363,6098.8,5000.0,1400.0,5000.0,5000.0,1.0,514.0,0.3145399573675481,0.0,1.0,5000.0
ID_17W2287B2V,2107000.0,1886.3696,62.88,0.4248,137.0,5000.0,1000.0,5000.0,5000.0,1.0,128.4,0.9480825791855203,0.6,1.0,5000.0
ID_18CMRFD833,2113500.0,30917.885,1031.0,0.3442,1516.875,8000.0,1000.0,8625.0,8625.0,1.04,2670.0,2.9776397226164764,0.0,0.875,7000.0
ID_18MRJRO6OE,2123500.0,11470.746,382.2,0.2297,118.75,12000.0,1333.3333333333333,14777.777,14777.777,1.073,740.0,19.591813331092865,0.23,0.7085,8500.0
ID_195BS9KIXW,2133000.0,541.83344,18.06,0.3843,27.285714285714285,7000.0,1000.0,7000.0,7000.0,1.0,36.16,1.507794784580499,0.2857142857142857,1.0,7000.0
