vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_frac,v_vol
ID_0IW6FGIGX7,459500.0,1676.561,55.88,0.4507,147.5,4000.0,1000.0,4000.0,4000.0,1.0,123.1,0.9971902744550771,0.0,1.0,4000.0
ID_0KESTGOYR2,467500.0,21798.48,726.5,0.3728,187.91666666666666,12000.0,1333.3333333333333,12000.0,12000.0,1.0,1255.0,12.532521019474837,0.0,1.0,12000.0
ID_0KH0M11XQ1,479500.0,1493.7574,49.78,0.1765,48.416666666666664,12000.0,1833.3333333333333,12000.0,12000.0,1.0,89.5,1.5917361489429993,0.08333333333333333,1.0,12000.0
ID_0LN1OLD5F2,492000.0,19071.281,635.5,0.4045,136.53846153846155,13000.0,1153.8461538461538,13000.0,13000.0,1.0,1018.5,13.307044700834094,0.23076923076923078,1.0,13000.0
ID_0LNG7FCH4J,506000.0,22096.922,736.5,0.3723,858.1333333333333,15000.0,1133.3333333333333,15080.0,15080.0,1.0,1302.0,6.308127238772895,0.2,0.911,13666.667
ID_0NF9DHCJJX,521000.0,22775.123,759.0,0.4006,167.46666666666667,15000.0,1133.3333333333333,15000.0,15000.0,1.0,1247.0,48.176586967066186,0.0,1.0,15000.0
ID_0NGEEVGRTY,532000.0,7083.354,236.1,0.1484,14.142857142857142,7000.0,1000.0,7000.0,7000.0,1.0,322.8,,0.42857142857142855,1.0,7000.0
ID_0PFDBKUX3O,540000.0,23309.424,777.0,0.4011,405.8888888888889,9000.0,1222.2222222222222,16888.889,16888.889,1.691,1436.0,15.183867167789527,0.0,0.9443,8500.0
ID_0PS5P7UDKD,547500.0,24805.758,827.0,0.4783,70.33333333333333,6000.0,1000.0,6083.3335,6083.3335,1.001,1292.0,37.250608759281285,0.16666666666666666,0.9165,5500.0
ID_0PZFSVV20Y,555500.0,111125.56,3704.0,0.473,2098.8,10000.0,1000.0,10000.0,10000.0,1.0,7150.0,5.594055435296349,0.0,1.0,10000.0
ID_0QII6I7N0T,583500.0,16264.4375,542.0,0.2817,317.9130434782609,46000.0,1043.4782608695652,45788.043,45788.043,1.001,964.5,18.86793289075965,0.15217391304347827,0.9854,45333.332
ID_0QJI9OAMX7,615500.0,18678.113,622.5,0.369,187.55555555555554,18000.0,1111.111111111111,25046.297,25046.297,1.235,1039.0,,0.16666666666666666,0.8794,15833.333
ID_0RNDXQH6VD,633500.0,16353.573,545.0,0.2725,206.22222222222223,18000.0,1000.0,18000.0,18000.0,1.0,1009.5,9.440216139612241,0.1111111111111111,1.0,18000.0
ID_0ROZ28GX21,647500.0,4341.298,144.8,0.461,156.6,10000.0,2000.0,10000.0,10000.0,1.0,206.8,3.4242755093055757,0.0,1.0,10000.0
ID_0S2GCD2LBT,654000.0,694.4027,23.14,0.3857,37.666666666666664,3000.0,1000.0,3000.0,3000.0,1.0,54.97,1.8839188453159041,0.3333333333333333,1.0,3000.0
ID_0SA6PIMIPV,662000.0,1261.2451,42.03,0.2113,153.15384615384616,13000.0,2538.4615384615386,13000.0,13000.0,1.0,70.25,1.0929063291192267,0.15384615384615385,1.0,13000.0
ID_0SEJMQV03L,683000.0,3008.3315,100.25,0.2786,156.9655172413793,29000.0,2172.4137931034484,28218.39,28218.39,1.017,154.1,1.3298246844660464,0.13793103448275862,0.954,27666.666
ID_0SJTNRLBTH,703000.0,4255.617,141.9,0.459,202.36363636363637,11000.0,2636.3636363636365,14363.637,14363.637,1.157,207.8,1.0722819218119815,0.0,0.909,10000.0
ID_0TNHGTR3WO,710000.0,187.71872,6.258,0.272,17.333333333333332,3000.0,1000.0,3000.0,3000.0,1.0,16.33,1.5995115995115994,0.3333333333333333,1.0,3000.0
ID_0UW56CDWGZ,718000.0,2827.5334,94.25,0.3271,63.61538461538461,13000.0,1769.2307692307693,12743.59,12743.59,1.003,136.1,13.829323243774413,0.3076923076923077,0.923,12000.0
ID_0V4LXH8QHX,727000.0,6227.3145,207.6,0.439,266.6,5000.0,1000.0,5000.0,5000.0,1.0,389.8,1.6277107628068204,0.0,1.0,5000.0
ID_0V7Y0SVQMC,732500.0,5712.582,190.4,0.4534,468.6666666666667,6000.0,1000.0,6000.0,6000.0,1.0,385.0,0.8683617600538104,0.3333333333333333,1.0,6000.0
ID_0W3IXGLBMB,739500.0,28177.688,939.5,0.477,58.875,8000.0,1000.0,8000.0,8000.0,1.0,1512.0,146.18822860816107,0.0,1.0,8000.0
ID_0X7LMPY9JF,749500.0,3765.22,125.5,0.4048,97.91666666666667,12000.0,1833.3333333333333,13000.0,13000.0,1.016,189.6,3.7020242310311446,0.0,0.875,10500.0
ID_0ZWEQT147V,758000.0,11490.396,383.0,0.2253,319.8,5000.0,1000.0,5000.0,5000.0,1.0,1012.5,2.7362713996427788,0.2,1.0,5000.0
ID_10JFTIDX5M,767500.0,1020.97504,34.03,0.183,493.57142857142856,14000.0,2000.0,13500.0,13500.0,1.011,45.62,0.764866812825797,0.2857142857142857,0.9287,13000.0
ID_11FZEGN0D2,778000.0,16553.74,552.0,0.3262,109.42857142857143,7000.0,1285.7142857142858,7000.0,7000.0,1.0,1162.0,18.18089442521491,0.0,1.0,7000.0
ID_12PLVG71WM,785500.0,3790.096,126.3,0.4102,161.375,8000.0,1750.0,8000.0,8000.0,1.0,209.4,3.4620685972065117,0.0,1.0,8000.0
ID_131LZ7XZ7R,792500.0,24479.742,816.0,0.413,485.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,1412.0,11.496993330439667,0.16666666666666666,1.0,6000.0
ID_13GDZUHNGN,798500.0,12747.706,425.0,0.5117,550.5,6000.0,1000.0,6000.0,6000.0,1.0,793.0,1.7615388599057544,0.0,1.0,6000.0
ID_147MWPIQNK,816500.0,13141.769,438.0,0.2458,256.3,30000.0,1333.3333333333333,30000.0,30000.0,1.0,743.5,6.82524463657229,0.2222,1.0,30000.0
ID_149OSBBVZ7,861500.0,3428.8296,114.3,0.4097,70.38333333333334,60000.0,1966.6666666666667,60000.0,60000.0,1.0,170.1,4.105562159371538,0.03333333333333333,1.0,60000.0
ID_14KHOQM5G4,895500.0,21144.455,705.0,0.3816,366.125,8000.0,1000.0,8000.0,8000.0,1.0,1219.0,19.147987224945936,0.0,1.0,8000.0
ID_15S7LJAD3V,904500.0,2354.2349,78.5,0.3115,48.6,10000.0,2000.0,10000.0,10000.0,1.0,104.9,2.3125718996015743,0.3,1.0,10000.0
ID_163G26GC4O,915500.0,4673.975,155.8,0.5195,61.0,12000.0,2000.0,14766.667,14766.667,1.111,203.0,5.156660107034185,0.08333333333333333,0.8057,9666.667
ID_19YH829A7K,922000.0,405.0,13.5,0.2874,27.0,1000.0,1000.0,1000.0,1000.0,1.0,27.0,1.0,1.0,1.0,1000.0
ID_1AMO1K67WG,928500.0,1008.6128,33.62,0.382,86.41666666666667,12000.0,1000.0,18875.0,18875.0,1.459,69.4,0.8811308341494136,0.3333333333333333,0.9585,11500.0
ID_1AP4JDSDHR,944000.0,28158.203,938.5,0.5107,476.7894736842105,19000.0,1105.2631578947369,23368.422,23368.422,1.177,1417.0,13.568913334394075,0.10526315789473684,0.965,18333.334
ID_1B2FVPK1P9,956000.0,538.60986,17.95,0.4854,42.4,5000.0,1000.0,5000.0,5000.0,1.0,32.78,3.1080711996336996,0.4,1.0,5000.0
ID_1B6JIWS6DN,960500.0,10477.304,349.2,0.5366,353.0,4000.0,1000.0,4000.0,4000.0,1.0,627.5,1.8423893238817244,0.0,1.0,4000.0
ID_1BIFJZN95A,989500.0,4287.5625,142.9,0.4763,166.2037037037037,54000.0,2000.0,54000.0,54000.0,1.0,222.2,2.603132661275402,0.018166666666666668,1.0,54000.0
ID_1BUBGHHJ2I,1029500.0,1226.9761,40.9,0.1649,55.42307692307692,26000.0,2153.846153846154,26000.0,26000.0,1.0,64.0,1.8841163593800396,0.15384615384615385,1.0,26000.0
ID_1CY9NHY2L9,1046500.0,9516.807,317.2,0.2003,77.25,8000.0,1250.0,8000.0,8000.0,1.0,516.5,7.548467605071378,0.375,1.0,8000.0
ID_1D8MJJVG4B,1053000.0,5180.1655,172.6,0.436,375.0,5000.0,1000.0,5000.0,5000.0,1.0,339.0,0.9024966997641571,0.0,1.0,5000.0
ID_1DBO9G4PVH,1059000.0,580.3286,19.34,0.3335,55.857142857142854,7000.0,1000.0,7000.0,7000.0,1.0,36.0,1.1994658660847108,0.42857142857142855,1.0,7000.0
ID_1F9CQTEAED,1065500.0,13722.224,457.5,0.2646,280.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,709.5,2.512582492010979,0.16666666666666666,1.0,6000.0
ID_1FY44KTUVC,1070000.0,181.77605,6.06,0.551,21.0,3000.0,1000.0,3000.0,3000.0,1.0,12.0,0.796969696969697,0.3333333333333333,1.0,3000.0
ID_1H8VLEAZK8,1076000.0,3050.8389,101.7,0.3447,87.77777777777777,9000.0,1888.888888888889,9000.0,9000.0,1.0,164.9,1.735364320730619,0.0,1.0,9000.0
ID_1IT2T5HLWS,1085000.0,1809.4211,60.3,0.437,164.44444444444446,9000.0,1000.0,9000.0,9000.0,1.0,127.56,0.9282955849196924,0.0,1.0,9000.0
ID_1KCTV17EER,1097000.0,2860.012,95.3,0.3264,134.6,15000.0,1800.0,16466.666,16466.666,1.036,147.0,2.4179203028395486,0.13333333333333333,0.933,14000.0
ID_1LAHNXSHLF,1109500.0,1901.0503,63.38,0.2505,60.6,10000.0,1800.0,10000.0,10000.0,1.0,104.6,1.9775148861603478,0.2,1.0,10000.0
ID_1LPQN7NJWJ,1119500.0,2412.2356,80.44,0.313,98.6,10000.0,2000.0,11066.667,11066.667,1.029,128.9,1.8772801999181419,0.0,0.9,9000.0
ID_1LQS3VJRU9,1128000.0,18816.43,627.0,0.3032,308.85714285714283,7000.0,1000.0,7000.0,7000.0,1.0,1441.0,9.314412840026776,0.0,1.0,7000.0
ID_1LR9Y1Q7X6,1138500.0,176.68243,5.89,0.3271,14.142857142857142,14000.0,1000.0,15071.429,15071.429,1.079,12.14,0.9511143391669307,0.8571428571428571,0.893,12500.0
ID_1N8DWEJ2DG,1163500.0,2528.5315,84.3,0.2866,83.38888888888889,36000.0,4611.111111111111,36009.258,36009.258,1.0,112.1,2.509101807002832,0.027777777777777776,0.935,33666.668
ID_1P6AONGWZH,1184500.0,6174.88,205.9,0.1312,149.83333333333334,6000.0,1000.0,6000.0,6000.0,1.0,858.5,21.184798891048892,0.16666666666666666,1.0,6000.0
ID_1PED8IIF6B,1199500.0,1390.1666,46.34,0.2329,184.875,24000.0,2166.6666666666665,24000.0,24000.0,1.0,67.3,1.5435270812277058,0.16666666666666666,1.0,24000.0
ID_1PQPLQJNJP,1216500.0,2123.785,70.8,0.236,65.1,10000.0,1800.0,10000.0,10000.0,1.0,126.9,1.9084213242737893,0.2,1.0,10000.0
ID_1PUTERO6WG,1225500.0,2337.5303,77.94,0.3193,158.75,8000.0,1750.0,8000.0,8000.0,1.0,143.1,0.9448385279469262,0.125,1.0,8000.0
ID_1PYK6A6G5T,1233000.0,13067.407,435.5,0.2666,1221.7142857142858,7000.0,1571.4285714285713,7000.0,7000.0,1.0,698.5,16.763851176042785,0.2857142857142857,1.0,7000.0
ID_1Q28M73AD1,1243000.0,317.3939,10.58,0.252,31.153846153846153,13000.0,1000.0,19150.64,19150.64,1.335,22.3,0.931520545855257,0.6923076923076923,0.8516,11071.429
ID_1QUN7K8IMS,1256000.0,373.27304,12.445,0.389,35.76923076923077,13000.0,1000.0,12730.77,12730.77,1.007,25.61,1.0116055443388103,0.46153846153846156,0.9487,12333.333
ID_1RYKSTF3QG,1267000.0,3655.278,121.8,0.429,102.44444444444444,9000.0,1888.888888888889,9000.0,9000.0,1.0,182.1,2.072601002699319,0.1111111111111111,1.0,9000.0
ID_1SWIS5XLVA,1281000.0,2354.8928,78.5,0.2864,66.6842105263158,19000.0,1842.1052631578948,19000.0,19000.0,1.0,124.06,2.5217898621527377,0.10526315789473684,1.0,19000.0
ID_1TWCI043FJ,1299500.0,23448.059,781.5,0.3948,356.94444444444446,18000.0,1000.0,18000.0,18000.0,1.0,1332.0,26.315227253771415,0.0,1.0,18000.0
ID_1TWHY4TYB5,1318000.0,3655.7673,121.9,0.3918,66.10526315789474,19000.0,2368.4210526315787,19684.21,19684.21,1.009,175.6,3.500882683703296,0.05263157894736842,0.9473,18000.0
ID_1UJ6G6TLRB,1331000.0,24622.047,820.5,0.3975,169.14285714285714,7000.0,1285.7142857142858,9571.429,9571.429,1.227,1212.0,8.63976817313149,0.2857142857142857,0.9287,6500.0
ID_1UQKID1T1B,1337500.0,10968.523,365.5,0.4688,453.1666666666667,6000.0,1000.0,6000.0,6000.0,1.0,663.5,1.6928602534956283,0.0,1.0,6000.0
ID_1V0SC795EX,1343500.0,581.4389,19.38,0.3523,38.333333333333336,6000.0,1000.0,6000.0,6000.0,1.0,39.8,1.4452941271489532,0.16666666666666666,1.0,6000.0
ID_1W1T1KSTR5,1353500.0,251.41742,8.38,0.4656,30.428571428571427,14000.0,1000.0,14000.0,14000.0,1.0,17.78,0.7183846460635029,0.2857142857142857,1.0,14000.0
ID_1WAKMU4YHF,1365500.0,271.094,9.04,0.4106,22.3,10000.0,1000.0,10000.0,10000.0,1.0,18.3,0.9443986216307331,0.5,1.0,10000.0
ID_1WVSRI4BRM,1376000.0,16356.17,545.0,0.2886,147.9090909090909,11000.0,1000.0,11363.637,11363.637,1.008,1057.0,20.103826793444195,0.09090909090909091,0.9546,10500.0
ID_1XEZZDZAP5,1386500.0,961.26746,32.03,0.09,74.2,10000.0,2000.0,10000.0,10000.0,1.0,49.16,0.6770674659705622,0.3,1.0,10000.0
ID_1XO8NUYEDJ,1396000.0,461.79462,15.39,0.405,37.22222222222222,9000.0,1666.6666666666667,9000.0,9000.0,1.0,27.06,1.354563727644965,0.2222222222222222,1.0,9000.0
ID_1YIV1FHUTW,1403000.0,16199.364,540.0,0.3035,797.8,5000.0,1000.0,5000.0,5000.0,1.0,1212.0,1.7761003684165018,0.2,1.0,5000.0
ID_1Z4027BBGB,1409500.0,30236.852,1008.0,0.608,207.25,8000.0,1250.0,17500.0,17500.0,1.882,1342.0,13.305800693409385,0.0,0.7915,6333.3335
ID_1Z56NMQZKY,1416000.0,21169.104,705.5,0.426,66.6,5000.0,1000.0,5000.0,5000.0,1.0,1010.5,25.116803918235988,0.0,1.0,5000.0
ID_1ZX6W60K0T,1423000.0,19421.459,647.5,0.472,1056.3333333333333,9000.0,1000.0,9000.0,9000.0,1.0,1263.0,2.2194466953347667,0.0,1.0,9000.0
ID_20RXPQXZ3S,1435500.0,19020.094,634.0,0.3684,483.6875,16000.0,1000.0,16416.666,16416.666,1.008,1005.5,12.988614573804496,0.25,0.9688,15500.0
ID_21XEY8CGY1,1447000.0,12439.863,414.8,0.22,312.42857142857144,7000.0,1000.0,7000.0,7000.0,1.0,751.5,7.000593448701263,0.0,1.0,7000.0
ID_229X7P70PD,1455000.0,2507.3137,83.56,0.2769,124.0,9000.0,1888.888888888889,9000.0,9000.0,1.0,122.3,1.0372429591963177,0.0,1.0,9000.0
ID_23A4D2SIDZ,1465500.0,3601.3145,120.06,0.399,136.5,12000.0,2000.0,12000.0,12000.0,1.0,177.6,1.5509163354721076,0.08333333333333333,1.0,12000.0
ID_23CVN9WGFG,1544000.0,3434.985,114.5,0.3694,153.57931034482758,145000.0,2034.4827586206898,139289.66,139289.66,1.028,169.5,2.770102903309522,0.0896551724137931,0.955,138500.0
ID_23WHH80WQ2,1621000.0,2211.858,73.75,0.365,92.77777777777777,9000.0,1888.888888888889,9000.0,9000.0,1.0,104.7,1.260004090245747,0.0,1.0,9000.0
ID_28772IOMQQ,1628500.0,10076.448,336.0,0.1941,506.1666666666667,6000.0,1333.3333333333333,6000.0,6000.0,1.0,727.0,2.4812435269251107,0.16666666666666666,1.0,6000.0
ID_28OALU4CY7,1638500.0,25268.738,842.5,0.4072,85.14285714285714,14000.0,1142.857142857143,13678.571,13678.571,1.01,1484.0,48.860505707728834,0.0,0.9644,13500.0
ID_29RD5E93OY,1651000.0,4009.06,133.6,0.415,248.0909090909091,11000.0,1545.4545454545455,11000.0,11000.0,1.0,238.2,1.173531323671264,0.09090909090909091,1.0,11000.0
ID_2A8ABWBFDD,1680500.0,3659.139,122.0,0.4011,101.3125,48000.0,1958.3333333333333,45916.668,45916.668,1.022,172.6,3.1940757267842765,0.08333333333333333,0.9097,43666.668
ID_2AQBR8TBC8,1707500.0,25255.652,842.0,0.425,55.666666666666664,6000.0,1000.0,9444.444,9444.444,1.371,1349.0,30.197696827904963,0.0,0.9165,5500.0
ID_2AY1D65TSW,1738000.0,21718.52,724.0,0.3682,224.85454545454544,55000.0,1036.3636363636363,54545.453,54545.453,1.007,1352.0,37.214238174043366,0.05454545454545454,0.988,54333.332
ID_2B0SNUI6X7,1770500.0,5311.04,177.0,0.5903,73.4,10000.0,2000.0,10000.0,10000.0,1.0,243.0,6.9840985829659985,0.0,1.0,10000.0
ID_2BMARINQJ0,1780000.0,19918.639,664.0,0.409,452.55555555555554,9000.0,1000.0,9000.0,9000.0,1.0,1095.0,2.2103603034693617,0.2222222222222222,1.0,9000.0
ID_2BN6JHJ02Z,1787000.0,8639.803,288.0,0.3962,348.0,5000.0,1000.0,5000.0,5000.0,1.0,610.5,1.9388722511497551,0.0,1.0,5000.0
ID_2C1O2X2LML,1804000.0,2950.8276,98.4,0.2817,63.3448275862069,29000.0,1827.5862068965516,29000.0,29000.0,1.0,157.0,4.1909358540541675,0.06896551724137931,1.0,29000.0
ID_2CW1K2Q8MY,1821500.0,23766.35,792.0,0.527,55.666666666666664,6000.0,1666.6666666666667,7444.4443,7444.4443,1.067,1330.0,43.39932058057319,0.0,0.8335,5000.0
ID_2D2F2TI5YU,1825000.0,615.0,20.5,0.488,41.0,1000.0,1000.0,1000.0,1000.0,1.0,41.0,1.0,1.0,1.0,1000.0
ID_2D879ALOMX,1830500.0,14875.715,495.8,0.2922,64.9,10000.0,1200.0,10000.0,10000.0,1.0,775.0,19.25404243431835,0.0,1.0,10000.0
ID_2DTWX44AD0,1862500.0,7735.982,257.8,0.4749,454.2962962962963,54000.0,1000.0,54000.0,54000.0,1.0,482.2,1.424925818688964,0.05555555555555555,1.0,54000.0
ID_2EHJQ2WGJF,1896000.0,23304.95,777.0,0.419,246.84615384615384,13000.0,1000.0,16307.692,16307.692,1.181,1352.0,12.983817204641653,0.07692307692307693,0.9614,12500.0
ID_2EOXO1C86H,1906000.0,22503.965,750.0,0.4006,362.14285714285717,7000.0,1571.4285714285713,7000.0,7000.0,1.0,1097.0,19.757941835249415,0.0,1.0,7000.0
ID_2FNHKV8NR0,1927500.0,3461.929,115.4,0.371,183.83333333333334,36000.0,1833.3333333333333,36370.37,36370.37,1.002,183.0,1.3824372787393933,0.05555555555555555,0.972,35000.0
ID_2GSZU1F97O,1963000.0,2291.7507,76.4,0.3938,113.82857142857142,35000.0,1800.0,34700.0,34700.0,1.003,119.56,1.536415906546191,0.11428571428571428,0.986,34500.0
ID_2H0OKGWUXQ,1985000.0,3769.4346,125.6,0.07214,48.333333333333336,9000.0,1888.888888888889,9148.148,9148.148,1.002,248.4,8.661868582888067,0.31033333333333335,0.9443,8500.0
ID_2H6W5UTILD,2003500.0,1485.1316,49.5,0.2404,125.25,28000.0,1714.2857142857142,27678.572,27678.572,1.002,86.25,1.0613352666666258,0.17857142857142858,0.9644,27000.0
ID_2HYZYBVVIO,2022500.0,690.91547,23.03,0.0745,44.4,10000.0,2800.0,11500.0,11500.0,1.031,36.44,0.8333782601427773,0.3,0.7,7000.0
ID_2I3HBP9QBJ,2030500.0,567.44434,18.92,0.4204,37.833333333333336,6000.0,1000.0,6166.6665,6166.6665,1.003,37.66,0.9964539007092198,0.8333333333333334,0.9165,5500.0
ID_2JR73LX2T6,2042000.0,2727.4573,90.94,0.4268,66.58823529411765,17000.0,1941.1764705882354,17000.0,17000.0,1.0,128.4,4.048632291151755,0.0,1.0,17000.0
ID_2JY9B20DWC,2064000.0,12999.462,433.2,0.2544,133.0,27000.0,1000.0,37777.06,37777.06,1.188,722.5,11.076558386053316,0.25925925925925924,0.737,19900.0
ID_2JYEWV7F87,2083500.0,3096.6182,103.25,0.333,86.33333333333333,12000.0,2000.0,20104.166,20104.166,1.452,144.2,2.4052201957475394,0.16666666666666666,0.845,10142.857
ID_2L4IIJBLKA,2092000.0,7640.2915,254.6,0.531,336.8,5000.0,1000.0,5000.0,5000.0,1.0,446.0,1.4536191980756323,0.0,1.0,5000.0
ID_2LY40CZVNY,2099500.0,2154.542,71.8,0.2883,41.0,10000.0,4400.0,10000.0,10000.0,1.0,112.5,3.341717959948461,0.0,1.0,10000.0
ID_2MTTIII7D7,2107000.0,12898.374,430.0,0.2422,68.2,5000.0,1000.0,5000.0,5000.0,1.0,737.5,20.403185537513895,0.4,1.0,5000.0
ID_2NE8OTU9F3,2112000.0,23999.486,800.0,0.4521,189.4,5000.0,1000.0,5000.0,5000.0,1.0,1342.0,18.86089050714033,0.0,1.0,5000.0
ID_2NRZP9QBX0,2128500.0,4097.352,136.6,0.4553,162.85714285714286,28000.0,1857.142857142857,29642.857,29642.857,1.024,195.5,1.9877327529339286,0.14285714285714285,0.9644,27000.0
ID_2O8EGAXZMZ,2169000.0,294.53888,9.82,0.4675,48.528301886792455,53000.0,1000.0,53000.0,53000.0,1.0,20.33,0.6032483471356613,0.1320754716981132,1.0,53000.0
ID_2SC9HWAHHR,2204500.0,3714.6206,123.8,0.3547,221.22222222222223,18000.0,1555.5555555555557,18185.186,18185.186,1.011,218.6,1.5077882383244938,0.16666666666666666,0.824,14833.333
ID_2SFXOXTPHG,2220000.0,13586.958,453.0,0.271,259.3076923076923,13000.0,1153.8461538461538,13115.385,13115.385,1.001,935.5,6.321635388694154,0.15384615384615385,0.9614,12500.0
ID_2ST345CEUO,2242000.0,4433.1772,147.8,0.4675,108.61290322580645,31000.0,1967.741935483871,31860.215,31860.215,1.028,210.9,3.419595067043756,0.06451612903225806,0.925,28666.666
ID_2UQKDNMH8Y,2266000.0,3224.9412,107.5,0.2986,139.94117647058823,17000.0,2294.1176470588234,22529.412,22529.412,1.101,182.0,1.2637045104834,0.11764705882352941,0.784,13333.333
ID_2V68WPVB5X,2277500.0,8175.248,272.5,0.568,570.3333333333334,6000.0,1000.0,6000.0,6000.0,1.0,465.5,1.318090988066483,0.16666666666666666,1.0,6000.0
