vid_id,index,frame,vidTime,timelineRatio,session_duration,s_count,v_frac,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_vol,framediff,framestd,framestdmean
ID_0H3BIV4OH8,132500.0,18448.76,615.0,0.3188,51.0,2500.0,0.5,2000.0,1000.0,1750.0,1750.0,1.021,657.5,15.104651162790697,0.5,1000.0,19.75,67.25,67.25
ID_0HHSQJK6F3,160500.0,3852.5703,128.4,0.409,149.1851851851852,2074.074074074074,0.975,54000.0,2000.0,53064.816,53064.816,1.015,193.5,2.125001952220194,0.2037037037037037,52666.668,3.893,21.17,21.17
ID_0HO36ZA17Y,190500.0,3048.4497,101.6,0.4478,14.0,2000.0,1.0,6000.0,2000.0,6000.0,6000.0,1.0,136.8,13.623065476190476,0.0,6000.0,2.135,21.5,21.5
ID_0JJ188VXBP,194000.0,7454.4126,248.5,0.1339,4.0,2000.0,0.5,1000.0,1000.0,7000.0,7000.0,1.0,1857.0,464.25,0.0,500.0,55.75,147.0,147.0
ID_0JMDT7LJWA,,,,,,,,,,,,,,,,,,,
ID_0K3WG8B2UX,,,,,,,,,,,,,,,,,,,
ID_0KAJQ8VACT,,,,,,,,,,,,,,,,,,,
ID_0KK6SPJKFB,197500.0,6457.8896,215.2,0.598,238.33333333333334,2000.0,1.0,6000.0,2000.0,6000.0,6000.0,1.0,288.0,1.2179757269180038,0.0,6000.0,5.184,30.23,30.23
ID_0KXEW9ZECG,210000.0,3261.3923,108.7,0.3647,171.31578947368422,2000.0,0.9736,19000.0,1947.3684210526317,19000.0,19000.0,1.0,166.2,1.5438231539588028,0.15789473684210525,18500.0,3.383,12.555,12.555
ID_0L2VQWQP54,221000.0,990.29364,33.0,0.541,100.66666666666667,2333.3333333333335,0.4443,3000.0,1000.0,2166.6667,2166.6667,1.011,54.62,0.6506664802386278,0.3333333333333333,1333.3334,1.351,0.6646,0.6646
ID_0MTEQPY6Y5,226500.0,2770.2695,92.3,0.3079,90.75,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,141.2,1.5443283592372135,0.125,8000.0,2.844,15.08,15.08
ID_0N916RL7V5,231500.0,42083.062,1403.0,0.783,20.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1688.0,442.0419487179487,0.0,2000.0,26.23,337.8,337.8
ID_0NJFHBY2RQ,,,,,,,,,,,,,,,,,,,
ID_0SA979QVWO,,,,,,,,,,,,,,,,,,,
ID_0TQQO6MVM9,233500.0,19053.145,635.0,0.3438,67.5,2000.0,0.5,2000.0,1000.0,5000.0,5000.0,1.099,950.0,11.632530120481928,0.5,1000.0,28.53,191.0,191.0
ID_0U0292O3KS,254500.0,1704.3579,56.8,0.2281,64.85,2000.0,1.0,40000.0,2000.0,40000.0,40000.0,1.0,89.75,2.270671002297642,0.075,40000.0,1.864,12.84,12.85
ID_0U3G0XJCK7,,,,,,,,,,,,,,,,,,,
ID_0VDQPBN204,,,,,,,,,,,,,,,,,,,
ID_0W61FYWQT4,277500.0,9566.683,319.0,0.1688,15.166666666666666,2000.0,1.0,6000.0,2000.0,6000.0,6000.0,1.0,526.0,58.15478507110579,0.0,6000.0,13.36,131.6,131.6
ID_0XBYVU4400,286500.0,2701.4016,90.06,0.265,130.16666666666666,2000.0,1.0,12000.0,2000.0,12000.0,12000.0,1.0,150.6,1.3417928473259697,0.08333333333333333,12000.0,3.248,20.25,20.25
ID_0Y6PXRUUYF,,,,,,,,,,,,,,,,,,,
ID_0Z1KMEQ4IU,296500.0,2087.8582,69.6,0.315,90.75,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,121.25,4.489888218572217,0.0,8000.0,2.514,29.25,29.25
ID_12W1EIVWWZ,301000.0,10968.174,365.5,0.1759,19.0,3000.0,0.3333,1000.0,1000.0,1666.6666,1666.6666,1.0,1289.0,67.84210526315789,0.0,333.33334,38.72,242.1,242.1
ID_13IDRRYXX2,309500.0,2385.0984,79.5,0.2944,69.0,2000.0,1.0,16000.0,2000.0,16000.0,16000.0,1.0,130.2,2.224567110435522,0.0625,16000.0,2.822,17.3,17.3
ID_13YE347BQH,319000.0,6265.8545,208.9,0.1302,148.66666666666666,3000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,505.0,2.542095485065458,0.0,3000.0,14.13,115.5,115.5
ID_146OD8M7CN,,,,,,,,,,,,,,,,,,,
ID_147O1COEIT,326500.0,2604.4377,86.8,0.432,185.83333333333334,2000.0,1.0,12000.0,2000.0,12000.0,12000.0,1.0,121.4,1.7370777074975683,0.08333333333333333,12000.0,2.346,10.11,10.11
ID_14DNU2W65F,334000.0,10170.43,339.0,0.1881,64.66666666666667,2000.0,0.8335,3000.0,1666.6666666666667,2833.3333,2833.3333,1.008,524.0,9.15469813378797,0.0,2500.0,15.57,92.7,92.7
ID_14N4Q2HAA0,,,,,,,,,,,,,,,,,,,
ID_17S14KUXP4,343500.0,5723.2686,190.8,0.53,215.875,2000.0,1.0,16000.0,2000.0,16000.0,16000.0,1.0,260.5,1.522952801150695,0.0,16000.0,4.848,31.17,31.17
ID_17WGJ3G2YI,355000.0,28439.152,948.0,0.5093,135.85714285714286,2571.4285714285716,0.7144,7000.0,1857.142857142857,6380.952,6380.952,1.008,1353.0,9.933534892566243,0.0,5000.0,29.73,216.4,216.4
ID_18842WBIQ9,,,,,,,,,,,,,,,,,,,
ID_198ZVNQIVA,369500.0,2993.0957,99.75,0.3418,75.45454545454545,2181.818181818182,0.9546,22000.0,2000.0,21636.363,21636.363,1.003,137.6,7.626863648812328,0.22727272727272727,21000.0,2.508,18.19,18.19
ID_1A12GLTFAJ,383000.0,25862.146,862.0,0.493,100.4,2000.0,0.7,5000.0,1400.0,4400.0,4400.0,1.012,1268.0,33.71794863351255,0.0,3500.0,37.94,422.0,422.0
ID_1AWMQ74SXM,,,,,,,,,,,,,,,,,,,
ID_1CBK25HI4C,390000.0,12783.99,426.2,0.2428,619.7777777777778,2333.3333333333335,1.0,9000.0,2333.3333333333335,9000.0,9000.0,1.0,822.5,,0.11088888888888888,9000.0,19.47,112.2,112.2
ID_1DN5XI044N,395500.0,33422.984,1114.0,0.4656,772.0,2000.0,0.5,2000.0,1000.0,1750.0,1750.0,1.021,2394.0,3.1539564220183487,0.0,1000.0,69.06,462.0,462.0
ID_1DU4GYXSHC,401000.0,20260.709,675.5,0.3506,165.11111111111111,2333.3333333333335,0.4814,9000.0,1000.0,18379.629,18379.629,1.066,1176.0,28.375293833267083,0.2222222222222222,4333.3335,35.3,341.0,341.0
ID_1FMO7A6SH5,406000.0,2800.2102,93.3,0.05472,19.0,4000.0,0.5,1000.0,1000.0,7000.0,7000.0,1.0,183.6,9.664473684210526,0.0,500.0,5.426,0.0001117,0.0001117
ID_1GGQXUIXOE,,,,,,,,,,,,,,,,,,,
ID_1GJWVYC29R,,,,,,,,,,,,,,,,,,,
ID_1H6H7X9J3Q,,,,,,,,,,,,,,,,,,,
ID_1HDNBVFLVJ,,,,,,,,,,,,,,,,,,,
ID_1IAUWWF9JU,410500.0,4357.3184,145.2,0.4539,90.25,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,197.0,3.692958636058384,0.125,8000.0,3.484,39.97,39.97
ID_1JFNLIV4VA,421500.0,3405.2256,113.5,0.344,90.85714285714286,2000.0,1.0,14000.0,2000.0,14000.0,14000.0,1.0,161.9,3.3704616232007933,0.07142857142857142,14000.0,3.09,26.0,26.02
ID_1JX3OZVUK8,439500.0,4075.8713,135.9,0.3774,86.9090909090909,3454.5454545454545,0.831,22000.0,2000.0,22207.793,22207.793,1.033,185.0,2.289796773379479,0.18181818181818182,18285.715,3.178,36.1,36.1
ID_1KCCE7RWMY,459500.0,2807.5186,93.56,0.2861,701.7777777777778,2444.4444444444443,1.0,18000.0,2444.4444444444443,18000.0,18000.0,1.0,137.2,2.072343782466056,0.1111111111111111,18000.0,2.406,13.04,13.03
ID_1L0WVMKA8F,469500.0,13672.337,455.8,0.2532,227.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,580.0,3.277765800865801,0.0,2000.0,13.055,112.6,112.6
ID_1L1KTN9W77,477500.0,3736.5994,124.56,0.4043,136.71428571428572,2000.0,1.0,14000.0,2000.0,14000.0,14000.0,1.0,176.4,2.035711624231884,0.2857142857142857,14000.0,3.29,22.94,22.94
ID_1L9BZ61Z2Z,485500.0,20604.12,687.0,0.3794,206.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1017.0,17.318277795095593,0.0,2000.0,25.94,135.0,135.0
ID_1LE8XTMGXW,527500.0,2699.825,90.0,0.3,100.78048780487805,2097.560975609756,1.0,82000.0,2097.560975609756,82000.0,82000.0,1.0,134.5,3.1820716582431134,0.10975609756097561,82000.0,2.623,19.66,19.66
ID_1LII0CK5A4,,,,,,,,,,,,,,,,,,,
ID_1OBS219XGH,576500.0,3029.004,100.94,0.4429,114.5,2000.0,1.0,16000.0,2000.0,16000.0,16000.0,1.0,147.1,3.95768671022608,0.0,16000.0,2.82,21.23,21.23
ID_1PMM0JDNVW,593500.0,1146.7701,38.22,0.136,71.22222222222223,2000.0,1.0,18000.0,2000.0,18000.0,18000.0,1.0,64.94,1.7747542311427709,0.1111111111111111,18000.0,1.384,8.6,8.6
ID_1PYSADBEI3,605500.0,2883.1602,96.1,0.2878,220.33333333333334,6000.0,1.0,6000.0,6000.0,6000.0,6000.0,1.0,118.6,0.5865567271038219,0.0,6000.0,1.303,2.379,2.379
ID_1Q57TXEPJ0,614500.0,2350.795,78.4,0.236,54.666666666666664,2666.6666666666665,0.8335,12000.0,2000.0,11666.667,11666.667,1.002,122.6,2.3839142896665853,0.25,10000.0,2.422,21.08,21.08
ID_1QM7J2Y8J4,,,,,,,,,,,,,,,,,,,
ID_1SOFPVI3CN,621500.0,10325.123,344.2,0.1842,153.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,686.0,3.1499104474708175,0.0,2000.0,19.84,164.2,164.2
ID_1STPMS7IO9,637500.0,2409.0308,80.3,0.3916,92.33333333333333,2466.6666666666665,0.9556,30000.0,2266.6666666666665,31266.666,31266.666,1.015,111.25,1.738939019996677,0.13333333333333333,28666.666,1.941,8.14,8.14
ID_1T397CQCXS,658000.0,752.5784,25.08,0.0865,36.63636363636363,3000.0,1.0,11000.0,3000.0,11000.0,11000.0,1.0,35.3,,0.3593636363636364,11000.0,0.8184,1.66,1.66
ID_1UQNNOUZJF,665500.0,1973.233,65.75,0.2333,21.5,2000.0,1.0,4000.0,2000.0,4000.0,4000.0,1.0,86.1,2.937411221590909,0.25,4000.0,1.373,37.0,37.0
ID_1VN7BMQHXH,684500.0,2089.8508,69.7,0.3828,79.58823529411765,2823.529411764706,0.9707,34000.0,2705.8823529411766,34088.234,34088.234,1.0,91.5,2.103115388619768,0.11764705882352941,33000.0,1.51,9.95,9.95
ID_1WBLNQHKXW,,,,,,,,,,,,,,,,,,,
ID_1WVMXX0RP9,,,,,,,,,,,,,,,,,,,
ID_1XA2PQUN6Q,705500.0,2146.3235,71.56,0.3137,104.5,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,116.1,1.6498511576488046,0.0,8000.0,2.623,9.45,9.45
ID_1XNN0UNZ57,713500.0,2602.9673,86.75,0.335,254.5,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,147.5,7.148556074635016,0.0,8000.0,2.746,46.78,46.78
ID_1Z51UCBM7E,721500.0,1955.5756,65.2,0.3088,84.5,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,98.44,1.3258573876471997,0.125,8000.0,1.995,24.98,24.98
ID_1ZSQBBH9VJ,726500.0,1166.3577,38.88,0.01985,29.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,106.2,3.8928902439024387,0.0,2000.0,2.852,4.445,4.445
ID_23IJ1Z84DS,728500.0,20106.643,670.0,0.3354,43.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,974.0,22.6453488372093,0.0,2000.0,23.23,320.8,320.8
ID_24RQXSAFKD,732500.0,1754.6575,58.5,0.1875,106.66666666666667,2000.0,1.0,6000.0,2000.0,6000.0,6000.0,1.0,88.0,0.5296053093739462,0.16666666666666666,6000.0,1.718,4.742,4.746
ID_255FJVYVPH,744500.0,5563.178,185.5,0.5566,80.77777777777777,2444.4444444444443,1.0,18000.0,2444.4444444444443,18000.0,18000.0,1.0,240.6,8.17545560836114,0.0,18000.0,3.982,35.06,35.03
ID_25HLYYYBZI,,,,,,,,,,,,,,,,,,,
ID_26A0DYL5FD,754500.0,16238.4,541.5,0.3035,89.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,738.5,9.753455483111212,0.0,2000.0,22.05,525.5,525.5
ID_26FZ6A4PN1,756500.0,21583.893,719.5,0.4475,36.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,796.5,22.599580078125,0.0,2000.0,23.86,671.5,671.5
ID_26WK7T6KWH,,,,,,,,,,,,,,,,,,,
ID_28MO6OE0GH,,,,,,,,,,,,,,,,,,,
ID_2D0QQY2TQG,762500.0,2752.2068,91.75,0.3186,134.5,3600.0,1.0,10000.0,3600.0,10000.0,10000.0,1.0,121.1,1.178066809414506,0.0,10000.0,1.977,7.598,7.6
ID_2DQ7IZBEN5,775500.0,2562.7183,85.44,0.2905,45.5,2000.0,1.0,16000.0,2000.0,16000.0,16000.0,1.0,126.06,2.6065936752258945,0.125,16000.0,2.432,26.64,26.64
ID_2FM0G9H0WP,784000.0,15156.435,505.2,0.2485,9.0,3000.0,0.3333,1000.0,1000.0,4666.6665,4666.6665,1.0,1276.0,141.77777777777777,0.0,333.33334,38.3,369.8,369.8
ID_2G1AW6VLQD,785500.0,12675.0,422.5,0.2517,9.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,424.8,47.19444444444444,0.0,2000.0,0.135,0.1351,0.1351
ID_2G5TKCU5HG,,,,,,,,,,,,,,,,,,,
ID_2H13SJZGMU,789000.0,16384.766,546.0,0.3552,222.8,2400.0,0.4666,5000.0,1000.0,10066.666,10066.667,1.873,1171.0,58.082855018722,0.0,2333.3333,32.84,234.8,234.8
ID_2H1GZC2ZQP,,,,,,,,,,,,,,,,,,,
ID_2HW6IJLEKC,797000.0,4454.7505,148.5,0.4568,285.09090909090907,2363.6363636363635,0.864,11000.0,1909.090909090909,11090.909,11090.909,1.0,203.1,1.6277300206096916,0.0,9500.0,4.2,20.97,20.97
ID_2JATDX8ZSS,803000.0,15238.035,508.0,0.3196,44.0,2000.0,0.5,1000.0,1000.0,2000.0,2000.0,1.0,941.0,21.386363636363637,0.0,500.0,28.25,154.8,154.8
ID_2KZO3O3MV0,804500.0,36055.426,1202.0,0.6284,30.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1580.0,53.29436363636364,0.0,2000.0,28.36,127.4,127.4
ID_2L28J7L5HI,809500.0,5633.655,187.8,0.5337,70.0,2500.0,0.875,8000.0,2000.0,8000.0,8000.0,1.0,277.0,4.154092008753582,0.0,7000.0,5.113,54.38,54.38
ID_2M56MIVM79,,,,,,,,,,,,,,,,,,,
ID_2MKZVV9G6N,,,,,,,,,,,,,,,,,,,
ID_2MTKBE3NU3,,,,,,,,,,,,,,,,,,,
ID_2OMM76U6AX,,,,,,,,,,,,,,,,,,,
ID_2P5AOXPVPW,,,,,,,,,,,,,,,,,,,
ID_2PQFCA7UAG,814500.0,10578.338,352.5,0.2156,190.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,829.0,3.808491002031443,0.0,2000.0,23.88,183.2,183.2
ID_2PZQLQP9RZ,819500.0,3655.6736,121.9,0.3918,308.0,2250.0,0.875,8000.0,2000.0,7416.6665,7416.6665,1.022,177.6,0.9604140583527613,0.0,7000.0,3.541,32.44,32.44
ID_2Q554GQ65P,,,,,,,,,,,,,,,,,,,
ID_2QD2S6J9KS,826500.0,29327.957,977.5,0.51,513.5,3500.0,0.389,6000.0,1000.0,13826.389,13826.389,1.88,1645.0,30.679296570562617,0.0,2333.3333,46.34,257.2,257.0
ID_2QLP4SEF14,850500.0,7627.233,254.2,0.1683,47.80952380952381,3261.904761904762,0.7896,42000.0,2714.285714285714,37781.746,37781.746,1.033,439.8,14.576722333666885,0.03283333333333333,33166.668,10.96,71.3,71.3
ID_2SD12C14RN,872500.0,9481.357,316.0,0.1768,355.5,2500.0,0.5,2000.0,1000.0,28166.666,28166.666,2.209,882.0,1.7619392185238785,0.5,1000.0,26.48,77.56,77.56
ID_2SK0P4BV5H,875000.0,7164.9897,238.9,0.1552,3010.6666666666665,2000.0,0.8335,3000.0,1666.6666666666667,2666.6667,2666.6667,1.037,486.0,5.354653633359208,0.0,2500.0,14.28,96.75,96.75
ID_2T4ZZCVXR3,878000.0,26180.305,872.5,0.492,114.66666666666667,2666.6666666666665,0.5,3000.0,1666.6666666666667,2611.111,2611.111,1.001,1209.0,14.907799716645917,0.0,1500.0,31.66,249.1,249.1
ID_2T5G9XP5RL,887500.0,4917.2695,163.9,0.5303,227.0,2250.0,0.9375,16000.0,2000.0,17937.5,17937.5,1.052,236.0,1.4617305550816986,0.25,15000.0,4.547,16.47,16.47
ID_2TRJOYXLNY,896500.0,19227.78,641.0,0.3281,44.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1183.0,28.885987878787876,0.0,2000.0,23.88,169.9,169.9
ID_2UF8KTXISM,908500.0,15388.074,513.0,0.3047,316.72727272727275,3136.3636363636365,0.735,22000.0,2181.818181818182,25842.803,25842.803,1.267,924.0,14.060011807409097,0.045454545454545456,16166.667,25.52,129.1,129.1
ID_2UVB8IG6WP,,,,,,,,,,,,,,,,,,,
ID_2UZTO8HTB1,921000.0,360.0,12.0,0.005844,24.0,2333.3333333333335,0.778,3000.0,1666.6666666666667,2777.7778,2777.7778,1.014,23.1,1.149253194273399,0.6016666666666667,2333.3333,0.5806,0.459,0.459
ID_2V4SGT1U9L,,,,,,,,,,,,,,,,,,,
ID_2W4Z4X60MP,924500.0,10389.252,346.2,0.1898,310.75,2000.0,1.0,4000.0,2000.0,4000.0,4000.0,1.0,862.0,11.108665739006094,0.0,4000.0,21.92,165.2,165.2
ID_2WPZ8P50K0,927500.0,5951.6074,198.4,0.4487,485.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,314.0,0.7388708543281344,0.0,2000.0,6.645,5.496,5.496
ID_2WUYFOUQM0,929500.0,2933.5488,97.8,0.06052,70.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,162.1,2.0633976966594827,0.0,2000.0,4.52,26.89,26.89
ID_2X0C68RLUH,,,,,,,,,,,,,,,,,,,
ID_2XE30PCKE3,,,,,,,,,,,,,,,,,,,
ID_2XU4BTMPVV,,,,,,,,,,,,,,,,,,,
ID_2ZX85TFF13,932000.0,6244.0947,208.1,0.1167,326.3333333333333,2333.3333333333335,0.8335,3000.0,1666.6666666666667,89444.445,89444.445,19.98,610.0,1.8433375656155853,0.3333333333333333,2500.0,17.75,108.8,108.8
ID_30P8ERVMBV,937500.0,2228.742,74.3,0.2218,27.0,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,91.0,2.287881211057587,0.375,8000.0,1.467,23.12,23.12
ID_31MKTXO7K2,,,,,,,,,,,,,,,,,,,
ID_31S4HVH0KL,942500.0,42119.734,1404.0,0.6436,749.0,2000.0,0.5,2000.0,1000.0,5500.0,5500.0,2.123,2042.0,3.784175101807726,0.0,1000.0,61.3,479.8,479.8
ID_32O8AO49N9,951500.0,3263.294,108.75,0.3508,525.625,2000.0,1.0,16000.0,2000.0,16000.0,16000.0,1.0,156.6,2.9153866896755627,0.25,16000.0,2.99,26.39,26.38
ID_32YY07MP02,967000.0,4220.975,140.8,0.448,74.0,8400.0,0.5933,15000.0,2466.6666666666665,21055.555,21055.555,1.281,172.5,2.904563599686697,0.11306666666666666,8900.0,3.2,27.77,27.75
ID_340POE1H42,,,,,,,,,,,,,,,,,,,
ID_34MDKID5YE,976500.0,247.5,8.25,0.03326,15.5,2000.0,1.0,4000.0,2000.0,4000.0,4000.0,1.0,12.125,0.8053582702020202,0.25,4000.0,0.2325,0.2327,0.2328
ID_34VLZCRZ7E,982500.0,2494.4949,83.1,0.3538,92.5,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,113.56,1.1729325628804923,0.0,8000.0,2.05,13.09,13.09
ID_34ZXH2WG7E,,,,,,,,,,,,,,,,,,,
ID_35ZFYBRKYX,,,,,,,,,,,,,,,,,,,
ID_367Q9KLC9Z,987500.0,22575.05,752.5,0.3865,51.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,878.0,17.165030769230768,0.0,2000.0,16.25,78.4,78.4
ID_368PN0430J,993500.0,4536.202,151.2,0.431,187.6,2000.0,1.0,10000.0,2000.0,10000.0,10000.0,1.0,217.5,1.6359465469087011,0.0,10000.0,4.37,27.36,27.36
ID_37DQ4L5W5I,999500.0,29088.86,969.5,0.567,40.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1196.0,60.522829710144926,0.0,2000.0,20.36,74.3,74.3
ID_37Y5PQ41RC,1002500.0,13350.519,445.0,0.2717,63.0,2000.0,1.0,4000.0,2000.0,4000.0,4000.0,1.0,948.5,54.44138114754098,0.0,4000.0,24.48,380.2,380.2
ID_38MVR1ESZ0,1005000.0,6727.654,224.2,0.493,447.0,2000.0,0.5,1000.0,1000.0,2500.0,2500.0,1.0,446.0,0.9977628635346756,0.0,500.0,13.39,17.64,17.64
ID_38Q2PLK9HN,,,,,,,,,,,,,,,,,,,
ID_38RTISTHF6,,,,,,,,,,,,,,,,,,,
ID_39PTNDJGIS,1008000.0,2996.0225,99.9,0.3223,33.8,2000.0,0.9,5000.0,1800.0,5400.0,5400.0,1.019,139.0,10.218907322654463,0.0,4500.0,3.219,50.84,50.84
ID_3AMRDT09PC,1015500.0,4140.8296,138.0,0.4617,116.6,2000.0,1.0,10000.0,2000.0,10000.0,10000.0,1.0,191.1,2.6360931318059744,0.1,10000.0,3.402,23.52,23.53
ID_3B0JDLMNNF,,,,,,,,,,,,,,,,,,,
ID_3E48HALIUQ,1024500.0,4734.953,157.9,0.526,178.5,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,219.6,2.7423511131976324,0.0,8000.0,4.152,33.16,33.16
ID_3E4VELB53X,1033500.0,2598.102,86.6,0.3281,170.8,2000.0,1.0,10000.0,2000.0,10000.0,10000.0,1.0,130.0,1.1290470324551718,0.2,10000.0,2.572,5.023,5.023
ID_3EOMTNJ8W3,1072000.0,3636.5903,121.25,0.391,143.9402985074627,2447.7611940298507,0.918,67000.0,2194.0298507462685,70927.86,70927.86,1.074,176.8,2.874000153694661,0.09976119402985074,61500.0,3.5,21.03,21.03
ID_3EWFPG4HF6,1106500.0,44887.305,1496.0,0.8506,17.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1685.0,111.55621212121213,0.0,2000.0,26.0,422.8,422.8
ID_3F07HNV6TJ,,,,,,,,,,,,,,,,,,,
ID_3F646PFH27,1108500.0,375.0,12.5,0.379,25.0,2500.0,0.4165,2000.0,1000.0,2333.3335,2333.3333,1.021,25.0,1.0,1.0,833.3334,0.751,1.81e-05,1.81e-05
ID_3FANUZ8KZI,,,,,,,,,,,,,,,,,,,
ID_3H2N16NHE1,,,,,,,,,,,,,,,,,,,
ID_3IF4X58OTT,1113500.0,3744.4268,124.8,0.416,109.0,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,172.9,1.6070429242857331,0.0,8000.0,3.186,25.69,25.69
ID_3IJ3OGEQ4R,,,,,,,,,,,,,,,,,,,
ID_3IYXEP7360,,,,,,,,,,,,,,,,,,,
ID_3JINYW2E7P,,,,,,,,,,,,,,,,,,,
ID_3M7P8PFC3Y,1118500.0,1827.9772,60.94,0.1716,57.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,85.5,1.5,0.0,2000.0,1.604,1.75,1.75
ID_3MU69YKX2C,1120000.0,9526.002,317.5,0.1874,20.0,2000.0,0.5,1000.0,1000.0,2000.0,2000.0,1.0,378.0,18.9,0.0,500.0,7.324,7.438,7.438
ID_3MXZXYUXSL,,,,,,,,,,,,,,,,,,,
ID_3O1F2HT0N6,1155000.0,2599.321,86.6,0.3162,69.76811594202898,2289.855072463768,0.959,69000.0,2101.449275362319,67526.57,67526.57,1.013,119.9,2.7450196727811402,0.14492753623188406,66166.664,2.26,14.56,14.56
ID_3OQ8O2488X,,,,,,,,,,,,,,,,,,,
