vid_id,index,frame,vidTime,timelineRatio,session_duration,s_count,v_frac,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_vol,framediff,framestd,framestdmean
ID_091C20KZ7I,246500.0,1345.0813,44.84,0.1256,40.57142857142857,2857.1428571428573,0.9287,14000.0,2571.4285714285716,14428.571,14428.571,1.004,65.0,1.7545731912206581,0.14285714285714285,13000.0,1.048,6.19,6.19
ID_09F72Y9LDA,255000.0,10229.788,341.0,0.1713,101.0,3333.3333333333335,0.5,3000.0,1666.6666666666667,6833.3335,6833.3335,1.001,693.0,3.8829930709356444,0.20266666666666666,1500.0,20.56,92.94,93.0
ID_09IH9HRI69,260000.0,1906.1906,63.53,0.2426,91.0,2571.4285714285716,0.7856,7000.0,1857.142857142857,8714.286,8714.286,1.082,93.56,3.4022760102010117,0.2732857142857143,5500.0,2.188,16.36,16.36
ID_09XVKPFTD5,,,,,,,,,,,,,,,,,,,
ID_0A8DW9GKX8,264500.0,120.0,4.0,0.3333,8.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,7.72,1.1605548878205127,0.406,2000.0,0.1952,0.1559,0.1559
ID_0ADL5ZA6O3,271500.0,1589.717,53.0,0.2803,54.166666666666664,2000.0,1.0,12000.0,2000.0,12000.0,12000.0,1.0,75.75,1.7792759045943487,0.3333333333333333,12000.0,1.357,7.38,7.38
ID_0AO2I0NTG0,282500.0,14900.113,496.8,0.2793,67.4,2200.0,0.9,10000.0,1800.0,14600.0,14600.0,1.331,798.0,22.757911100944987,0.1,9000.0,17.94,203.1,203.1
ID_0AZCMEXC55,317500.0,3771.3716,125.7,0.4016,97.73333333333333,2133.3333333333335,1.0,60000.0,2133.3333333333335,60000.0,60000.0,1.0,188.4,3.1037401034999923,0.05,60000.0,3.582,34.0,34.0
ID_0BZL0LZ1OW,,,,,,,,,,,,,,,,,,,
ID_0D3YA4R6L4,,,,,,,,,,,,,,,,,,,
ID_0DAWDNPATL,355000.0,2650.1665,88.3,0.2915,97.6,2600.0,0.967,15000.0,2466.6666666666665,14688.889,14688.889,1.009,130.9,1.7081315784782218,0.26666666666666666,14500.0,2.521,23.42,23.44
ID_0DDX08DT84,,,,,,,,,,,,,,,,,,,
ID_0DPU8M6HTB,385000.0,1994.17,66.5,0.3167,110.02222222222223,3800.0,0.8,45000.0,3088.8888888888887,41441.48,41441.48,1.013,97.7,1.0604517151506332,0.17564444444444444,36000.0,1.801,6.344,6.344
ID_0E1TTWX4JC,411000.0,3137.2112,104.56,0.3696,102.14285714285714,2000.0,0.9287,7000.0,1857.142857142857,7000.0,7000.0,1.0,182.1,2.78569131771718,0.0,6500.0,4.004,38.78,38.78
ID_0E1X28EJPM,415500.0,21590.305,719.5,0.4436,772.5,2500.0,0.5,2000.0,1000.0,36000.0,36000.0,9.26,1536.0,18.033265723221753,0.0,1000.0,46.12,67.5,67.5
ID_0E9PM4LXYU,417500.0,38124.926,1271.0,0.6753,90.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1552.0,21.498606502986064,0.0,2000.0,28.11,190.8,190.8
ID_0EF9HRAPYF,423500.0,2986.3901,99.56,0.3318,119.8,3600.0,0.8,10000.0,2800.0,15866.666,15866.667,1.209,149.8,2.1511927287294452,0.0,8000.0,3.043,24.44,24.44
ID_0EHAX1UFF0,432500.0,3087.7668,102.94,0.3374,33.75,2500.0,0.875,8000.0,2000.0,8250.0,8250.0,1.003,155.1,4.109099742818323,0.125,7000.0,2.95,36.66,36.66
ID_0F2P7Q6Q4J,437500.0,5229.2773,174.2,0.57,63.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,281.0,4.458333333333333,0.0,2000.0,4.594,33.25,33.25
ID_0F5BZ3QG29,439500.0,29341.318,978.0,0.4753,398.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1385.0,3.9733593890056023,0.0,2000.0,28.55,409.5,409.5
ID_0F73RBGOYJ,444500.0,1868.2257,62.28,0.2708,61.5,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,101.75,1.5531504916347119,0.125,8000.0,2.021,24.3,24.28
ID_0FYVAUCAY8,,,,,,,,,,,,,,,,,,,
ID_0G4Q4CYQSB,454500.0,1670.4525,55.7,0.264,78.0,2666.6666666666665,0.9165,12000.0,2000.0,11555.556,11555.556,1.009,80.0,1.571005146862546,0.3333333333333333,11000.0,1.466,8.35,8.35
ID_0G7XD3F38A,466500.0,2809.7834,93.7,0.3936,177.0,2000.0,1.0,12000.0,2000.0,12000.0,12000.0,1.0,119.3,3.2635675974973806,0.0,12000.0,2.037,19.36,19.36
ID_0G93ED9OKE,473500.0,1663.1471,55.44,0.03333,80.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,85.4,1.429249244209879,0.0,2000.0,1.725,1.373,1.373
ID_0GF9TPOFJA,477500.0,7267.288,242.2,0.1355,251.66666666666666,3166.6666666666665,0.4443,6000.0,1333.3333333333333,9172.223,9172.223,1.954,761.5,21.72453945331537,0.16666666666666666,2666.6667,22.84,109.1,109.1
ID_0GNVMT98E0,488500.0,3999.9229,133.4,0.4302,174.625,2000.0,1.0,16000.0,2000.0,16000.0,16000.0,1.0,201.1,2.106217711482959,0.0625,16000.0,4.06,17.08,17.08
ID_0GX6UZC0QG,497000.0,0.0,0.0,0.0,3.0,2000.0,0.5,1000.0,1000.0,2000.0,2000.0,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
ID_0I212JXMHB,498000.0,25272.62,842.5,0.3408,381.0,2000.0,0.5,1000.0,1000.0,5500.0,5500.0,1.0,2338.0,6.136482939632546,0.0,500.0,70.2,644.0,644.0
ID_0I4Y82EH9K,502500.0,4983.4785,166.1,0.5376,133.75,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,241.2,2.2872443492998125,0.0,8000.0,4.336,33.7,33.7
ID_0I5BCXLESB,,,,,,,,,,,,,,,,,,,
ID_0IEX4T8J4F,511500.0,1857.3317,61.9,0.1947,162.2,3600.0,1.0,10000.0,3600.0,10000.0,10000.0,1.0,90.94,0.7577766817809576,0.0,10000.0,1.616,4.957,4.957
ID_0INSPZFUUV,517500.0,20864.44,695.5,0.3994,253.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,821.0,3.389107933702394,0.0,2000.0,8.44,66.5,66.5
ID_0J4DQXUC1O,519000.0,6902.6816,230.1,0.5,479.0,3000.0,0.3333,1000.0,1000.0,17333.334,17333.334,1.0,461.0,0.9624217118997912,0.0,333.33334,13.84,0.529,0.529
ID_0J5PHXN3YT,,,,,,,,,,,,,,,,,,,
ID_0JJLAXCMG5,520000.0,105.0,3.5,0.5,7.0,2000.0,0.5,1000.0,1000.0,2500.0,2500.0,1.0,7.0,1.0,1.0,500.0,0.2102,4.95e-06,4.95e-06
ID_0JNP5MQY6E,523500.0,3358.3596,111.94,0.3362,76.33333333333333,2000.0,1.0,6000.0,2000.0,6000.0,6000.0,1.0,153.1,2.0164164769818633,0.0,6000.0,2.996,33.56,33.53
ID_0JPYHPL62M,539500.0,3462.917,115.44,0.3206,120.61538461538461,7307.692307692308,0.4253,26000.0,2076.923076923077,35215.203,35215.203,1.212,169.6,1.742259860723153,0.15384615384615385,11059.523,3.799,19.73,19.73
ID_0K26WFEKES,561500.0,10455.425,348.5,0.2029,52.833333333333336,4388.888888888889,0.666,18000.0,1888.888888888889,31896.654,31896.654,1.42,517.0,,0.2388888888888889,11988.889,12.945,143.5,143.5
ID_0K5WGFGP85,,,,,,,,,,,,,,,,,,,
ID_0LCIEY5W9Y,574500.0,21701.834,723.5,0.3928,114.0,3000.0,0.7397,8000.0,2000.0,12650.0,12650.0,1.239,1192.0,23.8843061145281,0.0,5916.6665,28.33,365.0,365.0
ID_0LDX8LQQTO,579000.0,19478.473,649.5,0.3582,38.0,2000.0,0.5,1000.0,1000.0,6000.0,6000.0,1.0,1072.0,28.210526315789473,0.0,500.0,32.2,285.2,285.2
ID_0MEDEWVVR9,,,,,,,,,,,,,,,,,,,
ID_0MEP1229GC,580000.0,1545.0,51.5,0.4639,103.0,3000.0,0.3333,1000.0,1000.0,5666.6665,5666.6665,1.0,103.0,1.0,1.0,333.33334,3.094,7.48e-05,7.48e-05
ID_0MW2VNOYYZ,588500.0,14749.703,491.8,0.2878,117.9375,2812.5,0.6353,16000.0,1375.0,18193.75,18193.75,1.252,829.5,19.933095400926522,0.1875,10166.667,21.7,136.4,136.4
ID_0O8I5HN7KI,608500.0,2393.7144,79.8,0.3,81.66666666666667,2166.6666666666665,0.9585,24000.0,2000.0,30333.334,30333.334,1.184,122.75,1.8633198814390823,0.041666666666666664,23000.0,2.459,22.31,22.31
ID_0OWMPMMGUP,624500.0,7012.335,233.8,0.1228,45.25,2500.0,0.8125,8000.0,2000.0,7562.5,7562.5,1.025,531.0,20.476523679743373,0.23,6500.0,15.21,152.1,152.1
ID_0PIMV4984C,,,,,,,,,,,,,,,,,,,
ID_0PUF80HKOW,629500.0,180.0,6.0,0.003351,12.0,12000.0,0.2,2000.0,2000.0,20500.0,20500.0,1.0,9.914,0.8400872767857143,0.2915,400.0,0.2101,0.126,0.126
ID_0PY9GN7BIS,631000.0,6171.6846,205.8,0.4922,426.0,2000.0,0.5,1000.0,1000.0,64500.0,64500.0,1.0,419.0,0.9835680751173709,0.0,500.0,12.586,1.637,1.637
ID_0QKLP9Y9IY,632000.0,17002.393,566.5,0.3035,1013.0,2000.0,0.5,1000.0,1000.0,2500.0,2500.0,1.0,1422.0,1.403751233958539,0.0,500.0,42.7,61.62,61.62
ID_0QPYXRZBID,635000.0,34789.98,1160.0,0.7085,130.6,2600.0,0.8,5000.0,2200.0,4500.0,4500.0,1.022,1465.0,22.00862967702686,0.0,4000.0,26.62,194.9,194.9
ID_0RC7UUA3YJ,638000.0,20937.021,698.0,0.4336,464.0,3000.0,0.5,1000.0,1000.0,7000.0,7000.0,1.0,1530.0,3.2974137931034484,0.0,500.0,45.94,238.6,238.6
ID_0RG7N4HX9N,640000.0,15672.738,522.5,0.2588,803.3333333333334,2000.0,0.5,3000.0,1000.0,6333.3335,6333.3335,1.541,1339.0,9.48871728871729,0.3333333333333333,1500.0,40.22,212.8,212.8
ID_0S5PCK8I9O,642500.0,24798.572,826.5,0.545,76.0,3000.0,0.5,2000.0,1000.0,68666.67,68666.664,2.195,1303.0,35.89848484848485,0.0,1000.0,36.25,295.8,295.8
ID_0SNUQG5TUU,644000.0,28240.22,941.5,0.51,83.0,2000.0,0.5,1000.0,1000.0,3000.0,3000.0,1.0,1438.0,17.325301204819276,0.0,500.0,43.2,299.0,299.0
ID_0SR0417V6E,650500.0,4241.284,141.4,0.459,102.83333333333333,2666.6666666666665,1.0,12000.0,2666.6666666666665,12000.0,12000.0,1.0,188.1,3.0589353504205494,0.0,12000.0,2.92,37.84,37.84
ID_0SZ1BRF6AP,661500.0,2046.25,68.2,0.2186,94.8,2800.0,0.8667,10000.0,2000.0,16800.0,16800.0,1.42,105.2,0.9809331435180113,0.2,8666.667,2.25,11.23,11.23
ID_0T2CUO58HE,,,,,,,,,,,,,,,,,,,
ID_0T705KP27T,667000.0,52413.703,1747.0,0.8735,62.0,2000.0,0.5,1000.0,1000.0,1500.0,1500.0,1.0,1978.0,31.903225806451612,0.0,500.0,59.4,693.0,693.0
ID_0T7UIJAEXO,672500.0,5715.5547,190.5,0.5864,196.8,2400.0,0.9,10000.0,2000.0,9400.0,9400.0,1.0205,261.2,1.6633988034991325,0.1,9000.0,4.887,20.16,20.17
ID_0THHIU1I0Y,,,,,,,,,,,,,,,,,,,
ID_0TX3IS3RM4,,,,,,,,,,,,,,,,,,,
ID_0TXXA206I4,,,,,,,,,,,,,,,,,,,
ID_0U1VIM59IE,678500.0,5674.217,189.1,0.1079,67.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,439.8,5.231173916903409,0.0,2000.0,12.75,43.4,43.4
ID_0UKY7VIZF5,,,,,,,,,,,,,,,,,,,
ID_0UOGW0S5G3,681500.0,9484.742,316.2,0.1696,7.5,2250.0,0.7085,4000.0,1500.0,3625.0,3625.0,1.042,542.0,102.81154583333334,0.0,2833.3333,15.58,370.0,370.0
ID_0UOZ2JVPRH,686000.0,4684.1777,156.1,0.0935,29.2,2000.0,0.9,5000.0,1800.0,4700.0,4700.0,1.0205,205.0,10.353034244818128,0.2494,4500.0,5.977,170.8,170.8
ID_0WCZZLQOPS,701500.0,4428.997,147.6,0.4763,228.23076923076923,2307.6923076923076,1.0,26000.0,2307.6923076923076,26000.0,26000.0,1.0,208.9,1.7615680872435204,0.038461538461538464,26000.0,3.86,14.48,14.48
ID_0WPLDV2CQX,,,,,,,,,,,,,,,,,,,
ID_0WUKJHD1Y6,,,,,,,,,,,,,,,,,,,
ID_0WY8Z4BDGA,719500.0,2294.4983,76.5,0.3047,60.8,2000.0,1.0,10000.0,2000.0,10000.0,10000.0,1.0,111.0,2.5944805103497006,0.0,10000.0,2.037,12.0,12.0
ID_0WZ12LKLRK,726000.0,18076.719,602.5,0.3586,38.0,2666.6666666666665,0.75,3000.0,1666.6666666666667,3416.6667,3416.6667,1.027,897.0,56.573122529644266,0.0,2250.0,25.8,178.8,178.8
ID_0X7FVINBW5,,,,,,,,,,,,,,,,,,,
ID_0XFCMGNQQ6,729000.0,23997.652,800.0,0.4143,81.0,2333.3333333333335,0.5,3000.0,1000.0,3777.7778,3777.7778,1.206,1091.0,10.284844531419873,0.3333333333333333,1500.0,32.75,318.5,318.5
ID_0XKRPIMDS9,,,,,,,,,,,,,,,,,,,
ID_0Y2GY4D5UA,732000.0,232.63127,7.754,0.2673,31.0,3000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,13.766,1.1895913839921652,0.0,3000.0,0.3003,0.3613,0.3613
ID_0Z5449NJMC,734500.0,5727.0083,190.9,0.1063,69.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,590.5,5.007692307692308,0.5,2000.0,17.22,146.0,146.0
ID_0Z963RNFDX,739500.0,3962.5142,132.1,0.4001,260.5,2000.0,1.0,8000.0,2000.0,8000.0,8000.0,1.0,182.1,6.892614124287868,0.0,8000.0,3.133,46.25,46.25
ID_0ZDUXX563I,,,,,,,,,,,,,,,,,,,
ID_0ZJZF3WNGA,752500.0,4815.1313,160.5,0.5127,377.1111111111111,6555.555555555556,0.8936,18000.0,2444.4444444444443,17643.875,17643.875,1.004,208.5,5.651856653601051,0.05555555555555555,16083.333,3.285,24.83,24.83
ID_10432K9AZL,,,,,,,,,,,,,,,,,,,
ID_107AO6RS8S,763500.0,236.25,7.875,0.2316,15.75,24750.0,0.10834,4000.0,1500.0,24308.15,24308.15,1.996,14.69,0.8884434895833333,0.6315,433.33334,0.4053,0.04376,0.0438
ID_10P7Z844S5,766500.0,9839.073,328.0,0.175,50.5,2500.0,0.5,2000.0,1000.0,2583.3335,2583.3333,1.001,371.5,4.248763020833333,0.0,1000.0,11.16,193.4,193.4
ID_10QXA3PF05,,,,,,,,,,,,,,,,,,,
ID_10YBLONHJS,769000.0,18649.244,621.5,0.3408,38.333333333333336,2666.6666666666665,0.4443,3000.0,1000.0,4111.1113,4111.1113,1.244,818.5,35.37305107526881,0.0,1333.3334,24.58,516.5,516.5
ID_116JGGR6W4,773500.0,3529.256,117.6,0.56,105.0,2000.0,1.0,6000.0,2000.0,6000.0,6000.0,1.0,172.4,2.5883656171219838,0.16666666666666666,6000.0,2.926,26.67,26.67
ID_11G1GT0B1C,778000.0,561.2761,18.7,0.01071,16.666666666666668,3000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,30.19,2.2104312210648147,0.0,3000.0,0.881,1.76,1.76
ID_11T5AGJQEN,788000.0,2524.1248,84.1,0.3406,116.23529411764706,2411.764705882353,0.8823,17000.0,1941.1764705882354,16827.451,16827.451,1.0205,127.2,1.405862375450468,0.23529411764705882,15000.0,2.531,5.508,5.508
ID_11TIY69T7M,797500.0,11774.782,392.5,0.2306,177.0,3000.0,0.4165,2000.0,1000.0,18000.0,18000.0,1.053,1090.0,5.873733025476461,0.0,833.3334,32.72,195.1,195.1
ID_122OXJO6UM,800000.0,24522.49,817.5,0.4548,211.66666666666666,2000.0,0.8335,3000.0,1666.6666666666667,3000.0,3000.0,1.0,1448.0,13.02459298622569,0.0,2500.0,35.62,217.2,217.2
ID_12QXA7CJZE,806500.0,1434.6313,47.8,0.1649,270.2,2800.0,1.0,10000.0,2800.0,10000.0,10000.0,1.0,100.4,0.5151370420672354,0.0,10000.0,2.232,9.66,9.66
ID_12YZET9AOI,812500.0,29227.412,974.0,0.577,68.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1344.0,121.7417302798982,0.0,2000.0,19.39,167.6,167.6
ID_134ZB6TS40,815000.0,19302.537,643.5,0.341,44.666666666666664,2000.0,0.8335,3000.0,1666.6666666666667,2833.3333,2833.3333,1.008,835.0,22.719695792965,0.0,2500.0,22.12,415.2,415.2
ID_13NVAPK9RZ,817000.0,41188.484,1373.0,0.7407,170.0,3000.0,0.5,1000.0,1000.0,12333.333,12333.333,1.0,1821.0,10.711764705882352,0.0,500.0,54.7,185.6,185.6
ID_13W67BWPNH,819500.0,11835.69,394.5,0.2532,294.0,2000.0,1.0,4000.0,2000.0,4000.0,4000.0,1.0,739.5,3.447454578496448,0.0,4000.0,21.36,101.75,101.75
ID_1453WMDJ0V,,,,,,,,,,,,,,,,,,,
ID_14JFHGWQ2U,824500.0,1505.0577,50.16,0.2546,76.0,2000.0,1.0,6000.0,2000.0,6000.0,6000.0,1.0,82.1,1.3897249725785912,0.0,6000.0,1.725,6.54,6.54
ID_14KBS2O9XG,,,,,,,,,,,,,,,,,,,
ID_159N9SV6QP,832500.0,3965.2612,132.1,0.4182,135.8,4000.0,0.6,10000.0,2000.0,14666.667,14666.667,1.084,187.4,3.8695590899148176,0.0,6000.0,3.604,31.14,31.16
ID_15TYMEBFPR,846500.0,4294.6562,143.1,0.4338,166.55555555555554,2222.222222222222,0.9443,18000.0,2000.0,31722.223,31722.223,1.592,194.5,1.8556353889290598,0.05555555555555555,17000.0,3.258,11.53,11.53
ID_15WH0GN4X7,856000.0,420.0,14.0,0.5186,28.0,3000.0,0.5,1000.0,1000.0,7000.0,7000.0,1.0,28.0,1.0,1.0,500.0,0.841,1.99e-05,1.99e-05
ID_16JHLANGL0,857500.0,23700.082,790.0,0.4387,137.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,1295.0,21.94441243275553,0.0,2000.0,27.02,86.9,86.9
ID_176QZK9OKO,,,,,,,,,,,,,,,,,,,
ID_17CEU57MCX,868500.0,1536.8724,51.22,0.2642,33.7,2000.0,1.0,20000.0,2000.0,20000.0,20000.0,1.0,75.94,2.622814125125751,0.25,20000.0,1.66,14.08,14.08
ID_17LET089J3,,,,,,,,,,,,,,,,,,,
ID_18BJ5CU7MB,883000.0,2055.786,68.5,0.3496,93.44444444444444,2000.0,0.9443,9000.0,1888.888888888889,9000.0,9000.0,1.0,100.7,1.6026185409836324,0.2222222222222222,8500.0,2.137,15.37,15.37
ID_18X8LMMI2L,890000.0,3589.681,119.6,0.399,34.4,2800.0,0.7,5000.0,1800.0,6600.0,6600.0,1.059,172.8,4.279076174388675,0.2,3500.0,3.615,40.1,40.1
ID_18Z33RGK5H,899500.0,4419.518,147.4,0.4282,87.28571428571429,2000.0,1.0,14000.0,2000.0,14000.0,14000.0,1.0,219.5,4.4652659471108995,0.07142857142857142,14000.0,3.975,51.2,51.2
ID_18ZHV474O9,917500.0,3248.2417,108.25,0.3416,82.27272727272727,2545.4545454545455,0.9546,22000.0,2363.6363636363635,21590.908,21590.908,1.004,152.6,3.797351591734195,0.18181818181818182,21000.0,2.62,18.69,18.69
ID_19Z5EEX2VM,958500.0,1567.0312,52.22,0.2233,45.36666666666667,2266.6666666666665,1.0,60000.0,2266.6666666666665,60000.0,60000.0,1.0,75.1,4.734643837707463,0.11666666666666667,60000.0,1.315,11.914,11.914
ID_1AZ9M3QJ7T,1002500.0,1856.7297,61.9,0.1946,64.85714285714286,2428.5714285714284,0.9644,28000.0,2285.714285714286,28214.285,28214.285,1.001,99.75,3.3586028253814444,0.07142857142857142,27000.0,2.027,19.83,19.83
ID_1BZ3QNB30U,1023500.0,2527.1514,84.25,0.4297,1249.7142857142858,2000.0,1.0,14000.0,2000.0,14000.0,14000.0,1.0,113.9,2.578978923499487,0.07142857142857142,14000.0,2.156,16.0,16.0
ID_1C6MIC11P2,1031500.0,60.716305,2.023,0.675,7.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,3.0,0.5248291015625,0.25,2000.0,0.06,0.05377,0.05377
ID_1CE9WEUH47,,,,,,,,,,,,,,,,,,,
ID_1CEMX0H2Y1,1035500.0,2560.3394,85.4,0.368,20.666666666666668,2000.0,1.0,6000.0,2000.0,6000.0,6000.0,1.0,139.5,5.440165230357352,0.16666666666666666,6000.0,2.371,60.6,60.6
ID_1CNRZ351SP,,,,,,,,,,,,,,,,,,,
ID_1CT2PLI4VO,1039000.0,673.7641,22.45,0.5615,22.0,3000.0,0.5,1000.0,1000.0,8333.333,8333.333,1.0,41.0,1.8636363636363635,0.0,500.0,1.23,9.49,9.49
ID_1CXU9CVCLX,1042500.0,2188.5154,72.94,0.2211,45.666666666666664,2000.0,1.0,6000.0,2000.0,6000.0,6000.0,1.0,107.75,1.5570178158068784,0.16666666666666666,6000.0,1.876,26.23,26.23
ID_1CY86P22IU,1050000.0,4710.1855,157.0,0.436,164.66666666666666,15000.0,0.4932,9000.0,1888.888888888889,15420.635,15420.635,1.134,228.9,1.7052676293525078,0.1111111111111111,4438.5967,4.926,21.05,21.06
ID_1CYXC0K6G3,1063500.0,4577.3228,152.6,0.4238,64.66666666666667,9555.555555555555,0.508,18000.0,2444.4444444444443,17391.535,17391.535,1.0205,196.1,5.335235340779056,0.1111111111111111,9142.857,3.014,33.1,33.1
