vid_id,target
ID_9R0M0SAQNF,0
ID_34ITR040OL,0
ID_9CV5MBSUW4,0
ID_ZCL08MLU5Q,0
ID_41I4PZBNZ2,0
ID_8Z461DUK3Y,0
ID_ZYCPZUB6PT,0
ID_ERG1NYAW87,0
ID_YGSKB283BR,0
ID_E1VVSJBWQB,0
ID_T1ICHLG79Q,0
ID_3OCKIFMFQ4,0
ID_HGKTGRXKKK,0
ID_Y56AMEZRWU,0
ID_ERYPZRFMPP,0
ID_5IMVEW69PY,0
ID_97YPRJL3BK,0
ID_4K5YCUE7K1,0
ID_QD0Z975L4K,0
ID_GSWANI9HVH,0
ID_P8MAMRZLR6,0
ID_NUW7J05JLZ,0
ID_DMXGH51908,0
ID_4QYMSGAVR8,0
ID_YG8QCU456N,0
ID_BWUXHC00E1,0
ID_EDGQ8QJZCQ,0
ID_MADP2XKS9E,0
ID_D55LX9BINM,0
ID_1SY5BCD249,0
ID_5MO2R3WP50,0
ID_M6TR6LRP8A,0
ID_4WU0TXHZ00,0
ID_551PYFKLVL,0
ID_SP5AAHN2P9,0
ID_B9COJFGFC4,0
ID_LJBOYITI1V,0
ID_DUX2V8D4XU,0
ID_E6JAIH500Z,0
ID_9JWJ7KDDA8,0
ID_PKIC62G37Q,0
ID_HBU11IUHKU,0
ID_LIC39DHOWA,0
ID_87506T5ROC,0
ID_UHOMWJMBN5,0
ID_3NAJ6WR9VP,0
ID_RU9Z1VAUAG,0
ID_OOP47FL0MI,0
ID_OPLZB9QVFM,0
ID_NXFYLQRTDX,0
ID_KZRSKY0RJU,0
ID_TLC9EPLCWK,0
ID_QUN7GGNRQ4,0
ID_77I577LZYU,0
ID_RAZBAFRFD4,0
ID_XPI5GD1B44,0
ID_MXGGBGDSK5,0
ID_KULVP8MH1O,0
ID_J1FNG2FVXN,0
ID_7WNQCZVR4H,0
ID_7R7H8E3Q2Y,0
ID_LDV3NVUU04,0
ID_GQYPI9JQEZ,0
ID_6AE3DRF8UC,0
ID_G4MGQWPYIR,0
ID_UIIISP8JFB,0
ID_6QQUM935IK,0
ID_T143CHTY72,0
ID_418COQ48LS,0
ID_QA7DCFAHUQ,0
ID_TLF9I5BKH8,0
ID_M3CEPJ4B38,0
ID_JHB3KR9VAX,0
ID_YKA7WMZHRI,0
ID_1C6NWCAT9X,0
ID_WZJV8CDQBY,0
ID_KPJQ6AICHR,0
ID_DKAFI7CEAP,0
ID_TN4IY9R8N2,0
ID_FN2G9IVHFO,0
ID_N40G89OEKH,0
ID_WDFF5XYHJL,0
ID_YUNITT4TET,0
ID_QI38VW359I,0
ID_AJ1GK3UYAU,0
ID_F08HDGC5FC,0
ID_VY61U3CCLV,0
ID_ADLXW10WTA,0
ID_NXXL1PVC6A,0
ID_12VJQFBMVD,0
ID_ACSGPG8EGU,0
ID_GNF774HLMC,0
ID_XFM0WZR57N,0
ID_9JHZKQSC48,0
ID_0CFZQ7P4WG,0
ID_YW27NZ27U9,0
ID_D2BSGZ0838,0
ID_NNUYXS3RQW,0
ID_HIFUTZG8GD,0
ID_KY8RCGWHTP,0
ID_RYRNPM2A47,0
ID_DFZ7SSU2YA,0
ID_XAPRJS1P3C,0
ID_ZQFX0GKTCK,0
ID_1SH0JF5I40,0
ID_CV21CDHRHY,0
ID_U186HU2R2Y,0
ID_CGDGVOTJGK,0
ID_0A28JIKX1L,0
ID_FYO3Q1VCFH,0
ID_P4TS2D9EH5,0
ID_64RTTXYH4J,0
ID_1L771RVNG8,0
ID_IWWRO7EPJS,0
ID_VISIH8QTJQ,0
ID_LQEOADZFRJ,0
ID_12GRL8UPTR,0
ID_HDJHS787K4,0
ID_N80IJIF5PF,0
ID_K5Z1VJ2GKP,0
ID_ENR8OL3XDM,0
ID_UKGD6PIXZ8,0
ID_QWBJMNB87A,0
ID_196C867RFK,0
ID_5NBFV48IQW,0
ID_4V9WGZ6FOL,0
ID_C8HMPQ68JI,0
ID_1BWBYDDOD3,0
ID_8YG4ZF3L8U,0
ID_HFP9SH3YZB,0
ID_LFF5ZZYT91,0
ID_U8YQNDZNTI,0
ID_EK0HYHTOQ3,0
ID_6DJ7REUAO3,0
ID_ZIKY9FXJR2,0
ID_OXFB9YKP2Q,0
ID_YCU5KPIRBU,0
ID_PXURDPMDS5,0
ID_RXHABMWEDS,0
ID_8SB0D0EKTW,0
ID_W4KRBDLAT4,0
ID_Q9950RQ0QD,0
ID_I03QK03NE3,0
ID_RYKBAL0IB1,0
ID_QTY7Z4CX5C,0
ID_XVV2FRXX66,0
ID_ZG8TNXJV0L,0
ID_FESKR4VV4D,0
ID_3IC6VWDAF8,0
ID_E2E7SK42NQ,0
ID_S9G0T3IHBS,0
ID_ARKANQEPN9,0
ID_ERXX3JGTOC,0
ID_MQH1SIBUQJ,0
ID_BMVB5O6JUZ,0
ID_6XMF97T3AY,0
ID_T3279P8ELR,0
ID_H0S0VRHZO0,0
ID_F6F7SXB193,0
ID_L8YSQEBRRH,0
ID_MJ34UOAHXZ,0
ID_95OSNLLPS0,0
ID_DTWGP6YZOR,0
ID_L3SO8LCDYQ,0
ID_H9GC02NVMW,0
ID_XSCL8NI532,0
ID_Z18CTB026G,0
ID_ETWBIPU5GH,0
ID_G9JG3TWHEZ,0
ID_0G781ACZJN,0
ID_7HPDVCJBGH,0
ID_DWUBMVD6I4,0
ID_ZL5QQFAA9T,0
ID_YO9BOBKNJ4,0
ID_ZDELJQLQJM,0
ID_61YNY8IU0F,0
ID_K88C9ESZFD,0
ID_TY7DGHFAP9,0
ID_S9T7ZZKYS3,0
ID_6JHFY0IOTM,0
ID_5FKNRPMODH,0
ID_PD0C06SFU9,0
ID_0M3AOMQIOU,0
ID_PCE91GW74L,0
ID_EBT4PDAZS6,0
ID_9T2A5YH9VM,0
ID_JVQO4Z36F1,0
ID_U5G22V2GFQ,0
ID_T4NYAYJ9I1,0
ID_R64PR3AWFU,0
ID_CLU6540ECX,0
ID_OG05WU6HZV,0
ID_9EWL596WWO,0
ID_XUCZISAL1R,0
ID_NBT59DFK39,0
ID_UN671MLDZ2,0
ID_UX1Y28WNW7,0
ID_QTI3JKIZEM,0
ID_2MDTMRHGJH,0
ID_1A8MVIVO04,0
ID_E9LPXNBJV6,0
ID_GIDPGYK7IX,0
ID_MGL583N6HG,0
ID_BQQX5Z9CT0,0
ID_C1BJUYAHP3,0
ID_SME9BU1TIB,0
ID_RJJ9WALA3L,0
ID_H0P8OLDZ57,0
ID_VCSF01VBZW,0
ID_DNNBZLJZHF,0
ID_9W22Z875QP,0
ID_F61PKPDDOK,0
ID_VGEU4HFG9P,0
ID_KG0Y9PS8TA,0
ID_VU9YCREN3C,0
ID_7RHTCVZQ1J,0
ID_TN51HBPYXY,0
ID_Z326TB8886,0
ID_VYQLQ7HX3X,0
ID_09G0PLA577,0
ID_WGTRAI0QBL,0
ID_TMK9FDRNQQ,0
ID_AHN1RG5IRV,0
ID_E4UO4ZBT6I,0
ID_ERUUB11HKP,0
ID_ZQOOA25EGN,0
ID_TI76GQIV2A,0
ID_Y00XPG802W,0
ID_61OI65QL5K,0
ID_QDZHULUKQM,0
ID_Z9YBILS230,0
ID_5DMAWFNS5S,0
ID_94HI8PX2I8,0
ID_ZNF4VUCN2L,0
ID_A9C1HQPRLJ,0
ID_KLCUC4AYMT,0
ID_6I7R1776WA,0
ID_UZGBC83TYR,0
ID_R29UYVWIPL,0
ID_6CP8KETO76,0
ID_WA7O6JZEB6,0
ID_AYP3KXTN4D,0
ID_RQC485GRBQ,0
ID_P7FK7R253H,0
ID_LAEAN0G3UE,0
ID_6XB6Z1PTZQ,0
ID_LQLZGV9BD8,0
ID_QC5ILJPTVK,0
ID_H0TAIJJT2K,0
ID_31E6KIZZGY,0
ID_J9WXTDSK55,0
ID_3GQKRXVA0P,0
ID_51N2235QOV,0
ID_PEVFN9XQS8,0
ID_3LKXART46U,0
ID_SYM08WC20R,0
ID_5UUZ4L29IK,0
ID_BJ11DZM2ES,0
ID_54HDDF3JNS,0
ID_X4BFR55NOS,0
ID_W2RO8B7WMB,0
ID_E4TG7DG5CF,0
ID_8KROFIMR5X,0
ID_XG3V6NLHD8,0
ID_9Q36FT4EHS,0
ID_IG979QRBU7,0
ID_6M1S9GZYMF,0
ID_3966LMMZ6L,0
ID_RUNW5B3OOQ,0
ID_JASAA42F6A,0
ID_TJ5I379QXN,0
ID_RUN3D7KAL2,0
ID_MNJ48MPYMT,0
ID_R0B1ZO2GWX,0
ID_5VOTGFNN74,0
ID_1W9NSJHE8N,0
ID_3UQWJF61PK,0
ID_KUNNGHKZG8,0
ID_EH93RAB3YM,0
ID_B0XRSLJQ3M,0
ID_WAO068VGIT,0
ID_W3DACFMADB,0
ID_0K5U3HV1US,0
ID_ZV8ALSTB6E,0
ID_DK20MT5HNG,0
ID_3CVI5OD51Z,0
ID_2XE0ACIP8T,0
ID_0OZPIWT77V,0
ID_2RWJBHAG9M,0
ID_07NWERGXN6,0
ID_WYBJ2Z6J3Q,0
ID_2ZVJ35U78Z,0
ID_IHEAHWR4A1,0
ID_IMD6014XDM,0
ID_BLZB2LTU0G,0
ID_YUFK59VTC2,0
ID_05T3ONYB6J,0
ID_1I8ATZ0DYD,0
ID_THERH4Y6S6,0
ID_ISQZW15R88,0
ID_26BDB0DPAS,0
ID_3IC97RJU6I,0
ID_V8O44PXXPO,0
ID_I607G4PJ1P,0
ID_GX6Y6FGL87,0
ID_HBJ98GGPP8,0
ID_AJW6I1CPMB,0
ID_ANGCA6WQD8,0
ID_KVTSBB5IE1,0
ID_C91XQWAKUH,0
ID_CFERLWE5L9,0
ID_PO7YVU14L3,0
ID_7YSLNGV3RZ,0
ID_VLAXNZUTE2,0
ID_ASB15C7BWA,0
ID_BMVDJSIA19,0
ID_SIYRGZWNZW,0
ID_UXYM2IFXDL,0
ID_AOB4W2JJ6R,0
ID_KE59H3AUAG,0
ID_1MJJBFJPDW,0
ID_4PD04XYN9X,0
ID_7RKOBN2CQX,0
ID_DM1Z4OO3FT,0
ID_XMYOSY1B88,0
ID_MMUBJIQGQU,0
ID_6DIFHEL4DU,0
ID_ZEM84LKISA,0
ID_E4CEDW8YFB,0
ID_2GUZMJAA20,0
ID_LDUJS86RFT,0
ID_99CVTD0KR6,0
ID_GWMBAGLNWX,0
ID_LDI5APQTFK,0
ID_DXAC354B7Y,0
ID_BQHCZVEQLT,0
ID_H5RVS3LDCZ,0
ID_ONOXMMJDMM,0
ID_KA47KFHIFG,0
ID_693D4C5X0M,0
ID_2BSRIKDL6Z,0
ID_R32IN6CTEH,0
ID_FVJ2SUHD8M,0
ID_JG2EZ7G5X1,0
ID_87VHAJH2YB,0
ID_2CN5A5BLRW,0
ID_F9AV2AZ10U,0
ID_Y2HBJ9OMZ7,0
ID_0JE4AA125A,0
ID_VVP8LVE94W,0
ID_SLU4HOZ2C3,0
ID_XTD8LXOXI8,0
ID_MVX0KB581D,0
ID_0S5LWZFHVS,0
ID_EFAJ80DLTC,0
ID_3W3ASSRZDM,0
ID_16DKIDU8CR,0
ID_GXLOPXIQWJ,0
ID_S90PDZH8KM,0
ID_EPMBEM9ALZ,0
ID_NNP4EXV6BL,0
ID_VEYKVIML1D,0
ID_EGA20C9VQR,0
ID_7MC7259F4A,0
ID_ZVXEBAAD4J,0
ID_XN56GVJPS3,0
ID_0GR41G4RV0,0
ID_3U8AZ5TD7R,0
ID_9ZKB7HT9PG,0
ID_LB5Q9HX0XR,0
ID_0UQMP0IETO,0
ID_9JNGDQ9EYV,0
ID_CG2HP73PX0,0
ID_SN0B3OPMRL,0
ID_QZSNRLIMZS,0
ID_TW3N1I2458,0
ID_KANMUG3NUF,0
ID_SY2ZQN5GW3,0
ID_SWSK3UEWX3,0
ID_NI5EJZU9XY,0
ID_IHUUERICQK,0
ID_Z0X90DZE8U,0
ID_LHPFGFQTCS,0
ID_2NFDV1UE11,0
ID_RDCMZN40NZ,0
ID_T11DDNO24O,0
ID_8UCVODONF7,0
ID_YAWWH2DU85,0
ID_PWA2ZTYA8X,0
ID_VI32TJPIJU,0
ID_KVPCTT0VIA,0
ID_M4Q5PYF28V,0
ID_CO1LSMBUV4,0
ID_HMCIN5DSQ4,0
ID_AGQTFWGK3I,0
ID_FL0XL51DFB,0
ID_QUGHCG1UOI,0
ID_8ZBZFXBYQO,0
ID_BRYDTQOPWW,0
ID_2AG8QGSZED,0
ID_JGLNVBN19V,0
ID_AY1H5SH0RZ,0
ID_H9NTFBSO19,0
ID_LTI53SU9KI,0
ID_ZR29B82UJK,0
ID_D5UJ0UVU2R,0
ID_H491TT5ETZ,0
ID_NAUTIV4W35,0
ID_G50W6M8C39,0
ID_2W69V3368L,0
ID_B0N7S40B54,0
ID_7ODXVY3LZS,0
ID_7OTUDJN760,0
ID_PY1RM5R2BZ,0
ID_IXMZR3TBYT,0
ID_AG7N1P4WWM,0
ID_1HFJ9E65O1,0
ID_ZSX8KFPOSR,0
ID_EJC7D5ZQ7Q,0
ID_4H7RKMM0LJ,0
ID_NR3P8KEBXT,0
ID_L4LDWQCKJC,0
ID_19XX0O8ONS,0
ID_IKDXHY61PP,0
ID_OOJY01OQJ7,0
ID_J4IS71VZHM,0
ID_OHN7XKFXOW,0
ID_EUQSLV9SNC,0
ID_GHAIKDLGMV,0
ID_4DHO35CWX0,0
ID_X8ITP11YLF,0
ID_Z584MEMVP1,0
ID_FG32MXJYLZ,0
ID_99K2ADUFV4,0
ID_MNEW6V2BIQ,0
ID_TG5ZN52XFT,0
ID_51ZC7S4G5R,0
ID_D5HLKMCYIP,0
ID_9QD55JY56C,0
ID_4YONALCHCT,0
ID_Y2A8435SVS,0
ID_ZVJ02R1EXA,0
ID_7M2MVKOIL7,0
ID_MR54G1LMLV,0
ID_I2LJTVMPWR,0
ID_IA120D1QNY,0
ID_OGSOJRZGVW,0
ID_WWZ91JS6ZR,0
ID_VMEGFLVGQ7,0
ID_301ZYG0TLP,0
ID_FZRWFG4EZR,0
ID_U0V8343T2V,0
ID_TUJJ9JSZ7V,0
ID_0HWDF5VIB1,0
ID_33KOBHZU70,0
ID_SL9A458O7O,0
ID_74PRDEAPFW,0
ID_EF4ZTTYZTM,0
ID_ZJMDYSR1L1,0
ID_BH4FAPQUEF,0
ID_ZGQ81LXBDL,0
ID_76QN72SC8I,0
ID_EMSH8APXTK,0
ID_239LJ9SRLV,0
ID_7X2CIYK2LB,0
ID_XFPZNHLI2S,0
ID_IJDUDFH44U,0
ID_U2EKNRYDYM,0
ID_YD8LBFUL8W,0
ID_OM6XY825QS,0
ID_IZ9EI938AV,0
ID_IUBRYZLE03,0
ID_0WAE41D7DD,0
ID_7V86WJ3F3G,0
ID_J4C1KJCVA0,0
ID_IN3WUSX1V7,0
ID_Q1936X71XU,0
ID_W7A5Q3DY1H,0
ID_X8YJ6D07FE,0
ID_ZCCLE6A5R1,0
ID_WF2UGAP6S6,0
ID_TSB3Q5A663,0
ID_4KJDJWY4DY,0
ID_7AU85IQP45,0
ID_P75TQDF8XG,0
ID_MQ2L5UL5E1,0
ID_L0BPQGUQZU,0
ID_TCR5DJYXE9,0
ID_5F7THHQ0YH,0
ID_44EHBUFOY7,0
ID_6PYJ3OJLPP,0
ID_5FPGYN666Q,0
ID_FT2NGK96MP,0
ID_41B2688ZXE,0
ID_3TSEFN9UOW,0
ID_APSHVW5D2K,0
ID_312NAC5AR9,0
ID_8M0A2NRX81,0
ID_R8CQHIA8LX,0
ID_KS4T5K13NL,0
ID_F3BMHKEXG9,0
ID_PGAU4SINMY,0
ID_PM78REEM6Z,0
ID_BC3FCY9MFC,0
ID_7DKJPI15VY,0
ID_ZVAWNONEK2,0
ID_UYH3R354IQ,0
ID_FXSBNLL7O0,0
ID_NW0PW51DWL,0
ID_1PUPC0HD9U,0
ID_E31791FUHM,0
ID_KHGJSZEJ8J,0
ID_E0YCZUN8ZX,0
ID_MZ0XBKNPGG,0
ID_77CPUJANVO,0
ID_UBOFMCBTZ4,0
ID_P5F6BK1XO1,0
ID_IHYSOTOT3Q,0
ID_KS3GYXJLIP,0
ID_6EVI03TTT7,0
ID_Q42KJBZTLQ,0
ID_RQZJ92YOEB,0
ID_OF9UORRTJL,0
ID_7KJLLQVX7R,0
ID_LU83VVW2TZ,0
ID_YQBXUWAN90,0
ID_P1DLQDT389,0
ID_Q6V7GY35SC,0
ID_4Z903IQI4Z,0
ID_O4XAUVNMZ6,0
ID_XH3UQZY6K6,0
ID_0CJ7FLJPGJ,0
ID_B2DBQGWDLX,0
ID_XH6X1RGNVH,0
ID_SV6X4V8VS5,0
ID_AGA0J5ONNQ,0
ID_P2JIX94YDV,0
ID_WKGVJQSNTD,0
ID_615NO90UL0,0
ID_29JFF2BIIS,0
ID_49XYNGF95O,0
ID_LJEU7A63IA,0
ID_Y2Z2VJHXTO,0
ID_XVRNH7ONI6,0
ID_Q3T8KJO10U,0
ID_CMXGBDAKHR,0
ID_O3129WTKY2,0
ID_15LDX4J625,0
ID_OCWEMF418Y,0
ID_JLZOCBK5Y5,0
ID_HOSMOLAPXM,0
ID_R1X9JZC6TE,0
ID_08ADKL1VJL,0
ID_P2VWSSS406,0
ID_GT5CBTHK3J,0
ID_MWSNVY2XMF,0
ID_AYG3TNDFJ8,0
ID_93I6M6SQ5O,0
ID_EM7VYBF8HS,0
ID_6TLUDI1UMV,0
ID_PA0RDWC93Q,0
ID_SNB68XP1IP,0
ID_X3VK3T44JJ,0
ID_H81EFQSF34,0
ID_84TLWRPJ5S,0
ID_QNUBNGIR2P,0
ID_UE9IWKJ55O,0
ID_Y6SN8J3GOF,0
ID_0SIB2WPZE6,0
ID_EW15MY7MTR,0
ID_OOINI3ZJJX,0
ID_FZY753ATOC,0
ID_38ZXLCXRCI,0
ID_8B6KNHO6OD,0
ID_1943H85GR6,0
ID_FMKVVF0UTD,0
ID_K9S11MS5U5,0
ID_O0YS43MD31,0
ID_TL1QGN884W,0
ID_OQRVH700AP,0
ID_GZG8SYKGFA,0
ID_02KSBXQB31,0
ID_QLTOBNGHN0,0
ID_JKYMZG1HW4,0
ID_QG5EPJJB50,0
ID_HF0UV9CZ4D,0
ID_XU4X3KNP3V,0
ID_CVETCERP5Z,0
ID_SX10G5SFA4,0
ID_D3FAU06Q86,0
ID_2U7XHQYQD2,0
ID_X63O46S9X0,0
ID_GD51SWAS76,0
ID_YKXKOFTXX5,0
ID_R6ZZ8A2296,0
ID_VGBTJGMW7O,0
ID_BNV8IM6SNB,0
ID_JDFVGJ9VBY,0
ID_92U139SXDR,0
ID_UVNEDKZ3SO,0
ID_56X4NURDS3,0
ID_C20W4W3SG4,0
ID_C470D3UOD9,0
ID_A9IKR199G5,0
ID_7ME5V9FSW0,0
ID_U223A1NOOE,0
ID_G2DX6N9VNF,0
ID_YDUWEPL23R,0
ID_LE147KRUNN,0
ID_6CWBKUAIPM,0
ID_KV9BXAQFWZ,0
ID_R9GFLP9CAW,0
ID_O5PP7CG2PJ,0
ID_PV9YFRCPTI,0
ID_C2JVMI383J,0
ID_9YKN3AOQ6F,0
ID_F6C6OMUROD,0
ID_1QV6BT7RXJ,0
ID_TTVC9D69V1,0
ID_Y0G3NI3WED,0
ID_BQOB52VEYY,0
ID_66URA4WN6J,0
ID_JT1CI0TT1V,0
ID_WWCY035KJZ,0
ID_K1XY09J66N,0
ID_5MHHDSHOIB,0
ID_GZEQ2KPEXZ,0
ID_5N9SS2XQXM,0
ID_TQIZN7U4GV,0
ID_ZFE8G01PA8,0
ID_I6QKA0YHU0,0
ID_KX1PYH1N45,0
ID_A3OZ9P0LCX,0
ID_3M9Q8DURHK,0
ID_NBKM2H8BTM,0
ID_D5GBMM5QBQ,0
ID_G33TCS8N8G,0
ID_OIFYEJ7XL9,0
ID_GGXDSQTKH2,0
ID_J1X2OUOA7Q,0
ID_L42ERYZUOU,0
ID_2D5L93YJ5A,0
ID_DORKUJG177,0
ID_5YUDS7JDDO,0
ID_X6GRHEXTY5,0
ID_9UNGEWNZEZ,0
ID_7DTN4O7DRV,0
ID_17IX6K6H7G,0
ID_RINTHZR7J9,0
ID_Z8L8MILC9B,0
ID_475PDG8XO5,0
ID_G3K2DL6BFP,0
ID_I6BWISOVLC,0
ID_IELESFLDD0,0
ID_C75TPZUQYJ,0
ID_JA7AI7NTDP,0
ID_C8RB9V7LHN,0
ID_01WO6XNKKX,0
ID_JJXKVAEAD1,0
ID_F0RH62YOON,0
ID_I39N7G2DIR,0
ID_KF324FJ64V,0
ID_70VYETTRRI,0
ID_40YTSKB6W6,0
ID_9W0DRXOH81,0
ID_0TXSIQ6RNE,0
ID_SXUP03F85R,0
ID_Y6BJXNESZA,0
ID_R93OOYU615,0
ID_O5NQXF9S4Q,0
ID_L3FSX5TB2G,0
ID_VGVZTXZ8DR,0
ID_D4GESZ1XRX,0
ID_IM1M1IM38I,0
ID_OY8C1AV3C8,0
ID_HD9PZUENHX,0
ID_ORAXCZ3R8S,0
ID_3JQBRIE9Q4,0
ID_5GDXZOMVW8,0
ID_88E5REDYAR,0
ID_LZW9XULQPW,0
ID_79KZ86S4OQ,0
ID_E1KDE5BZTL,0
ID_YG46FZWA3I,0
ID_UK4NFEYLYV,0
ID_OY8ZRWEXXI,0
ID_NVXYM6UPNU,0
ID_8YHP4PIAXJ,0
ID_E5W26VYPBN,0
ID_ARZOHRLNF5,0
ID_7JCAUXOXYR,0
ID_2RV658FVP5,0
ID_64DLCIKAU6,0
ID_E4F3KJXK87,0
ID_SWAI8EKAYJ,0
ID_IODWYFRDG9,0
ID_X59M6CVHJX,0
ID_SE8DT0G102,0
ID_YDYJ4GX20S,0
ID_GDS5RIPD5I,0
ID_YK2CZB1WTY,0
ID_QJUVXS865Q,0
ID_C368W4KESG,0
ID_ZC92MR62QA,0
ID_0ZKKHC0B3H,0
ID_OKN5K3VM1D,0
ID_9953ZJ9POJ,0
ID_O4HYEXMW44,0
ID_WVCBB9W5ZV,0
ID_OV8I7C493V,0
ID_YJ1JWTE0FX,0
ID_PE0NHTL6PT,0
ID_JASJ6QE7S1,0
ID_NXN5OWH2VK,0
ID_N6EI728FDG,0
ID_QMSVAPGL9H,0
ID_1STQDSK0J2,0
ID_S1SASA29DQ,0
ID_HK1A83DIP7,0
ID_ZAU75QISPW,0
ID_6XLO8479O1,0
ID_HPR8YM4F2L,0
ID_GYPC24HKXT,0
ID_E652EOOEU6,0
ID_SO7RPZBHTB,0
ID_A9WTVJ3DTK,0
ID_YRKQS6WJQK,0
ID_NGKJGD9R85,0
ID_J4LBNN94ZZ,0
ID_UKDCHKRW6E,0
ID_R6HGMXQF0Q,0
ID_RA39HWQL6C,0
ID_F79JHCWMU5,0
ID_A8K386GPE0,0
ID_XEBQA03AG2,0
ID_RNHB9VUFJA,0
ID_WCL2LLYXR2,0
ID_YYUTIZV1JB,0
ID_W65IRYAIBG,0
ID_0EA1UTKX3I,0
ID_04LEBFUVED,0
ID_5XQ3576VU8,0
ID_7DZUYMH4ZA,0
ID_H486H79OKU,0
ID_Y1QMELAFRW,0
ID_VSUK2IDCRP,0
ID_S2NMYAAKKN,0
ID_ZSJC08JW8Y,0
